039208152,00015,03920815200015,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,3,RIS REP PAR,6,,RUE,DU FBG POISSONNIERE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208186,00013,03920818600013,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,P PAR,204,,BD,VOLTAIRE,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208194,00017,03920819400017,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,ARIS REP PAR,7,,RUE,DE LA MAIRIE,94220,CHARENTON-LE-PONT,,,94018,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208202,00018,03920820200018,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,NIERE 75 PARIS REP P,23,,AV,FELIX FAURE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208236,00016,03920823600016,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,3,,73,,RUE,DE L ABBE GROULT,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208236,00024,03920823600024,O,2008-01-01,,,,2009-02-12T11:46:47,false,1,,73,,RUE,DE L ABBE GROULT,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,81.10Z,NAFRev2,N
039208251,00015,03920825100015,O,1995-12-25,NN,,,2015-05-14T03:05:07,true,3,RIS REP PAR,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2013-06-30,A,,,,,81.10Z,NAFRev2,N
039208269,00017,03920826900017,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,39,,RUE,BLOMET,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208277,00010,03920827700010,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,ON 75015 PARIS REP P,91,,AV,FELIX FAURE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208285,00013,03920828500013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,15,B,AV,THEOPHILE GAUTIER,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208293,00017,03920829300017,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,4,,121,,BD,EXELMANS,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2015-04-01,A,,,,,81.10Z,NAFRev2,O
039208301,00018,03920830100018,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,4,,20,,BD,SUCHET,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2015-03-08,A,,,,,81.10Z,NAFRev2,O
039208319,00010,03920831900010,O,1997-12-25,01,2019,,2021-10-27T08:02:15,true,2,,116,,RUE,DE LA TOUR,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208327,00013,03920832700013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,76,,SQ,HENRY PATE,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208335,00016,03920833500016,O,1995-12-25,01,2018,,2020-08-25T10:11:48,true,2,,49,,AV,RAYMOND POINCARE,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208343,00010,03920834300010,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,12,,SQ,HENRY PATE,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208350,00015,03920835000015,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,60,,BD,SUCHET,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208368,00017,03920836800017,O,1995-12-25,NN,,,2012-05-05T00:11:27,true,2,4,4,B,RUE,DES EAUX,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208384,00014,03920838400014,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,RIS REP PAR,85,,AV,PAUL DOUMER,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208392,00017,03920839200017,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,2,,AV,MILLERET DE BROU,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208400,00018,03920840000018,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,5,,BD,EXELMANS,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208418,00010,03920841800010,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,75016 PARIS REP PAR,91,,AV,FELIX FAURE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208426,00013,03920842600013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,3,,15,,RUE,LE SUEUR,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2018-09-26,A,,,,,81.10Z,NAFRev2,N
039208434,00017,03920843400017,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,5 RUE A DEHODENCQ,10,,RUE,ALBERIC MAGNARD,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208442,00010,03920844200010,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,67,,RUE,NOLLET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208467,00017,03920846700017,O,1995-12-25,NN,,,2011-06-20T09:04:32,true,3,,20,,RUE,JOSEPH DIJON,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208509,00016,03920850900016,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,9 A 11,9,,RUE,DU TELEGRAPHE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208517,00019,03920851700019,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,148,,RUE,DE GRENELLE,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208525,00012,03920852500012,O,1995-12-25,NN,,,2010-06-08T10:01:52,true,5,PARIS 5 REP PAR,323,,RUE,SAINT MARTIN,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2010-03-31,A,,,,,81.10Z,NAFRev2,N
039208533,00016,03920853300016,O,1995-12-25,NN,,,2011-04-23T04:03:54,true,2,EP PAR MR PASSET CLA,323,,RUE,SAINT MARTIN,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208541,00019,03920854100019,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,3,NE 75004 PARIS REP P,323,,RUE,SAINT MARTIN,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208558,00013,03920855800013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,NE 75004 PARIS REP P,323,,RUE,SAINT MARTIN,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208566,00016,03920856600016,O,1995-12-25,NN,,,2015-05-14T03:05:07,true,3,,14,,RUE,DE SEVIGNE,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,2013-03-31,A,,,,,81.10Z,NAFRev2,N
039208574,00010,03920857400010,O,1995-12-25,NN,,,2016-04-26T01:05:49,true,2,EP PAR MR PASSET CLA,323,,RUE,SAINT MARTIN,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208582,00013,03920858200013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,REP PAR MR PASSET CL,323,,RUE,SAINT MARTIN,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208590,00016,03920859000016,O,1995-12-25,01,2018,,2020-08-25T10:11:48,true,2,ERINE PARIS 4 REP PA,323,,RUE,SAINT MARTIN,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208616,00019,03920861600019,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,3,P PAR MR PASSET CLAU,323,,RUE,SAINT MARTIN,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208624,00013,03920862400013,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,3,RE 75002 PARIS REP P,32,,RUE,DE L ARCADE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208632,00016,03920863200016,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,,11,,RUE,DE LA MICHODIERE,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208640,00019,03920864000019,O,1997-12-25,,,,2008-01-04T18:01:03,true,2,,273,,RUE,SAINT DENIS,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208657,00013,03920865700013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,8,,RUE,DU BAIGNEUR,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208665,00016,03920866500016,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,81,,RUE,RIQUET,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208673,00010,03920867300010,O,1997-12-25,01,2019,,2021-10-27T08:02:15,true,3,,6,,RUE,HERMEL,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2020-02-29,A,,,,,81.10Z,NAFRev2,N
039208681,00013,03920868100013,O,,,,,,true,1,,6,,RUE,DE CLICHY,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039208699,00015,03920869900015,O,1995-12-25,NN,,,2010-04-18T03:03:21,true,2,RIS REP PAR,91,,AV,LEDRU ROLLIN,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208707,00016,03920870700016,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,1,,RUE,DAUTANCOURT,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208723,00013,03920872300013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,31,,RUE,NOLLET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208731,00016,03920873100016,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,35,,RUE,NOLLET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208749,00018,03920874900018,O,1995-12-25,NN,,,2010-04-18T03:03:21,true,2,P PAR,3,,RUE,DE STOCKHOLM,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208764,00017,03920876400017,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,69,,BD,DE VAUGIRARD,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208772,00010,03920877200010,O,,,,,,true,1,,49,,AV,GAMBETTA,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039208780,00013,03920878000013,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,75020 PARIS REP PAR,91,,AV,LEDRU ROLLIN,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208806,00016,03920880600016,O,,,,,,true,1,,50,,BD,ORNANO,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039208814,00010,03920881400010,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,13,,RUE,MYRHA,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208822,00013,03920882200013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,12,,RUE,CHRISTIANI,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208830,00016,03920883000016,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,RIS REP PAR,91,,AV,LEDRU ROLLIN,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208848,00018,03920884800018,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,IS 18 REP PAR SARL M,91,,AV,LEDRU ROLLIN,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208863,00017,03920886300017,O,1995-12-25,NN,,,2010-04-18T03:03:21,true,3,P PAR MR DUBOIS BERN,27,,RUE,DES DAMES,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-12-31,A,,,,,81.10Z,NAFRev2,N
039208871,00010,03920887100010,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,12,,RUE,DES APENNINS,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208889,00012,03920888900012,O,1995-12-25,NN,,,2015-05-14T03:05:07,true,2,ARIS REP PAR,91,,AV,LEDRU ROLLIN,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208897,00015,03920889700015,O,1995-12-25,,,,2008-01-04T18:01:03,true,2,ARIS REP PAR,176,,RUE,DE RIVOLI,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208905,00016,03920890500016,O,1995-12-25,NN,,,2018-09-29T12:01:06,true,2,,19,,RUE,DU DOCTEUR HEULIN,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208913,00010,03920891300010,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,RIS REP PAR,91,,AV,LEDRU ROLLIN,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208939,00015,03920893900015,O,1995-12-25,NN,,,2010-04-18T03:03:21,true,2,RIS REP PAR,91,,AV,LEDRU ROLLIN,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208947,00018,03920894700018,O,1995-12-25,NN,,,2018-09-29T12:01:06,true,3,,15,,RUE,LECLUSE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2016-04-11,A,,,,,81.10Z,NAFRev2,N
039208954,00014,03920895400014,O,1995-12-25,NN,,,2010-04-18T03:03:21,true,2,P PAR,91,,AV,LEDRU ROLLIN,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208962,00017,03920896200017,O,1995-12-25,NN,,,2019-08-19T03:33:16,true,3,,29,,RUE,TRUFFAUT,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2018-04-30,A,,,,,81.10Z,NAFRev2,N
039208970,00010,03920897000010,O,1997-12-25,NN,,,2008-01-04T18:01:03,true,2,,12,,RUE,CAROLINE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039208988,00012,03920898800012,O,1997-12-25,01,2019,,2021-10-27T08:02:15,true,2,,64,,RUE,PIERRE DEMOURS,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039208996,00015,03920899600015,O,1995-12-25,NN,,,2011-04-23T04:03:54,true,2,RIS REP PAR,91,,AV,LEDRU ROLLIN,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209002,00011,03920900200011,O,1995-12-25,NN,,,2012-05-05T00:11:28,true,3,,38,,RUE,DURANTON,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2010-11-01,A,,,,,81.10Z,NAFRev2,N
039209010,00014,03920901000014,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,135,,RUE,DU FBG DU TEMPLE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209028,00016,03920902800016,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,S REP PAR SA GABET P,27,,RUE,DE MARIGNAN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209044,00013,03920904400013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,46,,BD,DE STRASBOURG,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209051,00018,03920905100018,O,,,,,,true,1,,6,,RUE,LEON JOUHAUX,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039209069,00010,03920906900010,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,3,PAR SA GABET PAUL,27,,RUE,DE MARIGNAN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039209077,00013,03920907700013,O,1995-12-25,NN,,,2015-05-14T03:05:07,true,3,REP PAR SA GABET PAU,27,,RUE,DE MARIGNAN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2013-12-31,A,,,,,81.10Z,NAFRev2,N
039209101,00011,03920910100011,O,1995-12-25,NN,,,2019-06-24T13:05:47,true,2,,3,,RUE,DE TAITI,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209127,00016,03920912700016,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,EP PAR,15,B,RUE,DE LA GLACIERE,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039209143,00013,03920914300013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,6,,RUE,NICOLAS RORET,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209184,00017,03920918400017,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,P PAR SA GABET PAUL,27,,RUE,DE MARIGNAN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209200,00011,03920920000011,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,PARIS REP PAR SA,27,,RUE,DE MARIGNAN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209218,00013,03920921800013,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,28,,BD,MAILLOT,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039209226,00016,03920922600016,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,,35,,RUE,SANTOS DUMONT,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209242,00013,03920924200013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,EP PAR SA GABET PAUL,27,,RUE,DE MARIGNAN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209259,00017,03920925900017,O,1995-12-25,NN,,,2014-06-13T23:05:28,true,3,43 AU 45,43,,RUE,CAMBRONNE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2012-10-23,A,,,,,81.10Z,NAFRev2,N
039209267,00010,03920926700010,O,1997-12-25,NN,,,2012-05-05T00:11:28,true,2,,3,,,VLA JEAN GODARD,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209275,00013,03920927500013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,RIS REP PAR SA BAILL,68,,BD,MALESHERBES,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209283,00017,03920928300017,O,1995-12-25,NN,,,2008-01-04T18:01:03,true,2,RIS REP PAR,26,,RUE,MURILLO,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039209291,00010,03920929100010,O,1995-12-25,NN,,,2013-05-18T02:03:46,true,3,RIS REP PAR,4,,RUE,BORROMEE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2012-07-31,A,,,,,81.10Z,NAFRev2,N
039209309,00010,03920930900010,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,11,,BD,EDGAR QUINET,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209317,00013,03920931700013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,41,,AV,LA GRANDE ARMEE,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209325,00016,03920932500016,O,1995-12-25,NN,,,2009-06-27T03:09:47,true,3,,15,,RUE,DE TOCQUEVILLE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039209341,00013,03920934100013,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,75016 PARIS REP PAR,9,,RUE,D'ARTOIS,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209358,00017,03920935800017,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,PARIS REP PAR SA BA,68,,BD,MALESHERBES,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039209366,00010,03920936600010,O,1995-12-25,01,2019,,2021-10-27T08:02:15,true,2,,8,,AV,RAPHAEL,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
