300596566,00012,30059656600012,O,,NN,,,2019-11-14T14:00:35,true,1,,,,,,37120,CHAMPIGNY-SUR-VEUDE,,,37051,,,,,,,,,,,,,,,,,,,1995-08-17,F,,,,,01.4A,NAF1993,N
300596582,00019,30059658200019,O,,NN,,,2019-11-14T14:00:35,true,1,,,,PL,ALBERT RUELLE,37140,LA CHAPELLE-SUR-LOIRE,,,37058,,,,,,,,,,,,,,,,,,,1994-09-18,F,,,,,55.1A,NAF1993,O
300596590,00012,30059659000012,O,1974-01-01,NN,,,,true,1,,10,,RUE,DE L ARCHE,37390,CHARENTILLY,,,37059,,,,,,,,,,,,,,,,,,,1999-07-31,F,,,,,52.2N,NAF1993,N
300596608,00020,30059660800020,O,,,,,2019-11-14T14:00:41,true,1,,,,RTE,DE BAYEUX,50000,SAINT-LO,,,50502,,,,,,,,,,,,,,,,,,,1988-05-31,F,,,,,65.02,NAP,N
300596624,00019,30059662400019,O,,,,,,true,1,,,,RUE,CARNOT,83310,COGOLIN,,,83042,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
300596640,00015,30059664000015,O,,,,,2019-11-14T14:00:35,true,1,,,,,LE BOURG,37370,CHEMILLE-SUR-DEME,,,37068,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
300596681,00019,30059668100019,O,,NN,,,,true,1,,10,,RUE,BASSE DU CHATEAU,73000,CHAMBERY,,,73065,,,,,,,,,,,,,,,,,,,,F,,,,,81.11,NAP,N
300596707,00012,30059670700012,O,,,,,2019-11-14T14:00:35,true,1,,,,,GRILLEMONT,37130,CINQ-MARS-LA-PILE,,,37077,,,,,,,,,,,,,,,,,,,1993-04-30,F,,,,,45.4J,NAF1993,N
300596715,00023,30059671500023,O,,,,,,true,1,,,,RUE,DE LA FOLIE,37250,SORIGNY,,,37250,,,,,,,,,,,,,,,,,,,1986-01-31,F,,,,,55.73,NAP,N
300596731,00038,30059673100038,O,,NN,,,,true,1,,19,,RUE,GIUSEPPE VERDI,69200,VENISSIEUX,,,69259,,,,,,,,,,,,,,,,,,,,F,,,,,69.23,NAP,N
300596749,00030,30059674900030,O,2000-08-09,,,,,true,1,,22,,RUE,DE LA REPUBLIQUE,83210,LA FARLEDE,,,83054,,,,,,,,,,,,,,,,,,,2000-09-30,F,,,,,85.1C,NAF1993,N
300596772,00024,30059677200024,O,,,,,,true,1,,,,,LA SUZETTE R SUR CROTTE,83830,CALLAS,,,83028,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
300596798,00029,30059679800029,O,1900-01-01,NN,,,2019-11-14T14:00:35,true,4,,7,,RUE,DU COMMERCE,37360,NEUILLE-PONT-PIERRE,,,37167,,,,,,,,,,,,,,,,,,,2007-09-30,F,,,,,45.3E,NAFRev1,O
300596798,00037,30059679800037,O,1990-11-01,NN,,,2019-11-14T14:00:35,false,4,,11,B,AV,DU GENERAL DE GAULLE,37360,NEUILLE-PONT-PIERRE,,,37167,,,,,,,,,,,,,,,,,,,1999-12-02,F,GITEM,,,,45.3E,NAF1993,O
300596806,00038,30059680600038,O,,,,,,true,1,,,,,MAUVIERES,37600,LOCHES,,,37132,,,,,,,,,,,,,,,,,,,1992-12-08,F,,,,,45.4J,NAF1993,N
300596822,00035,30059682200035,O,,NN,,,,true,1,,,,RUE,PIERRE LOTI,17450,FOURAS,,,17168,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
300596830,00012,30059683000012,O,,,,,,true,1,,,,AV,DE L EUROPE,37100,TOURS,,,37261,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
300596848,00014,30059684800014,O,,,,,,true,1,,,,LD,LES GRANDES RUES,37220,SAZILLY,,,37244,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,51.3A,NAF1993,N
300596855,00019,30059685500019,O,1900-01-01,NN,,,,true,4,,4,,RUE,LOUIS PASTEUR,37520,LA RICHE,,,37195,,,,,,,,,,,,,,,,,,,2003-12-25,F,,,,,85.1C,NAFRev1,N
300596863,00021,30059686300021,O,1990-01-22,NN,,,2006-12-15T00:14:57,false,4,,141,,AV,DU MARECHAL MAUNOURY,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,2001-09-01,F,,,,,74.1J,NAF1993,N
300596863,00039,30059686300039,O,2003-02-20,NN,,,2019-11-14T14:00:37,true,3,,5,,RTE,NATIONALE,41500,COUR-SUR-LOIRE,,,41069,,,,,,,,,,,,,,,,,,,2006-05-31,F,,,,,52.6D,NAFRev1,N
300596889,00018,30059688900018,O,,,,,,true,1,,,,LD,TROUSSAY,41700,CHEVERNY,,,41050,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,86.08,NAP,N
300596897,00045,30059689700045,O,2004-01-05,NN,,,2019-11-14T14:00:37,false,3,,52,,RUE,DE LA PORTE GROSSET,41130,SELLES-SUR-CHER,,,41242,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,93.0N,NAFRev1,N
300596897,00052,30059689700052,O,2005-12-01,,,,2019-01-14T10:44:29,true,3,,42,,RUE,DE LA DIVISION LECLERC,53200,GENNES-LONGUEFUYE,,,53104,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,56.30Z,NAFRev2,N
300596954,00010,30059695400010,O,,NN,,,2019-11-14T14:00:34,true,1,,,,,LA GAUDAIS,35510,CESSON-SEVIGNE,,,35051,,,,,,,,,,,,,,,,,,,1987-06-02,F,,,,,01.70,NAP,N
300596962,00013,30059696200013,O,1974-01-01,,,,,true,1,,36,,RUE,LOUIS JEROME GOHIER,37360,SEMBLANCAY,,,37245,,,,,,,,,,,,,,,,,,,2001-06-30,F,,,,,45.3E,NAF1993,N
300596970,00016,30059697000016,O,,,,,,true,1,,31,,RUE,DES METAIRIES,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,45.2V,NAF1993,N
300596988,00018,30059698800018,O,,,,,,true,1,,,,,VILDE LA MARINE,35120,HIREL,,,35132,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,05.0C,NAF1993,N
300596996,00011,30059699600011,O,,NN,,,,true,1,,,,PL,DE LA GARE,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,1989-07-01,F,,,,,67.01,NAP,N
300597010,00010,30059701000010,O,,,,,,true,1,,,,RUE,COLBERT,37000,TOURS,,,37261,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
300597028,00012,30059702800012,O,,NN,,,,true,1,,19,,PL,DES HALLES,37000,TOURS,,,37261,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
300597036,00015,30059703600015,O,1900-01-01,NN,,,,true,4,,4,,RUE,LOUIS PASTEUR,37520,LA RICHE,,,37195,,,,,,,,,,,,,,,,,,,2003-12-25,F,,,,,85.1C,NAFRev1,N
300597051,00030,30059705100030,O,1992-02-01,NN,,,2006-10-26T23:48:28,true,3,,73,,AV,GENERAL DE GAULLE,36130,DEOLS,,,36063,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,85.1G,NAFRev1,O
300597069,00016,30059706900016,O,,,,,,true,1,,,,RUE,SUZANNE DIARD,41150,VEUZAIN-SUR-LOIRE,,,41167,,,,,,,,,,,,,,,,,,,1997-04-13,F,,,,,85.1G,NAF1993,N
300597085,00012,30059708500012,O,,,,,,true,1,,,,RUE,MARCEL TRIBUT,37000,TOURS,,,37261,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
300597101,00025,30059710100025,O,,NN,,,,true,1,,9,,RUE,DE TOURCOING,37100,TOURS,,,37261,,,,,,,,,,,,,,,,,,,,F,,,,,84.12,NAP,N
300597127,00020,30059712700020,O,1995-01-01,NN,,,2019-11-14T14:00:35,true,1,,1,,RUE,DU CHATEAU,36200,BADECON-LE-PIN,,,36158,,,,,,,,,,,,,,,,,,,2001-06-30,F,,,,,74.1J,NAF1993,N
