303905855,00084,30390585500084,O,1992-11-17,,,,,false,3,,7,,PL,DE LA LIBERATION,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,71.2A,NAF1993,N
303905855,00092,30390585500092,O,1994-04-01,NN,,,,false,4,,39,,RUE,SALOMON REINACH,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2002-07-01,F,,,,,71.2A,NAF1993,O
303905855,00100,30390585500100,O,2001-07-01,NN,,,2015-07-24T08:38:06,true,6,LE STRATEGE,172,,RUE,DE LA REPUBLIQUE,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2010-11-26,F,,,,,70.10Z,NAFRev2,O
303905855,00118,30390585500118,O,2002-07-01,NN,,,2007-05-19T08:35:07,false,3,,222,,RUE,GUY DE MAUPASSANT,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2006-10-02,F,,,,,71.2A,NAFRev1,O
303905863,00021,30390586300021,O,1900-01-01,NN,,,,false,4,,20,,AV,FRANKLIN D ROOSEVELT,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1999-06-01,F,,,,,70.1A,NAF1993,O
303905863,00039,30390586300039,O,1999-06-01,NN,,,2006-11-25T09:16:41,false,3,,87,,RUE,GABRIEL PERI,92120,MONTROUGE,,,92049,,,,,,,,,,,,,,,,,,,2004-06-30,F,,,,,70.1A,NAFRev1,O
303905863,00047,30390586300047,O,2004-06-30,NN,,,2021-02-23T10:36:38,true,3,,11,,RUE,TRONCHET,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,41.10A,NAFRev2,O
303905897,00011,30390589700011,O,1971-01-01,NN,,,2008-11-07T00:19:35,false,4,,2680,,AV,DE ST MARTIN,74190,PASSY,,BP 13,74208,,,,,,,,,,,,,,,,,,,1999-07-01,F,TOUT FAIRE,,,,51.5F,NAF1993,O
303905897,00029,30390589700029,O,1999-07-01,11,2019,,2021-10-27T08:14:57,true,3,,3065,,AV,DE ST MARTIN,74190,PASSY,,,74208,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.73A,NAFRev2,O
303905913,00032,30390591300032,O,,NN,,,,true,1,,,,LD,LES ILES D ARVE,74300,THYEZ,,,74278,,,,,,,,,,,,,,,,,,,1997-12-29,F,,,,,31.1A,NAF1993,O
303905921,00019,30390592100019,O,1955-01-01,NN,,,2019-11-14T14:00:57,true,4,,,,AV,ANNA DE NOAILLES,74500,EVIAN-LES-BAINS,,,74119,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
303905939,00029,30390593900029,O,1981-01-01,,,,,true,4,,41,,AV,GABRIEL PERI,94300,VINCENNES,,,94080,,,,,,,,,,,,,,,,,,,1993-02-04,F,,,,,45.4L,NAF1993,N
303905947,00014,30390594700014,O,1900-01-01,NN,,,2006-11-25T09:16:41,true,4,,,,,LES PLANTIERS,84300,CAVAILLON,,,84035,,,,,,,,,,,,,,,,,,,2004-10-15,F,,,,,60.2M,NAFRev1,N
303905947,00022,30390594700022,O,1985-01-01,NN,,,2006-10-27T00:02:11,false,3,CRT ARCOTEL,9002,,RUE,D ENCHEMONT,59810,LESQUIN,,,59343,,,,,,,,,,,,,,,,,,,2004-10-15,F,,,,,60.2M,NAFRev1,N
303905954,00010,30390595400010,O,1900-01-01,NN,,,2008-01-04T19:27:42,true,3,,381,,AV,DU GAL DE GAULLE,92140,CLAMART,,,92023,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,41.10D,NAFRev2,N
303906036,00015,30390603600015,O,,NN,,,,true,1,,,,LD,FIDOUX,69870,CLAVEISOLLES,,,69060,,,,,,,,,,,,,,,,,,,,F,,,,,57.02,NAP,N
303906044,00019,30390604400019,O,1900-01-01,,,,2019-11-14T14:00:56,true,4,,18,,SQ,ALFRED BOUCHER,73100,AIX-LES-BAINS,,,73008,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,70.2C,NAF1993,N
303906069,00024,30390606900024,O,1984-01-01,NN,,,2021-07-12T20:02:15,true,4,,1,,RUE,M ELEONORE DE BELLEFOND,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-05-26,F,,,,,68.31Z,NAFRev2,N
303906069,00040,30390606900040,O,1985-04-01,,,,2021-07-12T20:04:44,false,5,,9,,RUE,D'ARTOIS,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-05-26,F,,,,,68.31Z,NAFRev2,N
303906077,00019,30390607700019,O,,NN,,,,true,1,,67,,,TERRASSE BOIELDIEU,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,,F,,,,,87.01,NAP,N
303906085,00012,30390608500012,O,1900-01-01,NN,,,2019-11-14T14:01:02,true,3,,,,LD,SAINT PIERRE,83560,SAINT-JULIEN,,,83113,,,,,,,,,,,,,,,,,,,1992-12-14,F,,,,,22.2J,NAF1993,N
303906093,00016,30390609300016,O,1975-01-01,NN,,,,true,1,,18,,RUE,BATAILLE,69008,LYON 8EME,,,69388,,,,,,,,,,,,,,,,,,,1998-01-16,F,,,,,51.6K,NAF1993,O
303906119,00019,30390611900019,O,,,,,,true,1,,63,,AV,JEAN JAURES,69200,VENISSIEUX,,,69259,,,,,,,,,,,,,,,,,,,1988-01-01,F,,,,,74.10,NAP,N
303906135,00015,30390613500015,O,,,,,2019-11-14T14:01:05,true,1,,,,AV,JOFFRE,93800,EPINAY-SUR-SEINE,,,93031,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.21,NAP,N
303906176,00019,30390617600019,O,,NN,,,,true,1,,,,,CHANELLIERE,69170,TARARE,,,69243,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,02.20,NAP,N
303906192,00016,30390619200016,O,1975-01-01,NN,,,2019-11-14T14:00:53,true,5,,87,,AV,CHARLES DE GAULLE,69160,TASSIN-LA-DEMI-LUNE,,,69244,,,,,,,,,,,,,,,,,,,2012-12-03,F,,,,,47.71Z,NAFRev2,N
303906200,00041,30390620000041,O,,,,,2019-11-14T14:01:02,true,1,,,,,QU LES ROUBINS,83210,SOLLIES-TOUCAS,,,83131,,,,,,,,,,,,,,,,,,,1991-06-30,F,,,,,55.73,NAP,N
303906218,00019,30390621800019,O,,NN,,,,true,1,,14,,RUE,DU TRAVAIL,67000,STRASBOURG,,,67482,,,,,,,,,,,,,,,,,,,1994-11-30,F,,,,,93.0D,NAF1993,O
303906242,00019,30390624200019,O,,,,,,true,1,,163,,RUE,DE LA FONTAINE,67130,LUTZELHOUSE,,,67276,,,,,,,,,,,,,,,,,,,1990-10-01,F,,,,,55.40,NAP,N
303906267,00024,30390626700024,O,1900-01-01,01,2019,4120AZ,2021-10-27T08:14:57,true,4,,3,,RUE,DE LA FORET,67130,MUHLBACH-SUR-BRUCHE,,,67306,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,43.99C,NAFRev2,O
303906275,00027,30390627500027,O,,NN,,,,true,1,,22,,RUE,DU FAUBOURG DE SAVERNE,67000,STRASBOURG,,,67482,,,,,,,,,,,,,,,,,,,,F,,,,,58.06,NAP,N
303906309,00016,30390630900016,O,1975-01-01,03,2019,1061AZ,2021-10-27T08:14:57,true,4,,,,RTE,DE MARCKOLSHEIM,67600,SELESTAT,,,67462,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.21Z,NAFRev2,O
303906333,00024,30390633300024,O,1990-05-01,,,,2019-07-29T11:57:15,true,3,,26,B,AV,DAUMESNIL,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,1991-01-01,F,,,,,55.4B,NAF1993,N
303906358,00039,30390635800039,O,1986-11-03,NN,,,,true,4,ZONE INDUSTRIELLE,1,,RUE,DE LORRAINE,68270,WITTENHEIM,,,68376,,,,,,,,,,,,,,,,,,,2002-06-30,F,,,,,52.4H,NAF1993,O
303906374,00028,30390637400028,O,,NN,,,,true,1,,301,,AV,D ALTKIRCH,68350,BRUNSTATT-DIDENHEIM,,,68056,,,,,,,,,,,,,,,,,,,1994-04-01,F,,,,,28.5D,NAF1993,N
303906416,00027,30390641600027,O,1980-10-31,NN,,,2010-08-03T11:04:02,true,4,,102,,RUE,DE LA REPUBLIQUE,60100,CREIL,,,60175,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
303906424,00013,30390642400013,O,,NN,,,,true,1,,10,,RUE,CLEMENCEAU,61300,L'AIGLE,,,61214,,,,,,,,,,,,,,,,,,,1994-12-29,F,,,,,74.2C,NAF1993,O
303906432,00032,30390643200032,O,,NN,,,2013-10-22T09:22:00,true,1,,,,,MAISON ISAURE,64260,BIELLE,,,64127,,,,,,,,,,,,,,,,,,,1992-02-01,F,,,,,70.3A,NAF1993,N
303906440,00027,30390644000027,O,1900-01-01,NN,,,2008-01-05T19:18:20,true,3,,152,,RUE,REINE ASTRID,62400,BETHUNE,,,62119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
303906457,00013,30390645700013,O,,,,,,true,1,,4,,RUE,JEANNE D ALBRET,64300,ORTHEZ,,,64430,,,,,,,,,,,,,,,,,,,1987-12-18,F,,,,,64.12,NAP,N
303906473,00010,30390647300010,O,1900-01-01,NN,,,,true,4,,5,,RUE,FELIX MAIRE,94000,CRETEIL,,,94028,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,91.3E,NAF1993,N
303906481,00021,30390648100021,O,,NN,,,2021-06-18T11:22:02,true,1,,3,,RUE,ADOLPHE THIERS,64100,BAYONNE,,,64102,,,,,,,,,,,,,,,,,,,1987-09-10,F,,,,,64.11,NAP,N
303906499,00015,30390649900015,O,1975-01-01,NN,,,2016-04-26T01:44:49,false,4,,70,,AV,JEAN JAURES,62800,LIEVIN,,,62510,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,45.11Z,NAFRev2,O
303906499,00023,30390649900023,O,2010-06-10,NN,,,2018-09-29T12:10:35,false,2,,,,RUE,DAGUERRE,62800,LIEVIN,,,62510,,,,,,,,,,,,,,,,,,,2016-01-01,F,,,,,45.11Z,NAFRev2,O
303906499,00031,30390649900031,O,2016-01-01,12,2019,,2021-10-27T08:14:57,true,1,,33,,RUE,CHEVALIER DE LA BARRE,62800,LIEVIN,,,62510,,,,,,,,,,,,,,,,,,,2016-01-01,A,,,,,45.11Z,NAFRev2,O
303906515,00018,30390651500018,O,,,,,,true,1,,14,,RUE,EDOUARD VAILLANT,62300,LENS,,,62498,,,,,,,,,,,,,,,,,,,1987-03-20,F,,,,,58.12,NAP,N
303906523,00012,30390652300012,O,,,,,2019-11-14T14:00:49,true,1,,,,RUE,DU COLONEL DE L ESPERANCE,62200,BOULOGNE-SUR-MER,,,62160,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
303906549,00017,30390654900017,O,,,,,,true,1,,50,,RUE,VICTOR HUGO,64100,BAYONNE,,,64102,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
303906564,00016,30390656400016,O,1979-05-16,NN,,,2016-04-26T01:44:50,false,6,CLINIQUE VETERINAIRE DES ARENES,12,,PL,DES ARENES,60300,SENLIS,,,60612,,,,,,,,,,,,,,,,,,,2014-10-01,F,CLINIQUE VETERINAIRE DES ARENES,,,,75.00Z,NAFRev2,O
303906564,00024,30390656400024,O,2014-10-01,03,2019,,2021-10-27T08:14:57,true,1,,11,,AV,DE CHANTILLY,60300,SENLIS,,,60612,,,,,,,,,,,,,,,,,,,2014-10-01,A,VETARENES,,,,75.00Z,NAFRev2,O
303906598,00014,30390659800014,O,,NN,,,,true,1,,,,LD,CHANTELOUP,49500,LA FERRIERE DE FLEE,,,49136,,,,,,,,,,,,,,,,,,,1980-06-30,F,,,,,01.00,NAP,N
303906606,00023,30390660600023,O,1988-04-01,NN,,,2019-11-14T14:00:47,true,5,,11,B,RUE,DU 19 MARS 1962,59129,AVESNES-LES-AUBERT,,,59037,,,,,,,,,,,,,,,,,,,2017-06-26,A,,,,,17.21B,NAFRev2,N
303906655,00012,30390665500012,O,1900-01-01,NN,,,2019-12-04T16:04:08,false,4,,9,,PL,DE LA REPUBLIQUE,46500,GRAMAT,,,46128,,,,,,,,,,,,,,,,,,,2019-04-06,F,,,,,68.32A,NAFRev2,N
303906655,00020,30390665500020,O,2019-04-06,,,,2019-12-04T16:04:08,true,1,Bâtiment 1,10,,RUE,CLEMENT BAYARD,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2019-04-06,A,,,,,68.32A,NAFRev2,N
303906671,00134,30390667100134,O,,,,,,true,1,,,,,,77120,COULOMMIERS,,,77131,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
303906689,00037,30390668900037,O,,NN,,,,true,1,,6,,RUE,DE BONSECOURS,54000,NANCY,,,54395,,,,,,,,,,,,,,,,,,,2002-01-31,F,,,,,74.1C,NAF1993,O
303906705,00015,30390670500015,O,,NN,,,2019-11-14T14:00:48,true,1,,17,,,GRANDE RUE,60580,COYE-LA-FORET,,,60172,,,,,,,,,,,,,,,,,,,1987-02-05,F,,,,,65.06,NAP,N
303906713,00019,30390671300019,O,,NN,,,,true,1,,,,PL,DU 73 IEME,62400,BETHUNE,,,62119,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
303906739,00014,30390673900014,O,,NN,,,,true,1,,16,,RUE,FRANKLIN,44000,NANTES,,,44109,,,,,,,,,,,,,,,,,,,1996-08-19,F,,,,,52.4C,NAF1993,O
303906754,00013,30390675400013,O,1975-01-01,NN,,,,true,1,,,,RUE,JEAN LURCAT,38150,ROUSSILLON,,,38344,,,,,,,,,,,,,,,,,,,1996-02-13,F,,,,,45.3A,NAF1993,O
303906762,00016,30390676200016,O,,,,,,true,1,,,,AV,ALSACE LORRAINE,65000,TARBES,,,65440,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.30,NAP,N
303906796,00014,30390679600014,O,,,,,2019-11-14T14:00:38,true,1,,,,BD,DAGUERRE,42100,SAINT-ETIENNE,,,42218,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.01,NAP,N
303906820,00012,30390682000012,O,,NN,,,,true,1,,56,,FG,CLERMONT,42300,ROANNE,,,42187,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,58.12,NAP,N
303906838,00022,30390683800022,O,1900-01-01,NN,,,,false,4,,19,,RUE,PORTE COTE,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,1999-12-31,F,CENTURY 21,,,,70.3A,NAF1993,O
303906838,00030,30390683800030,O,1995-04-03,NN,,,,false,3,,3,,PL,SAINT PIERRE,49400,SAUMUR,,,49328,,,,,,,,,,,,,,,,,,,1996-08-31,F,,,,,70.3A,NAF1993,N
303906838,00048,30390683800048,O,1994-10-01,NN,,,,false,4,,44,,RUE,ROGER SALENGRO,37000,TOURS,,,37261,,,,,,,,,,,,,,,,,,,1999-09-01,F,CENTURY 21,,,,70.3A,NAF1993,O
303906838,00055,30390683800055,O,1997-03-29,NN,,,,false,4,,26,,RUE,PORTE COTE,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,1999-12-31,F,CABINET BOUCHARDON,,,,70.3A,NAF1993,O
303906838,00063,30390683800063,O,1999-09-01,NN,,,,false,4,,26,,RUE,CHARLES GILLE,37000,TOURS,,,37261,,,,,,,,,,,,,,,,,,,2002-01-01,F,CENTURY 21,,,,70.3A,NAF1993,O
303906838,00071,30390683800071,O,1999-11-20,NN,,,2010-04-18T03:25:25,true,5,,13,,RUE,PORTE COTE,41000,BLOIS,,,41018,,,,,,,,,,,,,,,,,,,2008-04-01,F,,,,,68.31Z,NAFRev2,O
303906895,00014,30390689500014,O,1900-01-01,NN,,,,true,4,,5,,RUE,GAICHIES,32100,CONDOM,,,32107,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,51.3J,NAF1993,N
303906895,00022,30390689500022,O,1900-01-01,NN,,,,false,4,,28,,RUE,DES PONTS,16140,AIGRE,,,16005,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,63.1E,NAF1993,N
303906937,00014,30390693700014,O,1900-01-01,NN,,,2008-01-04T19:27:43,true,4,,41,,AV,DE GRADIGNAN,33850,LEOGNAN,,,33238,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
303907034,00019,30390703400019,O,1900-01-01,NN,,,2019-01-11T13:40:54,false,3,,,,RTE,DE LANDUJAN,35360,MONTAUBAN-DE-BRETAGNE,,,35184,,,,,,,,,,,,,,,,,,,2006-10-28,F,,,,,70.1A,NAFRev1,N
303907034,00027,30390703400027,O,2006-10-28,,,,2019-01-11T13:40:54,true,3,,22,,RUE,DE SAINT MALO,35360,MONTAUBAN-DE-BRETAGNE,,,35184,,,,,,,,,,,,,,,,,,,2009-10-24,F,,,,,41.10A,NAFRev2,N
303907042,00020,30390704200020,O,,NN,,,,true,1,,,,AV,MARYSE BASTIE,33520,BRUGES,,,33075,,,,,,,,,,,,,,,,,,,1988-05-04,F,,,,,51.6G,NAF1993,N
303907075,00038,30390707500038,O,1982-02-08,,,,2008-11-07T00:19:35,false,4,,20,,RUE,BARNAVE,38400,SAINT MARTIN D'HERES,,,38421,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,28.5A,NAF1993,N
303907075,00046,30390707500046,O,1993-10-01,11,2019,,2021-10-27T08:14:57,true,4,ZI DES ILES,,,,LES ILES,38420,DOMENE,,,38150,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,25.61Z,NAFRev2,O
303907117,00012,30390711700012,O,1900-01-01,01,2019,4321AB,2021-10-27T08:14:57,true,5,MAGASIN VERS 42 RUE LESDIGUIERES,1,,RUE,AUBERT DUBAYET,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,2010-01-26,A,ENTREPRISE GOBBA,,,,43.21A,NAFRev2,O
303907125,00015,30390712500015,O,1900-01-01,,,,,true,4,,23,,BD,AGUTTE SEMBAT,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,1992-02-17,F,,,,,55.3A,NAF1993,N
303907133,00019,30390713300019,O,,,,,2019-11-14T14:00:34,true,1,,,,,ZONE INDUSTRIELLE,33260,LA TESTE-DE-BUCH,,,33529,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
303907141,00012,30390714100012,O,,,,,2019-11-14T14:00:34,true,1,,,,AV,BOURG,35133,LA CHAPELLE-JANSON,,,35062,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.10,NAP,N
303907166,00027,30390716600027,O,,NN,,,,true,1,,,,,LE GUE DE L'ORME,50710,CREANCES,,,50151,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,45.2J,NAF1993,O
303907208,00019,30390720800019,O,,,,,,true,1,,,,CRS,SAINT LOUIS,33300,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,66.02,NAP,N
303907216,00012,30390721600012,O,,,,,2019-11-14T14:00:32,true,1,,,,AV,DE LA LIBERATION,33440,AMBARES-ET-LAGRAVE,,,33003,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.03,NAP,N
303907232,00027,30390723200027,O,1900-01-01,NN,,,2019-11-14T14:00:48,true,3,,18,,RUE,ALPHONSE CARDIN,60800,CREPY-EN-VALOIS,,,60176,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
303907257,00016,30390725700016,O,,NN,,,,true,1,,1,,RUE,DE CHANTILLY,60270,GOUVIEUX,,,60282,,,,,,,,,,,,,,,,,,,,F,,,,,77.01,NAP,N
303907265,00019,30390726500019,O,,NN,,,,true,1,,66,,RUE,DE LAMORLAYE,60270,GOUVIEUX,,,60282,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,69.12,NAP,N
303907273,00013,30390727300013,O,1975-01-01,03,2019,3109AZ,2021-10-27T08:14:57,true,5,,16,,RUE,GAMBETTA,59141,IWUY,,,59322,,,,,,,,,,,,,,,,,,,2008-12-31,A,,,,,31.09A,NAFRev2,O
303907281,00016,30390728100016,O,,NN,,,,true,1,,15,,RUE,SAINT GILLES,59140,DUNKERQUE,,,59183,,,,,,,,,,,,,,,,,,,,F,,,,,77.10,NAP,N
303907323,00016,30390732300016,O,,,,,2019-11-14T14:00:41,true,1,,,,RUE,CARNOT,51000,CHALONS-EN-CHAMPAGNE,,,51108,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,79.02,NAP,N
303907331,00050,30390733100050,O,,,,,,true,1,,,,,ZAC DE LA GRANDE BORDE,31670,LABEGE,,,31254,,,,,,,,,,,,,,,,,,,1991-12-27,F,,,,,74.6Z,NAF1993,N
303907349,00029,30390734900029,O,1900-01-01,NN,,,2008-01-04T19:27:43,true,3,,,,RTE,DE SAINTE ANNE,56000,VANNES,,BP NO 2,56260,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,94.99Z,NAFRev2,N
303907364,00010,30390736400010,O,,NN,,,,true,1,,18,,PL,DE L ANCIEN FOIRAIL,32000,AUCH,,,32013,,,,,,,,,,,,,,,,,,,1990-10-19,F,,,,,64.21,NAP,N
303907372,00013,30390737200013,O,1900-01-01,NN,,,2008-02-07T10:03:59,true,3,,,,,LARNAGOL,46160,LARNAGOL,,,46155,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,55.10Z,NAFRev2,N
303907372,00021,30390737200021,O,1900-01-01,,,,2019-11-14T14:00:22,false,4,,12,,AV,MAILLARD,19100,BRIVE-LA-GAILLARDE,,,19031,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.78C,NAFRev2,N
303907372,00039,30390737200039,O,1900-01-01,NN,,,2019-11-14T14:01:05,false,4,,86,,RUE,ARISTIDE BRIAND,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,1999-01-01,F,,,,,51.4S,NAF1993,O
303907372,00047,30390737200047,O,1987-11-16,NN,,,2019-11-14T14:00:19,false,3,,,,RTE,DE TOULONJAC,12200,VILLEFRANCHE-DE-ROUERGUE,,,12300,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.78C,NAFRev2,N
303907372,00062,30390737200062,O,1990-07-01,,,,2008-01-04T19:27:43,false,3,,,,,,46210,LATRONQUIERE,,,46160,,,,,,,,,,,,,,,,,,,2008-01-01,A,LE RELAIS DES TEMPLIERS,,,,55.10Z,NAFRev2,N
303907372,00070,30390737200070,O,1999-01-01,NN,,,2019-11-14T14:01:05,false,6,,25,,RUE,TREBOIS,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2012-02-05,A,,,,,46.49Z,NAFRev2,O
303907380,00016,30390738000016,O,,NN,,,2019-11-14T14:00:31,true,1,,,,RUE,DE L HOTEL DE VILLE,31260,SALIES-DU-SALAT,,,31523,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,15.8C,NAF1993,N
