301949061,00016,30194906100016,O,1974-01-01,NN,,,2019-11-14T14:00:25,true,3,,,,LD,MIGAY,24520,COURS-DE-PILE,,,24140,,,,,,,,,,,,,,,,,,,2007-03-31,F,,,,,29.3C,NAFRev1,N
301949079,00018,30194907900018,O,,,,,2019-11-14T14:00:24,true,1,,,,,LA VILETTE,23130,ISSOUDUN-LETRIEIX,,,23097,,,,,,,,,,,,,,,,,,,1993-03-31,F,,,,,51.2E,NAF1993,N
301949087,00037,30194908700037,O,,,,,,true,1,,,,,,04250,CLAMENSANE,,,04057,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,49.01,NAP,N
301949103,00016,30194910300016,O,,NN,,,2019-11-14T14:00:27,true,1,,39,,AV,EMILE ZOLA,26100,ROMANS-SUR-ISERE,,,26281,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
301949111,00019,30194911100019,O,,NN,,,2019-11-14T14:00:27,true,1,,26,,PL,JACQUEMART,26100,ROMANS-SUR-ISERE,,,26281,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
301949129,00011,30194912900011,O,,,,,2019-11-14T14:00:27,true,1,,,,,MOURS LES GUILHOTS,26100,ROMANS-SUR-ISERE,,,26281,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,80.06,NAP,N
301949137,00022,30194913700022,O,1984-01-01,NN,,,2019-11-14T14:00:27,true,3,,,,,LES CYPRES BLEUS,26540,MOURS-SAINT-EUSEBE,,,26218,,,,,,,,,,,,,,,,,,,2006-02-13,F,,,,,37.1Z,NAFRev1,N
301949145,00017,30194914500017,O,,,,,,true,1,,7,,RUE,DES PONTS,18320,JOUET SUR L'AUBOIS,,,18118,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.71,NAP,N
301949152,00021,30194915200021,O,,,,,,true,1,,,,,LE BOURG,18800,CHASSY,,,18056,,,,,,,,,,,,,,,,,,,1987-05-15,F,,,,,55.73,NAP,N
301949178,00034,30194917800034,O,2000-04-11,NN,,,2008-11-07T00:18:00,true,3,,,,QUAI,COLOGNAC,07000,PRANLES,,,07184,,,,,,,,,,,,,,,,,,,2005-08-02,F,,,,,45.2V,NAFRev1,N
301949178,00042,30194917800042,O,2003-07-01,,,,2006-11-25T09:13:57,false,3,ZI LE LAC,,,,SERRE SEC,07000,PRIVAS,,,07186,,,,,,,,,,,,,,,,,,,2005-08-02,F,2C 2A CADINOT,,,,52.4N,NAFRev1,O
301949186,00029,30194918600029,O,1986-09-01,NN,,,,true,1,,5,,RUE,MOUNET SULLY,24100,BERGERAC,,,24037,,,,,,,,,,,,,,,,,,,2001-09-05,F,,,,,33.1B,NAF1993,N
301949194,00015,30194919400015,O,,NN,,,,true,1,,13,,CRS,FENELON,24000,PERIGUEUX,,,24322,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
301949202,00040,30194920200040,O,,NN,,,,true,1,,,,,LA LANDE BASSE,24130,LA FORCE,,,24222,,,,,,,,,,,,,,,,,,,1990-12-28,F,,,,,55.73,NAP,N
301949210,00019,30194921000019,O,1975-01-01,NN,,,2010-11-28T05:18:01,true,3,RATTACHEMENT MAIRIE,,,AV,DE LA REPUBLIQUE,23000,GUERET,,,23096,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,93.29Z,NAFRev2,N
301949228,00011,30194922800011,O,,,,,,true,1,,,,AV,VICTOR HUGO,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.12,NAP,N
301949244,00018,30194924400018,O,,NN,,,,true,1,,23,,AV,DE CHABEUIL,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,,F,,,,,66.01,NAP,N
301949251,00013,30194925100013,O,,,,,,true,1,,,,AV,VICTOR HUGO,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
301949269,00015,30194926900015,O,,NN,,,,true,1,,6,,RUE,DU COMMERCE,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,1993-08-13,F,,,,,55.3A,NAF1993,N
301949277,00018,30194927700018,O,,,,,,true,1,,,,RUE,BERTHELOT,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,47.02,NAP,N
301949293,00015,30194929300015,O,1975-01-01,NN,,,,true,1,,3,,BD,MAURICE CLERC,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,2000-09-14,F,,,,,52.4X,NAF1993,N
301949301,00016,30194930100016,O,,,,,,true,1,,,,RTE,DE MONTLUCON,23230,GOUZON,,,23093,,,,,,,,,,,,,,,,,,,1987-05-31,F,,,,,67.08,NAP,N
301949327,00011,30194932700011,O,,,,,,true,1,,9,,RUE,SAINT-JEAN,18300,SANCERRE,,,18241,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.03,NAP,N
301949335,00014,30194933500014,O,1975-01-01,NN,,,2019-11-14T14:00:27,true,3,,,,,,26420,VASSIEUX-EN-VERCORS,,,26364,,,,,,,,,,,,,,,,,,,2005-08-31,F,,,,,01.1A,NAFRev1,N
301949343,00018,30194934300018,O,1900-01-01,NN,,,2013-01-04T11:45:19,true,4,,7,,RUE,DE LA CAMUZE,18140,SANCERGUES,,,18240,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,86.90D,NAFRev2,N
301949350,00013,30194935000013,O,,,,,,true,1,,9,,,GRANDE RUE,18140,SANCERGUES,,,18240,,,,,,,,,,,,,,,,,,,1993-05-21,F,,,,,67.2Z,NAF1993,N
301949368,00015,30194936800015,O,,NN,,,,true,1,,24,,RUE,CHANCELIER DE L HOPITAL,24000,PERIGUEUX,,,24322,,,,,,,,,,,,,,,,,,,1995-02-28,F,,,,,70.2C,NAF1993,N
301949376,00026,30194937600026,O,,NN,,,2019-11-14T14:00:25,true,1,,,,,,24520,SAINT-GERMAIN-ET-MONS,,,24419,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N
301949418,00018,30194941800018,O,,,,,,true,1,,,,RUE,DE LA GARE,18320,TORTERON,,,18265,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.23,NAP,N
301949426,00011,30194942600011,O,,,,,,true,1,,,,,RN 23,28300,AMILLY,,,28006,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.02,NAP,N
301949434,00015,30194943400015,O,,NN,,,,true,1,,,,,L'AUDIBERTIE,24410,FESTALEMPS,,,24178,,,,,,,,,,,,,,,,,,,1988-08-10,F,,,,,64.11,NAP,N
301949442,00018,30194944200018,O,,NN,,,,true,1,,2,,PL,LEROUX,28800,BONNEVAL,,,28051,,,,,,,,,,,,,,,,,,,,F,,,,,67.01,NAP,N
301949459,00012,30194945900012,O,,NN,,,,true,1,,4,,RUE,BASTIERE,24260,LE BUGUE,,,24067,,,,,,,,,,,,,,,,,,,1992-01-31,F,,,,,85.1G,NAF1993,N
301949467,00015,30194946700015,O,,,,,,true,1,,,,,DEJOINTES,18800,CHASSY,,,18056,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,56.02,NAP,N
