054806542,04931,05480654204931,O,2012-10-19,NN,,,2016-04-26T01:06:34,false,3,,50,,BD,LONGCHAMP,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,2014-10-20,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,04949,05480654204949,O,2012-10-19,00,2019,,2021-10-27T08:03:06,false,3,,8,,RUE,DU JEUNE ANACHARSIS,13400,AUBAGNE,,,13005,,,,,,,,,,,,,,,,,,,2019-12-06,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,04956,05480654204956,O,2012-10-19,03,2019,,2021-10-27T08:03:06,false,2,,49,,RUE,GRIGNAN,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,04964,05480654204964,O,2012-10-19,02,2019,,2021-10-27T08:03:06,false,2,,71,,AV,DE HAMBOURG,13008,MARSEILLE 8,,,13208,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,04972,05480654204972,O,2012-10-19,02,2019,,2021-10-27T08:03:06,false,2,,96,,AV,CAMUGLI,13600,LA CIOTAT,,,13028,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,04980,05480654204980,O,2012-10-19,03,2019,,2021-10-27T08:03:06,false,3,,93,,BD,JEANNE D ARC,13005,MARSEILLE 5,,,13205,,,,,,,,,,,,,,,,,,,2021-06-01,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,04998,05480654204998,O,2012-10-19,02,2019,,2021-10-27T08:03:06,false,2,,48,,RUE,MONTAIGNE,13012,MARSEILLE 12,,,13212,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05003,05480654205003,O,2012-10-19,03,2019,,2021-10-27T08:03:06,false,2,,39,,AV,MAL FOCH,13004,MARSEILLE 4,,,13204,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05011,05480654205011,O,2012-10-19,02,2019,,2021-10-27T08:03:06,false,1,,43,B,AV,DE LA VOIE DOMITIENNE,34500,BEZIERS,,,34032,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05029,05480654205029,O,2012-10-19,11,2019,,2021-10-27T08:03:06,false,1,,10,,PL,GENERAL DE GAULLE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05037,05480654205037,O,2012-10-19,11,2019,,2021-10-27T08:03:06,false,1,,16,,CRS,SEXTIUS,13100,AIX-EN-PROVENCE,,,13001,13603,AIX EN PROVENCE CEDEX 1,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05045,05480654205045,O,2012-10-19,03,2019,,2021-10-27T08:03:06,false,1,,4,,BD,DU JEU DE BALLON,06130,GRASSE,,,06069,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05052,05480654205052,O,2012-10-19,03,2019,,2021-10-27T08:03:06,false,1,,9,,AV,DE NICE,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,2012-10-19,A,,,,,64.19Z,NAFRev2,O
054806542,05060,05480654205060,O,2012-10-19,11,2019,,2021-10-27T08:03:06,false,1,,5,T,BD,ELEMIR BOURGES,04100,MANOSQUE,,,04112,,,,,,,,,,,,,,,,,,,2012-10-19,A,,,,,64.19Z,NAFRev2,O
054806542,05078,05480654205078,O,2012-10-19,02,2019,,2021-10-27T08:03:06,false,1,,4,,RUE,GAMBETTA,06560,VALBONNE,,,06152,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05086,05480654205086,O,2012-10-19,02,2019,,2021-10-27T08:03:06,false,1,,64,,AV,PIERRE SEMARD,06130,GRASSE,,,06069,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05094,05480654205094,O,2012-10-19,02,2019,,2021-10-27T08:03:06,false,2,,16,,RUE,REGALE,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05102,05480654205102,O,2012-10-19,12,2019,,2021-10-27T08:03:06,false,2,,41,,,LA CANEBIERE,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05110,05480654205110,O,2012-10-19,NN,,,2016-04-26T01:06:34,false,3,,89,,RUE,DE LA REPUBLIQUE,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,2014-09-01,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05128,05480654205128,O,2012-10-19,11,2019,,2021-10-27T08:03:06,false,1,,15,,BD,DE LA REPUBLIQUE,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05136,05480654205136,O,2012-10-19,NN,,,2016-04-26T01:06:34,false,2,SOPHIA ANTIPOLIS,300,,RUE,DU VALLON,06560,VALBONNE,,,06152,,,,,,,,,,,,,,,,,,,2014-03-05,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05144,05480654205144,O,2012-10-19,11,2019,,2021-10-27T08:03:06,false,1,,42,,PL,MARECHAL GALLIENI,83700,SAINT-RAPHAEL,,,83118,,,,,,,,,,,,,,,,,,,2012-10-19,A,,,,,64.19Z,NAFRev2,O
054806542,05151,05480654205151,O,2012-10-19,03,2019,,2021-10-27T08:03:06,false,1,,6,,PL,ERNEST DELIBES,13008,MARSEILLE 8,,,13208,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05169,05480654205169,O,2012-10-19,NN,,,2017-05-04T01:05:29,false,3,,10,,PL,DE LA JOLIETTE,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,2015-01-26,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05177,05480654205177,O,2012-10-19,02,2019,,2021-10-27T08:03:06,false,1,,5,,RUE,RIFLE RAFLE,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05185,05480654205185,O,2012-10-19,11,2019,,2021-10-27T08:03:06,false,2,,18,,AV,DU HUIT MAI 1945,13700,MARIGNANE,,,13054,,,,,,,,,,,,,,,,,,,2020-02-10,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05193,05480654205193,O,2012-10-19,11,2019,,2021-10-27T08:03:06,false,1,,501,,RUE,PARADIS,13008,MARSEILLE 8,,,13208,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05201,05480654205201,O,2012-10-19,11,2019,,2021-10-27T08:03:06,false,2,,22,,BD,CHARLES MORETTI,13014,MARSEILLE 14,,,13214,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05219,05480654205219,O,2012-10-19,03,2019,,2021-10-27T08:03:06,false,2,,66,,AV,FRANCIS TONNER,06150,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05227,05480654205227,O,2012-10-19,11,2019,,2021-10-27T08:03:06,false,1,,8,,RUE,MARECHAL FOCH,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05235,05480654205235,O,2012-10-19,02,2019,,2021-10-27T08:03:06,false,1,,98,,BD,SADI CARNOT,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE  CREDIT,,,,64.19Z,NAFRev2,O
054806542,05243,05480654205243,O,2012-10-19,02,2019,,2021-10-27T08:03:07,false,1,,266,,AV,MAL DE LATTRE DE TASSIGNY,83600,FREJUS,,,83061,,,,,,,,,,,,,,,,,,,2012-10-19,A,,,,,64.19Z,NAFRev2,O
054806542,05250,05480654205250,O,2012-10-19,11,2019,,2021-10-27T08:03:07,false,2,,103,,CRS,GAMBETTA,84300,CAVAILLON,,,84035,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05268,05480654205268,O,2012-10-19,03,2019,,2021-10-27T08:03:07,false,2,,95,,PL,DE VERDUN,84200,CARPENTRAS,,,84031,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05276,05480654205276,O,2012-10-19,03,2019,,2021-10-27T08:03:07,false,2,,14,,PL,CRILLON,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,2012-12-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05284,05480654205284,O,2012-10-19,00,2018,,2020-08-25T10:12:33,false,2,,17,,BD,CARLONE,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,2018-01-31,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05292,05480654205292,O,2012-10-19,02,2019,,2021-10-27T08:03:07,false,1,,82,,BD,CIMIEZ,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05300,05480654205300,O,2012-10-19,03,2019,,2021-10-27T08:03:07,false,1,,10,,PL,GARIBALDI,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05318,05480654205318,O,2012-10-19,02,2019,,2021-10-27T08:03:07,false,1,,62,,BD,GAMBETTA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05326,05480654205326,O,2012-10-19,03,2019,,2021-10-27T08:03:07,false,1,,31,,AV,MALAUSSENA,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05334,05480654205334,O,2012-10-19,03,2019,,2021-10-27T08:03:07,false,1,,20,,AV,FELIX FAURE,06500,MENTON,,,06083,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05342,05480654205342,O,2012-10-19,12,2019,,2021-10-27T08:03:07,false,1,,19,,AV,JEAN MEDECIN,06000,NICE,,,06088,06001,NICE CEDEX 1,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05359,05480654205359,O,2012-10-19,00,2018,,2020-08-25T10:12:33,false,2,,47,,AV,VAUBAN,83000,TOULON,,,83137,,,,,,,,,,,,,,,,,,,2018-05-04,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05367,05480654205367,O,2012-10-19,02,2019,,2021-10-27T08:03:07,false,1,,854,,PRO,GEN CHARLES DE GAULLE,83140,SIX-FOURS-LES-PLAGES,,,83129,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05375,05480654205375,O,2012-10-19,03,2019,,2021-10-27T08:03:07,false,1,,5,,AV,GAMBETTA,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05383,05480654205383,O,2012-10-19,,,,2013-10-28T15:55:57,false,2,,110,,BD,MARX DORMOY,83300,DRAGUIGNAN,,,83050,,,,,,,,,,,,,,,,,,,2013-01-14,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806542,05391,05480654205391,O,2012-12-13,03,2019,,2021-10-27T08:03:07,false,2,,41,,AV,ALEXIS GODILLOT,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,2013-02-03,A,,,,,64.19Z,NAFRev2,O
054806542,05409,05480654205409,O,2012-10-19,02,2019,,2021-10-27T08:03:07,false,2,,7,,AV,CHARLES FLAHAULT,34090,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,2020-07-16,F,,,,,64.19Z,NAFRev2,O
054806542,05417,05480654205417,O,2012-10-19,02,2019,,2021-10-27T08:03:07,false,2,,,,RPT,DE L EUROPE,34970,LATTES,,,34129,,,,,,,,,,,,,,,,,,,2021-06-18,F,,,,,64.19Z,NAFRev2,O
054806542,05425,05480654205425,O,2012-10-19,12,2019,,2021-10-27T08:03:07,false,1,,,,PL,DE LA COMEDIE,34000,MONTPELLIER,,,34172,34061,MONTPELLIER CEDEX 2,,,,,,,,,,,,,,,,,2012-10-19,A,,,,,64.19Z,NAFRev2,O
054806542,05433,05480654205433,O,2012-10-19,NN,,,2019-06-24T13:06:30,false,2,,16,,AV,DE TOULOUSE,34070,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,2017-02-01,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05441,05480654205441,O,2012-10-19,03,2019,,2021-10-27T08:03:07,false,1,,2,,RUE,DU HUIT MAI 1945,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05458,05480654205458,O,2012-10-19,03,2019,,2021-10-27T08:03:07,false,1,,230,,AV,DE L AUBE ROUGE,34170,CASTELNAU-LE-LEZ,,,34057,,,,,,,,,,,,,,,,,,,2012-10-19,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05466,05480654205466,O,2013-01-14,03,2019,,2021-10-27T08:03:07,false,1,,2,,BD,GEORGES CLEMENCEAU,83300,DRAGUIGNAN,,,83050,,,,,,1,,RUE,DES ALLEES D AZEMAR,83300,DRAGUIGNAN,,,83050,,,,,2013-01-14,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05474,05480654205474,O,2012-10-19,03,2019,,2021-10-27T08:03:07,false,2,,4,,PL,REPUBLIQUE,13260,CASSIS,,,13022,,,,,,,,,,,,,,,,,,,2013-02-03,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05482,05480654205482,O,2013-03-13,03,2019,,2021-10-27T08:03:07,false,1,2 AU 4,2,,RUE,GRAND CAP,34300,AGDE,,,34003,,,,,,,,,,,,,,,,,,,2013-03-13,A,,,,,64.19Z,NAFRev2,O
054806542,05490,05480654205490,O,2013-09-17,02,2019,,2021-10-27T08:03:07,false,1,LES 4 SAISONS,160,,AV,SAINT JEAN,83170,BRIGNOLES,,,83023,,,,,,,,,,,,,,,,,,,2013-09-17,A,,,,,64.19Z,NAFRev2,O
054806542,05508,05480654205508,O,2012-10-19,,,,2019-11-14T14:00:19,false,2,,33,,PL,DE L HOTEL DE VILLE,13300,SALON-DE-PROVENCE,,,13103,,,,,,,,,,,,,,,,,,,2017-06-13,F,,,,,64.19Z,NAFRev2,N
054806542,05516,05480654205516,O,2012-10-19,,,,2014-07-01T04:47:38,false,2,,145,,RUE,DE LYON,13015,MARSEILLE 15,,,13215,,,,,,,,,,,,,,,,,,,2014-06-04,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806542,05524,05480654205524,O,2014-03-05,11,2019,,2021-10-27T08:03:07,false,1,,1056,,CHE,DES CAMPELIERES,06250,MOUGINS,,,06085,,,,,,,,,,,,,,,,,,,2014-03-05,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05532,05480654205532,O,2012-10-19,,,,2019-11-14T14:00:19,false,2,,36,,CRS,MIRABEAU,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,64.19Z,NAFRev2,N
054806542,05540,05480654205540,O,2014-06-23,03,2019,,2021-10-27T08:03:07,false,2,LYLO MARINE,277,,CRS,TOUSSAINT MERLE,83500,LA SEYNE-SUR-MER,,,83126,,,,,,,,,,,,,,,,,,,2014-12-28,A,,,,,64.19Z,NAFRev2,O
054806542,05557,05480654205557,O,2015-01-26,11,2019,,2021-10-27T08:03:07,false,2,,79,,BD,DUNKERQUE,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,2017-01-15,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05565,05480654205565,O,2015-04-20,02,2019,,2021-10-27T08:03:07,false,2,,526,,AV,VICTOR HUGO,84400,APT,,,84003,,,,,,,,,,,,,,,,,,,2017-01-15,A,,,,,64.19Z,NAFRev2,O
054806542,05573,05480654205573,O,2015-09-01,02,2019,,2021-10-27T08:03:07,false,2,,600,,RTE,DE LA ROQUETTE,06370,MOUANS-SARTOUX,,,06084,,,,,,,,,,,,,,,,,,,2017-01-15,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05581,05480654205581,O,2016-03-21,11,2019,,2021-10-27T08:03:07,false,2,,17,,RUE,GUSTAVE DELOYE,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2021-05-21,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806542,05599,05480654205599,O,2016-04-01,03,2019,,2021-10-27T08:03:07,false,2,IMMEUBLE URBAN GARDEN,264,,AV,DE LA CAPELETTE,13010,MARSEILLE 10,,,13210,,,,,,,,,,,,,,,,,,,2017-01-15,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05607,05480654205607,O,2016-09-01,02,2019,,2021-10-27T08:03:07,false,2,CITE REAL,43,,RUE,JEAN GASSIER,84130,LE PONTET,,,84092,,,,,,,,,,,,,,,,,,,2017-01-15,A,,,,,64.19Z,NAFRev2,O
054806542,05615,05480654205615,O,2016-10-25,03,2019,,2021-10-27T08:03:07,false,1,,3,,RUE,CARNOT,05000,GAP,,,05061,,,,,,,,,,,,,,,,,,,2016-10-25,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05623,05480654205623,O,2017-01-16,,,,2019-11-14T14:00:34,false,1,,6,,RTE,DE BEZIERS,34430,SAINT-JEAN-DE-VEDAS,,,34270,,,,,,,,,,,,,,,,,,,2017-01-16,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05631,05480654205631,O,2017-03-13,,,,2017-05-03T15:43:39,false,1,,15,,AV,DE LA CALIFORNIE,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,2017-03-13,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806542,05649,05480654205649,O,2017-07-31,,,,2017-08-08T03:13:53,false,1,ESPACE MERMOZ,212,,CHE,DES DELPHINIUMS,83190,OLLIOULES,,,83090,,,,,,,,,,,,,,,,,,,2017-07-31,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806542,05656,05480654205656,O,2017-11-13,,,,2017-11-27T19:23:46,false,1,,40,,AV,THEROIGNE DE MERICOURT,34000,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,2017-11-13,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806542,05664,05480654205664,O,2017-11-27,,,,2019-11-14T14:01:02,false,2,CENTRE AFFAIRES ORCADE,569,,RUE,GENERAL DE GAULLE,83480,PUGET-SUR-ARGENS,,,83099,,,,,,,,,,,,,,,,,,,2018-01-01,A,,,,,64.19Z,NAFRev2,O
054806542,05672,05480654205672,O,2018-12-17,,,,2018-11-23T10:59:46,false,1,ZAC DE BELLEGARDE,,,RTE,DE VALRAS,34410,SERIGNAN,,,34299,,,,,,,,,,,,,,,,,,,2018-12-17,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05680,05480654205680,O,2018-11-14,,,,2018-12-20T08:35:46,false,1,IMMEUBLE URBAN GARDEN,264,,AV,DE LA CAPELETTE,13010,MARSEILLE 10,,,13210,,,,,,,,,,,,,,,,,,,2018-11-14,F,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806542,05698,05480654205698,O,2019-12-06,,,,2020-01-20T07:18:14,false,1,,1120,,RTE,DE GEMENOS,13400,AUBAGNE,,,13005,,,,,,,,,,,,,,,,,,,2019-12-06,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806542,05706,05480654205706,O,2020-02-17,,,,2021-02-03T08:34:07,false,1,1-3,1,,BD,DES PLAINES,13700,MARIGNANE,,,13054,,,,,,,,,,,,,,,,,,,2020-02-17,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,O
054806542,05714,05480654205714,O,2020-08-07,,,,2020-11-17T11:03:56,false,1,A LA VALENTINE,205,,RTE,DES 3 LUCS,13011,MARSEILLE 11,,,13211,,,,,,,,,,,,,,,,,,,2020-08-07,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806542,05722,05480654205722,O,2021-05-21,,,,2021-07-23T12:47:41,false,1,,17,,AV,AUGUSTE VEROLA,06200,NICE,,,06088,,,,,,,,,,,,,,,,,,,2021-05-21,A,SOCIETE MARSEILLAISE DE CREDIT,,,,64.19Z,NAFRev2,N
054806591,00019,05480659100019,O,,,,,,true,1,,,,RUE,3 FRERES BARTHELEMY,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
054806625,00015,05480662500015,O,1900-01-01,NN,,,,false,4,,60,,BD,DES DAMES,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,1993-06-15,F,,,,,70.3E,NAF1993,N
054806625,00023,05480662500023,O,1993-06-15,NN,,,2019-11-14T14:00:19,true,7,MAS DU BOUTONNET,,,,MAS DU BOUTONNET,13520,MAUSSANE-LES-ALPILLES,,,13058,,,,,,,,,,,,,,,,,,,2011-11-30,F,,,,,68.32B,NAFRev2,N
054806633,00035,05480663300035,O,1986-07-01,NN,,,,false,4,ZI LES PALUDS 2,133,,RUE,DE LENCHE,13400,AUBAGNE,,,13005,,,,,,,,,,,,,,,,,,,2001-08-07,F,,,,,51.4N,NAF1993,O
054806633,00043,05480663300043,O,2001-08-07,NN,,,,false,3,BAT D2,,,,BASTIDE BLANCHE,13127,VITROLLES,,,13117,,,,,,,,,,,,,,,,,,,2001-12-25,F,,,,,51.4N,NAF1993,N
054806633,00050,05480663300050,O,2001-08-30,NN,,,,true,4,PARC D AFFAIRES BAT D2,,,,BASTIDE BLANCHE,13127,VITROLLES,,,13117,,,,,,,,,,,,,,,,,,,2002-06-21,F,,,,,51.4N,NAF1993,O
054806641,00012,05480664100012,O,,,,,,true,1,,,,RUE,DE ROME,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
