058801309,00012,05880130900012,O,1958-01-01,NN,,,2011-12-08T05:51:10,true,6,,104,,RUE,PARADIS,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,2010-12-30,F,,,,,47.78C,NAFRev2,N
058801325,00018,05880132500018,O,,,,,,true,1,,,,RUE,GRIGNAN,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
058801366,00012,05880136600012,O,,,,,2021-03-18T19:34:24,true,1,,42,,RUE,PUVIS CHAVAN,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,74.01,NAP,N
058801374,00016,05880137400016,O,1900-01-01,,,,,true,3,,94,,BD,ROGER CHIEUSSE,13016,MARSEILLE 16,,,13216,,,,,,,,,,,,,,,,,,,1992-12-25,F,,,,,15.8C,NAF1993,N
058801424,00019,05880142400019,O,,,,,,true,1,,146,,CHE,MADRAGUE VILLE,13015,MARSEILLE 15,,,13215,,,,,,,,,,,,,,,,,,,1987-10-15,F,,,,,65.06,NAP,N
058801457,00027,05880145700027,O,1984-11-01,NN,,,2015-04-10T09:29:09,true,4,,3,,AV,JULES CANTINI,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,2014-12-25,F,,,,,70.10Z,NAFRev2,N
058801473,00016,05880147300016,O,,NN,,,,true,1,,7,,RUE,DE LA PAIX MARCEL PAUL,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,,F,,,,,37.04,NAP,N
058801481,00019,05880148100019,O,1900-01-01,02,2019,,2021-10-27T08:03:11,false,4,,7,,RUE,FRANCIS DAVSO,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00027,05880148100027,O,1900-01-01,03,2019,,2021-10-27T08:03:11,false,4,,119,,CRS,GAMBETTA,84300,CAVAILLON,,,84035,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00035,05880148100035,O,1900-01-01,NN,,,,false,4,,96,,RUE,DE LA REPUBLIQUE,84200,CARPENTRAS,,,84031,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,65.1D,NAF1993,O
058801481,00076,05880148100076,O,1900-01-01,11,2019,,2021-10-27T08:03:11,false,4,IMM PIAVE LUPINO,,,,IMM LE CONCORDE LUPINO,20600,BASTIA,,,2B033,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00084,05880148100084,O,1900-01-01,11,2019,,2021-10-27T08:03:11,false,4,,23,,RUE,CESAR CAMPINCHI,20200,BASTIA,,,2B033,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00092,05880148100092,O,1900-01-01,11,2019,,2021-10-27T08:03:11,false,4,,6,,AV,ANTOINE SERAFINI,20000,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00118,05880148100118,O,1900-01-01,03,2019,,2021-10-27T08:03:11,false,4,,24,,RUE,LEON PAULET,13008,MARSEILLE 8,,,13208,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00142,05880148100142,O,1900-01-01,NN,,,2021-10-20T10:30:59,false,5,,3,,AV,DU PRADO,13006,MARSEILLE 6,,,13206,,,,,,,,,,,,,,,,,,,2021-08-31,F,,,,,64.19Z,NAFRev2,O
058801481,00159,05880148100159,O,1900-01-01,03,2019,,2021-10-27T08:03:11,false,4,,8,,BD,BLANCARDE,13004,MARSEILLE 4,,,13204,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00167,05880148100167,O,1900-01-01,NN,,,2018-09-29T12:01:31,false,4,,5,,PL,MARCEAU,13002,MARSEILLE 2,,,13202,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00233,05880148100233,O,1900-01-01,02,2019,,2021-10-27T08:03:11,false,4,,137,,BD,VOLTAIRE,13821,LA PENNE-SUR-HUVEAUNE,,,13070,,,,,IMM LA BOURGADE ,,,PL,JEAN PELLEGRIN,13821,LA PENNE-SUR-HUVEAUNE,,,13070,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00241,05880148100241,O,1900-01-01,,,,2019-11-14T14:00:29,false,4,R C DE ROCCA SERRA,20,,RUE,DU GENERAL LECLERC,20137,PORTO-VECCHIO,,,2A247,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00266,05880148100266,O,1900-01-01,NN,,,,false,4,,9,,RUE,DU MAZEAU,84100,ORANGE,,,84087,,,,,,,,,,,,,,,,,,,2003-06-26,F,,,,,65.1D,NAFRev1,O
058801481,00274,05880148100274,O,1900-01-01,NN,,,2008-01-04T18:07:46,false,4,,2,,PL,DU ONZE NOVEMBRE,13700,MARIGNANE,,,13054,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00282,05880148100282,O,1900-01-01,02,2019,,2021-10-27T08:03:11,false,4,,12,,BD,WILSON,20260,CALVI,,,2B050,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00290,05880148100290,O,1900-01-01,02,2019,,2021-10-27T08:03:11,false,4,,19,,RUE,GEN DE GAULLE,20110,PROPRIANO,,,2A249,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00308,05880148100308,O,1900-01-01,NN,,,,false,4,,,,AV,COLONEL FIESCHI,20130,CARGESE,,,2A065,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,65.1D,NAF1993,O
058801481,00340,05880148100340,O,1900-01-01,02,2019,,2021-10-27T08:03:11,false,4,,1,,RUE,MIGNET,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00357,05880148100357,O,1900-01-01,NN,,,2008-01-04T18:07:46,false,4,,99,,AV,DU ONZE NOVEMBRE,84700,SORGUES,,,84129,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00373,05880148100373,O,1900-01-01,03,2019,,2021-10-27T08:03:11,false,4,,106,,AV,DE ST LOUIS,13015,MARSEILLE 15,,,13215,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00381,05880148100381,O,1900-01-01,03,2019,,2021-10-27T08:03:11,false,4,,2,,BD,ICARD,13010,MARSEILLE 10,,,13210,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00399,05880148100399,O,1979-07-01,11,2019,,2021-10-27T08:03:11,false,4,,38,,BD,DE LA REPUBLIQUE,13300,SALON-DE-PROVENCE,,,13103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00407,05880148100407,O,1980-05-06,03,2019,,2021-10-27T08:03:11,false,4,,,,BD,MONGIN,13500,MARTIGUES,,,13056,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00415,05880148100415,O,1980-03-18,02,2019,,2021-10-27T08:03:11,false,4,,53,,PL,JEAN JAURES,13005,MARSEILLE 5,,,13205,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00423,05880148100423,O,1980-02-01,03,2019,,2021-10-27T08:03:11,false,4,,,,PL,MARCEL DELANNAY,20220,L'ILE ROUSSE,,,2B134,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00456,05880148100456,O,1981-10-01,03,2019,,2021-10-27T08:03:11,false,4,,30,,BD,GEORGES CLEMENCEAU,13004,MARSEILLE 4,,,13204,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00464,05880148100464,O,1981-09-01,NN,,,,false,4,,8,,BD,DES LICES,13200,ARLES,,,13004,,,,,,,,,,,,,,,,,,,2003-03-01,F,,,,,65.1D,NAFRev1,O
058801481,00472,05880148100472,O,1981-10-01,NN,,,2018-09-29T12:01:31,false,5,,123,,AV,DU 24 AVRIL 1915,13012,MARSEILLE 12,,,13212,,,,,,,,,,,,,,,,,,,2016-12-07,F,,,,,64.19Z,NAFRev2,O
058801481,00480,05880148100480,O,1981-07-23,03,2019,,2021-10-27T08:03:11,false,4,,13,,CRS,JEAN NICOLI,20090,AJACCIO,,,2A004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00498,05880148100498,O,1982-11-23,03,2019,,2021-10-27T08:03:11,false,4,,2,,PL,SAINT LAZARE,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00506,05880148100506,O,1984-07-01,NN,,,2017-08-11T08:38:44,false,6,,4,,PL,JERUSALEM,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,2016-11-22,A,,,,,64.19Z,NAFRev2,O
058801481,00514,05880148100514,O,1984-05-25,12,2019,,2021-10-27T08:03:11,false,4,14 ET,14,B,BD,DE LA REPUBLIQUE,13100,AIX-EN-PROVENCE,,,13001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00530,05880148100530,O,1984-01-01,03,2019,,2021-10-27T08:03:11,false,4,,5,,RUE,EMILE ZOLA,13009,MARSEILLE 9,,,13209,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00548,05880148100548,O,1985-01-01,03,2019,,2021-10-27T08:03:11,false,4,,30,,RUE,D'ENDOUME,13007,MARSEILLE 7,,,13207,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,64.19Z,NAFRev2,O
058801481,00555,05880148100555,O,1990-03-12,NN,,,2017-05-04T01:05:53,false,6,,245,,BD,MICHELET,13009,MARSEILLE 9,,,13209,,,,,,,,,,,,,,,,,,,2015-02-09,F,,,,,64.19Z,NAFRev2,O
058801481,00563,05880148100563,O,1990-07-24,NN,,,2018-09-29T12:01:31,false,5,ANGLE 13 QUAI DE GAULLE,2,,BD,GUERIN,13600,LA CIOTAT,,,13028,,,,,,,,,,,,,,,,,,,2016-02-27,F,,,,,64.19Z,NAFRev2,O
