016250029,01091,01625002901091,O,1999-09-19,NN,,,2019-11-14T14:00:23,false,4,,,,,RENTE LOGEROT,21160,MARSANNAY-LA-COTE,,,21390,,,,,,,,,,,,,,,,,,,2014-07-31,F,,,,,52.21Z,NAFRev2,N
016250029,01109,01625002901109,O,1978-01-01,NN,,,2019-11-14T14:00:23,false,4,,,,,,21160,PERRIGNY-LES-DIJON,,,21481,,,,,,,,,,,,,,,,,,,2014-07-31,F,,,,,52.21Z,NAFRev2,N
016250029,01117,01625002901117,O,1978-01-01,NN,,,2014-08-28T19:25:05,false,4,,8,,RUE,8 MAI,21250,SEURRE,,,21607,,,,,,,,,,,,,,,,,,,2014-07-31,F,,,,,52.21Z,NAFRev2,N
016250029,01125,01625002901125,O,1983-12-04,NN,,,2014-09-15T19:24:41,false,4,,,,,LA VALBONNE,01800,PEROUGES,,,01290,,,,,,,,,,,,,,,,,,,2014-07-31,F,,,,,52.21Z,NAFRev2,N
016250029,01133,01625002901133,O,1990-01-01,NN,,,2014-08-29T04:24:14,false,4,,,,,PORTE DE LYON,69570,DARDILLY,,,69072,,,,,,,,,,,,,,,,,,,2014-07-31,F,,,,,52.21Z,NAFRev2,N
016250029,01141,01625002901141,O,1998-01-01,NN,,,2014-09-15T19:24:41,false,4,,,,,,01100,GROISSIAT,,,01181,,,,,,,,,,,,,,,,,,,2014-07-31,F,,,,,52.21Z,NAFRev2,N
016250029,01158,01625002901158,O,1986-12-02,NN,,,2014-09-15T19:24:42,false,4,,,,,,01160,PONT D'AIN,,,01304,,,,,,,,,,,,,,,,,,,2014-07-31,F,,,,,52.21Z,NAFRev2,N
016250029,01166,01625002901166,O,1995-12-31,NN,,,2014-08-29T04:15:14,false,4,,,,,PIECE SAINT THIBAULT,77950,MOISENAY,,,77295,,,,,,,,,,,,,,,,,,,2014-07-11,F,,,,,52.21Z,NAFRev2,N
016250029,01174,01625002901174,O,2005-06-15,NN,,,2014-09-09T03:52:15,false,2,,148,,RUE,DE L'UNIVERSITE,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2006-10-25,F,,,,,63.2A,NAFRev1,O
016250029,01182,01625002901182,O,2006-10-25,NN,,,2019-11-14T14:01:05,false,4,,163,,QUAI,DU DOCTEUR DERVAUX,92600,ASNIERES-SUR-SEINE,,,92004,,,,,,,,,,,,,,,,,,,2017-02-17,F,,,,,52.21Z,NAFRev2,O
016250029,01190,01625002901190,O,2014-10-01,12,2019,,2021-10-27T08:00:37,false,2,SITE DE SOUCY,,,,DISTRICT DE LA BRIE,89100,SOUCY,,,89399,,,,,,,,,,,,,,,,,,,2016-01-31,A,,,,,52.21Z,NAFRev2,O
016250029,01208,01625002901208,O,2016-03-01,12,2019,,2021-10-27T08:00:37,false,1,CS 33413,20,,RUE,DE LA VILLETTE,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,2016-03-01,A,,,,,52.21Z,NAFRev2,N
