302583976,00022,30258397600022,O,1995-01-15,NN,,,2008-11-07T00:18:35,true,3,,45,,RUE,DU MARECHAL FOCH,78250,MEULAN-EN-YVELINES,,,78401,,,,,,,,,,,,,,,,,,,2005-03-31,F,,,,,52.2C,NAFRev1,O
302583984,00026,30258398400026,O,,,,,,true,1,,,,PL,LEDRU ROLLIN,34120,PEZENAS,,,34199,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.25,NAP,N
302583992,00011,30258399200011,O,1975-01-01,NN,,,2015-01-28T09:34:20,false,3,,,,,FERME DE GALLERAND,77123,TOUSSON,,,77471,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,01.2C,NAF1993,O
302583992,00029,30258399200029,O,2015-02-01,,,,2019-11-14T14:00:58,true,2,,1047,,RUE,JEAN MOULIN,77630,ARBONNE-LA-FORET,,,77006,,,,,,,,,,,,,,,,,,,2016-01-26,F,,,,,93.19Z,NAFRev2,N
302584008,00023,30258400800023,O,2006-10-25,,,,2013-09-24T03:19:24,true,5,,130,,AV,DE FLANDRE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2013-09-21,F,,,,,46.19B,NAFRev2,N
302584008,00031,30258400800031,O,2006-10-25,,,,2007-03-06T11:35:49,false,1,,130,,AV,DE FLANDRE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2006-10-25,F,,,,,51.1T,NAFRev1,N
302584016,00018,30258401600018,O,,NN,,9999ZZ,2015-03-17T00:11:08,true,1,,7,,RUE,PORTE DE PARIS,79100,THOUARS,,,79329,,,,,,,,,,,,,,,,,,,1989-09-30,F,,,,,64.45,NAP,N
302584024,00012,30258402400012,O,,,,,2019-11-14T14:00:59,true,1,,,,AV,DE SAINT GERMAIN,78600,MAISONS-LAFFITTE,,,78358,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.07,NAP,N
302584032,00056,30258403200056,O,,NN,,,,true,1,,5,,CRS,DE LA REPUBLIQUE,76600,LE HAVRE,,,76351,,,,,,,,,,,,,,,,,,,1994-09-30,F,,,,,55.1A,NAF1993,O
302584040,00018,30258404000018,O,,,,,,true,1,,11,,RUE,GAUTHIER 1ER,77140,NEMOURS,,,77333,,,,,,,,,,,,,,,,,,,1991-03-30,F,,,,,64.11,NAP,N
302584073,00019,30258407300019,O,,NN,,,,true,1,,,,AV,DE LYON,77140,NEMOURS,,,77333,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
302584081,00020,30258408100020,O,,,,,,true,1,,,,RUE,DU GEN LECLERC,78570,ANDRESY,,,78015,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.25,NAP,N
302584099,00022,30258409900022,O,1987-11-30,NN,,,2008-11-07T00:18:35,true,4,,5,,RUE,EMILE BLANCHE,76550,OFFRANVILLE,,,76482,,,,,,,,,,,,,,,,,,,2004-06-30,F,,,,,45.3E,NAFRev1,O
302584123,00020,30258412300020,O,,,,,,true,1,,,,RUE,DES FRANCS JUGES,80080,AMIENS,,,80021,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.22,NAP,N
302584131,00015,30258413100015,O,,,,,,true,1,,,,RUE,SAINT LEU,80000,AMIENS,,,80021,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.07,NAP,N
302584206,00015,30258420600015,O,,,,,,true,1,,,,RUE,GRANDE,77300,FONTAINEBLEAU,,,77186,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,78.02,NAP,N
302584214,00019,30258421400019,O,,,,,,true,1,,28,,RUE,DE LA CATELINE,77250,ECUELLES,,,77166,,,,,,,,,,,,,,,,,,,1991-09-30,F,,,,,55.72,NAP,N
302584263,00024,30258426300024,O,,NN,,,,true,1,,32,,RUE,TURENNE,76600,LE HAVRE,,,76351,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,67.01,NAP,N
302584271,00019,30258427100019,O,1975-01-01,NN,,,2006-11-25T09:14:55,true,3,,15,,PAS,VALLET,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2003-09-30,F,,,,,55.4B,NAFRev1,N
302584289,00011,30258428900011,O,,NN,,,2019-11-14T14:00:59,true,1,,10,,RUE,ALPHONSE COMBE,77330,OZOIR-LA-FERRIERE,,,77350,,,,,,,,,,,,,,,,,,,,F,,,,,44.21,NAP,N
302584297,00014,30258429700014,O,,,,,,true,1,,,,RUE,RACINE,76600,LE HAVRE,,,76351,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,87.04,NAP,N
302584339,00030,30258433900030,O,1991-07-01,NN,,,2008-11-07T00:18:35,true,6,,60,,RUE,ARISTIDE BRIAND,27250,RUGLES,,,27502,,,,,,,,,,,,,,,,,,,2004-12-25,F,,,,,70.2C,NAFRev1,N
302584347,00017,30258434700017,O,,NN,,,2019-11-14T14:01:00,true,1,,19,,RUE,DE LA LIBERTE,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,1987-09-04,F,,,,,47.10,NAP,N
