217402296,00016,21740229600016,O,1983-03-01,12,2019,,2021-10-27T08:10:23,true,4,MAIRIE,,,,CHEF LIEU,74140,SAINT-CERGUES,,,74229,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,O
217402296,00024,21740229600024,O,1983-12-21,11,2019,,2021-10-27T08:10:23,false,3,,1011,,RUE,DES ALLOBROGES,74140,SAINT-CERGUES,,,74229,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402296,00032,21740229600032,O,1983-12-21,11,2019,,2021-10-27T08:10:23,false,3,,,,,CHEF LIEU,74140,SAINT-CERGUES,,,74229,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217402296,00040,21740229600040,O,1994-12-25,NN,,,2019-11-14T14:00:57,false,3,MAIRIE,,,,CHEF LIEU,74140,SAINT-CERGUES,,,74229,,,,,,,,,,,,,,,,,,,2012-12-25,F,SERVICE D'EAU,,,,36.00Z,NAFRev2,N
217402296,00057,21740229600057,O,1999-01-01,NN,,,2019-11-14T14:00:57,false,4,MAIRIE,,,,CHEF LIEU,74140,SAINT-CERGUES,,,74229,,,,,,,,,,,,,,,,,,,2013-12-12,F,SERVICE TRANSPORT SCOLAIRE,,,,49.39A,NAFRev2,N
217402296,00065,21740229600065,O,1999-01-01,NN,,,2019-11-14T14:00:57,false,4,MAIRIE,,,,CHEF LIEU,74140,SAINT-CERGUES,,,74229,,,,,,,,,,,,,,,,,,,2013-12-23,F,SERVICE OPERATIONS FORESTIERES,,,,02.20Z,NAFRev2,N
217402296,00073,21740229600073,O,2012-09-01,NN,,,2019-11-14T14:00:57,false,2,,1013,,RUE,DES ALLOBROGES,74140,SAINT-CERGUES,,,74229,,,,,,,,,,,,,,,,,,,2016-08-19,F,CANTINE SCOLAIRE,,,,56.29B,NAFRev2,O
217402296,00081,21740229600081,O,2016-09-01,,,,2019-11-14T14:00:57,false,1,,242,,RUE,DES ECOLES,74140,SAINT-CERGUES,,,74229,,,,,,,,,,,,,,,,,,,2016-09-01,A,RESTAURANT SCOLAIRE,,,,56.29B,NAFRev2,N
217402312,00011,21740231200011,O,1983-03-01,02,2019,,2021-10-27T08:10:23,true,4,HOTEL DE VILLE,,,,,74150,SAINT-EUSEBE,,,74231,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402312,00029,21740231200029,O,1983-12-21,02,2019,,2021-10-27T08:10:23,false,3,,,,,LE VILLARD,74150,SAINT-EUSEBE,,,74231,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402312,00037,21740231200037,O,1997-01-01,NN,,,2019-11-14T14:00:57,false,4,MAIRIE,,,,,74150,SAINT-EUSEBE,,,74231,,,,,,,,,,,,,,,,,,,2012-08-23,F,SERVICE DE L'EAU DE ST EUSEBE,,,,36.00Z,NAFRev2,N
217402320,00014,21740232000014,O,1983-03-01,02,2019,,2021-10-27T08:10:23,true,4,HOTEL DE VILLE,,,,,74410,SAINT-EUSTACHE,,,74232,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402320,00022,21740232000022,O,1983-12-21,NN,,,2019-11-14T14:00:57,false,4,,,,,CHEF LIEU,74410,SAINT-EUSTACHE,,,74232,,,,,,,,,,,,,,,,,,,1997-12-31,F,ECOLE MATERNELLE PUBLIQUE 0509B,,,,80.1Z,NAF1993,O
217402320,00030,21740232000030,O,1995-09-01,01,2019,,2021-10-27T08:10:23,false,3,CHEF LIEU,,,,,74410,SAINT-EUSTACHE,,,74232,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402320,00048,21740232000048,O,1997-01-01,NN,,,2019-11-14T14:00:57,false,3,MAIRIE,,,,,74410,SAINT-EUSTACHE,,,74232,,,,,,,,,,,,,,,,,,,2005-04-01,F,SCE DE L EAU,,,,41.0Z,NAFRev1,N
217402338,00016,21740233800016,O,1983-03-01,12,2019,,2021-10-27T08:10:23,true,4,HOTEL DE VILLE,,,,,74540,SAINT-FELIX,,,74233,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402338,00024,21740233800024,O,1983-12-21,12,2019,,2021-10-27T08:10:23,false,3,,67,,RTE,DE CHAMOSSAT,74540,SAINT-FELIX,,,74233,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402338,00032,21740233800032,O,1983-12-21,02,2019,,2021-10-27T08:10:23,false,3,,313,,RUE,MARIUS PICON,74540,SAINT-FELIX,,,74233,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217402338,00040,21740233800040,O,1994-01-01,NN,,,2019-11-14T14:00:57,false,4,MAIRIE,,,,,74540,SAINT-FELIX,,,74233,,,,,,,,,,,,,,,,,,,2012-01-01,F,SERVICE DE L'EAU DE SAINT FELIX,,,,36.00Z,NAFRev2,N
217402346,00019,21740234600019,O,1983-03-01,11,2019,,2021-10-27T08:10:23,true,4,MAIRIE,5,,PL,DE LA MAIRIE,74210,SAINT-FERREOL,,,74234,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,84.11Z,NAFRev2,O
217402346,00027,21740234600027,O,1983-12-21,03,2019,,2021-10-27T08:10:23,false,3,,,,,CHAMP CANON,74210,SAINT-FERREOL,,,74234,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE ELEMENTAIRE PUB,,,,85.20Z,NAFRev2,N
217402346,00035,21740234600035,O,1986-06-17,NN,,,2019-11-14T14:00:57,false,3,,,,RUE,DU PRE DE FOIRE,74210,SAINT-FERREOL,,,74234,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217402346,00043,21740234600043,O,1994-12-25,NN,,,2019-11-14T14:00:57,false,2,MAIRIE,5,,PL,DE LA MAIRIE,74210,SAINT-FERREOL,,,74234,,,,,,,,,,,,,,,,,,,2008-01-01,A,SCE EAU & ASSAINISSEMENT DE ST FERREOL,,,,36.00Z,NAFRev2,N
217402346,00050,21740234600050,O,1994-12-25,NN,,,2019-11-14T14:00:57,false,2,MAIRIE,5,,PL,DE LA MAIRIE,74210,SAINT-FERREOL,,,74234,,,,,,,,,,,,,,,,,,,2008-01-01,A,FORETS DE ST FERREOL,,,,02.10Z,NAFRev2,N
217402346,00068,21740234600068,O,2003-05-01,NN,,,2019-11-14T14:00:57,false,3,,,,,CHAMP CANON,74210,SAINT-FERREOL,,,74234,,,,,,,,,,,,,,,,,,,2008-01-01,A,CAMPING MUNICIPAL DES PINS,,,,55.30Z,NAFRev2,N
217402353,00015,21740235300015,O,1983-03-01,01,2019,,2021-10-27T08:10:23,true,4,HOTEL DE VILLE,,,,,74910,SAINT-GERMAIN-SUR-RHONE,,,74235,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402353,00023,21740235300023,O,1983-12-21,NN,,,2019-11-14T14:00:57,false,3,,,,,,74910,SAINT-GERMAIN-SUR-RHONE,,,74235,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402353,00031,21740235300031,O,1997-01-01,NN,,,2019-11-14T14:00:57,false,3,MAIRIE,,,,,74910,SAINT-GERMAIN-SUR-RHONE,,,74235,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU DE ST GERMAIN SUR RHONE,,,,36.00Z,NAFRev2,N
217402361,00018,21740236100018,O,1983-03-01,22,2019,,2021-10-27T08:10:23,true,4,,,,AV,DU MONT D ARBOIS,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402361,00026,21740236100026,O,1983-12-21,11,2019,,2021-10-27T08:10:23,false,4,,53,,RTE,DE LA MOLLAZ,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2009-02-18,A,ECOLE ELEMENTAIRE PUB MARIE PARADIS,,,,85.20Z,NAFRev2,N
217402361,00034,21740236100034,O,1983-12-21,03,2019,,2021-10-27T08:10:23,false,4,,53,,RTE,DE LA MOLLAZ,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2009-02-18,A,ECOLE MATERNELLE PUB MARIE PARADIS,,,,85.10Z,NAFRev2,N
217402361,00042,21740236100042,O,1983-12-21,01,2019,,2021-10-27T08:10:23,false,3,,210,,RTE,DE BIONNAY,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE BIONNAY,,,,85.20Z,NAFRev2,N
217402361,00059,21740236100059,O,1983-12-21,11,2019,,2021-10-27T08:10:23,false,3,LE FAYET,422,,AV,DE GENEVE,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402361,00067,21740236100067,O,1983-12-21,02,2019,,2021-10-27T08:10:23,false,3,,51,,RTE,DU BETTEX,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE LE GOLLET,,,,85.20Z,NAFRev2,N
217402361,00075,21740236100075,O,1983-12-21,01,2019,,2021-10-27T08:10:23,false,3,PASSY,4025,,RTE,DE SAINT NICOLAS,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUB ST NICOLAS DE VEROCE,,,,85.20Z,NAFRev2,N
217402361,00083,21740236100083,O,1994-12-25,03,2019,,2021-10-27T08:10:23,false,2,MAIRIE,,,AV,DU MONT D ARBOIS,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE EAU DE ST GERVAIS,,,,36.00Z,NAFRev2,N
217402361,00091,21740236100091,O,1994-12-25,01,2019,,2021-10-27T08:10:23,false,2,MAIRIE,,,AV,DU MONT D ARBOIS,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,SCE ASSAINISSEMENT ST GERVAIS LES BAINS,,,,37.00Z,NAFRev2,N
217402361,00109,21740236100109,O,1994-12-25,NN,,,2019-11-14T14:00:57,false,2,MAIRIE,,,AV,DU MONT D ARBOIS,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,ZONE ARTISANALE DU FAYET,,,,42.99Z,NAFRev2,N
217402361,00117,21740236100117,O,1987-12-31,NN,,,2019-11-14T14:00:57,false,3,MAIRIE,,,AV,DU MONT D ARBOIS,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.41Z,NAFRev2,N
217402361,00125,21740236100125,O,2003-04-01,NN,,,2019-11-14T14:00:57,false,3,MAIRIE,50,,AV,DU MONT D ARBOIS,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE TRANSPORT VOYAGEURS,,,,49.31Z,NAFRev2,N
217402361,00141,21740236100141,O,2011-10-12,11,2019,,2021-10-27T08:10:23,false,2,,43,,RUE,DU MONT BLANC,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,2012-01-01,A,OFFICE DU TOURISME,,,,79.90Z,NAFRev2,O
217402379,00010,21740237900010,O,1983-03-01,11,2019,,2021-10-27T08:10:23,true,4,HOTEL DE VILLE,,,,,74500,SAINT-GINGOLPH,,,74237,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402379,00028,21740237900028,O,1983-12-21,02,2019,,2021-10-27T08:10:23,false,3,,2,,RUE,DU 23 JUILLET 1944,74500,SAINT-GINGOLPH,,,74237,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE ANDRE ZENONI,,,,85.20Z,NAFRev2,N
217402379,00036,21740237900036,O,1996-01-01,NN,,,2021-05-11T14:49:16,false,4,MAIRIE,,,,,74500,SAINT-GINGOLPH,,,74237,,,,,,,,,,,,,,,,,,,2021-01-01,F,SERVICE DE L'EAU,,,,36.00Z,NAFRev2,N
217402379,00044,21740237900044,O,2021-03-01,,,,2021-04-03T11:04:40,false,1,MAIRIE,34,,RUE,NATIONALE,74500,SAINT-GINGOLPH,,,74237,,,,,,,,,,,,,,,,,,,2021-03-01,A,BOUCLE D'EAU - RESEAU DE CHALEUR,,,,35.30Z,NAFRev2,N
217402387,00013,21740238700013,O,1983-03-01,11,2019,,2021-10-27T08:10:23,true,4,HOTEL DE VILLE,1748,,RTE,DES GRANDES ALPES,74430,SAINT JEAN D'AULPS,,,74238,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402387,00021,21740238700021,O,1983-12-21,03,2019,,2021-10-27T08:10:23,false,3,,,,,CHEF LIEU,74430,SAINT JEAN D'AULPS,,,74238,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402387,00039,21740238700039,O,1994-12-25,NN,,,2020-08-26T15:03:59,false,2,MAIRIE,1748,,RTE,DES GRANDES ALPES,74430,SAINT JEAN D'AULPS,,,74238,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE FORESTIER DE ST JEAN D'AULPS,,,,02.10Z,NAFRev2,N
217402387,00047,21740238700047,O,1994-12-25,NN,,,2020-08-26T15:05:45,false,2,MAIRIE,1748,,RTE,DES GRANDES ALPES,74430,SAINT JEAN D'AULPS,,,74238,,,,,,,,,,,,,,,,,,,2008-01-01,A,EAU ET ASSAINISSEMENT DE ST JEAN D'AULPS,,,,36.00Z,NAFRev2,N
217402387,00054,21740238700054,O,1994-12-25,NN,,,2013-10-05T12:19:25,false,3,MAIRIE,,,,,74430,SAINT JEAN D'AULPS,,,74238,,,,,,,,,,,,,,,,,,,2012-12-25,F,REMONTEES MECANIQUES LA GRANDE TERCHE,,,,49.39C,NAFRev2,N
217402387,00062,21740238700062,O,2003-10-28,NN,,,2020-08-26T15:07:26,false,3,MAIRIE,1748,,RTE,DES GRANDES ALPES,74430,SAINT JEAN D'AULPS,,,74238,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,96.03Z,NAFRev2,N
217402387,00070,21740238700070,O,2014-10-09,01,2019,,2021-10-27T08:10:23,false,2,,,,,ROC D'ENFER,74430,SAINT JEAN D'AULPS,,,74238,,,,,,,,,,,,,,,,,,,2015-02-01,A,REMONTEES MECANIQUES,,,,49.39C,NAFRev2,O
217402395,00016,21740239500016,O,1983-03-01,11,2019,,2021-10-27T08:10:23,true,5,,67,,RTE,DU GRAND BORNAND,74450,SAINT-JEAN-DE-SIXT,,BP 9,74239,,,,,,,,,,,,,,,,,,,2019-12-25,A,,,,,84.11Z,NAFRev2,O
217402395,00024,21740239500024,O,1983-12-21,NN,,,2020-09-07T14:09:57,false,3,,,,,CHEF-LIEU,74450,SAINT-JEAN-DE-SIXT,,,74239,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217402395,00032,21740239500032,O,1983-12-21,03,2019,,2021-10-27T08:10:23,false,3,,,,,CHEF-LIEU,74450,SAINT-JEAN-DE-SIXT,,,74239,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402395,00040,21740239500040,O,1996-01-01,NN,,,2019-11-14T14:00:57,false,4,MAIRIE,,,,,74450,SAINT-JEAN-DE-SIXT,,,74239,,,,,,,,,,,,,,,,,,,2018-12-31,F,SERVICE D ASSAINISSEMENT,,,,37.00Z,NAFRev2,N
217402395,00057,21740239500057,O,1994-12-25,NN,,,2019-11-14T14:00:57,false,3,MAIRIE,,,,,74450,SAINT-JEAN-DE-SIXT,,,74239,,,,,,,,,,,,,,,,,,,2018-12-31,F,SERVICE EAU DE ST JEAN DE SIXT,,,,36.00Z,NAFRev2,N
217402395,00065,21740239500065,O,1994-12-25,NN,,,2020-09-07T14:02:48,false,2,MAIRIE,67,,RTE,DU GRAND BORNAND,74450,SAINT-JEAN-DE-SIXT,,BP 9,74239,,,,,,,,,,,,,,,,,,,2008-01-01,A,FORETS DE ST JEAN DE SIXT,,,,02.10Z,NAFRev2,N
217402395,00073,21740239500073,O,1986-12-31,NN,,,2020-09-24T12:36:50,false,3,MAIRIE,67,,RTE,DU GRAND BORNAND,74450,SAINT-JEAN-DE-SIXT,,BP 9,74239,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,01.11Z,NAFRev2,N
217402395,00081,21740239500081,O,1999-01-01,00,2019,,2021-10-27T08:10:23,false,3,MAIRIE,67,,RTE,DU GRAND BORNAND,74450,SAINT-JEAN-DE-SIXT,,BP 9,74239,,,,,,,,,,,,,,,,,,,2008-01-01,A,SERVICE DES REMONTEES MECANIQUES,,,,49.39C,NAFRev2,N
217402403,00018,21740240300018,O,1983-03-01,03,2019,,2021-10-27T08:10:23,true,4,HOTEL DE VILLE,,,,,74250,SAINT-JEAN-DE-THOLOME,,,74240,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402403,00026,21740240300026,O,1983-12-21,03,2019,,2021-10-27T08:10:23,false,3,,,,,CHEF LIEU,74250,SAINT-JEAN-DE-THOLOME,,,74240,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402403,00042,21740240300042,O,1995-01-01,NN,,,2019-11-14T14:00:57,false,4,MAIRIE,,,,,74250,SAINT-JEAN-DE-THOLOME,,,74240,,,,,,,,,,,,,,,,,,,2015-04-02,A,BUDGET EAU,,,,36.00Z,NAFRev2,N
217402411,00011,21740241100011,O,1983-03-01,12,2019,,2021-10-27T08:10:23,true,4,HOTEL DE VILLE,,,,,74490,SAINT-JEOIRE,,,74241,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402411,00029,21740241100029,O,1983-12-21,12,2019,,2021-10-27T08:10:23,false,3,,,,RUE,MONGE,74490,SAINT-JEOIRE,,,74241,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE,,,,85.20Z,NAFRev2,N
217402411,00037,21740241100037,O,1983-12-21,02,2019,,2021-10-27T08:10:23,false,3,,,,,CLOS RUPHY,74490,SAINT-JEOIRE,,,74241,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217402411,00045,21740241100045,O,1983-12-21,NN,,,2019-11-14T14:00:57,false,3,,,,,CORMAND,74490,SAINT-JEOIRE,,,74241,,,,,,,,,,,,,,,,,,,2003-12-25,F,ECOLE PRIMAIRE PUBLIQUE,,,,80.1Z,NAFRev1,N
217402411,00052,21740241100052,O,1994-12-25,NN,,,2020-08-04T09:52:27,false,3,MAIRIE,,,,,74490,SAINT-JEOIRE,,,74241,,,,,,,,,,,,,,,,,,,2020-01-01,F,SERVICE ASSAINISSEMENT DE ST GEOIRE,,,,37.00Z,NAFRev2,N
217402411,00060,21740241100060,O,1994-12-25,NN,,,2020-08-04T09:50:03,false,3,MAIRIE,,,,,74490,SAINT-JEOIRE,,,74241,,,,,,,,,,,,,,,,,,,2020-01-01,F,SERVICE EAU DE ST JEOIRE,,,,36.00Z,NAFRev2,N
217402429,00013,21740242900013,O,1983-03-01,12,2019,,2021-10-27T08:10:23,true,4,,,,PL,DE LA MAIRIE,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402429,00021,21740242900021,O,1983-03-16,NN,,,2019-11-14T14:00:57,false,3,MAIRIE,,,PL,DE LA MAIRIE,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2008-01-01,A,LOCATION FONDS,,,,68.20B,NAFRev2,N
217402429,00039,21740242900039,O,1983-03-16,NN,,,2019-11-14T14:00:57,false,4,,,,,CAMPING MUNICIPAL ROSEAUX,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2018-12-25,F,CAMPING,,,,55.30Z,NAFRev2,N
217402429,00047,21740242900047,O,1983-12-21,11,2019,,2021-10-27T08:10:23,false,3,,103,,RUE,DES ECOLES,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUBLIQUE,,,,85.10Z,NAFRev2,N
217402429,00054,21740242900054,O,1983-12-21,11,2019,,2021-10-27T08:10:23,false,3,,,,RTE,DU CENTRE,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE PRIMAIRE PUBLIQUE VILLAGE ECOLE,,,,85.20Z,NAFRev2,N
217402429,00062,21740242900062,O,1982-01-01,03,2019,,2021-10-27T08:10:23,false,4,,130,,ALL,DES ENFANTS,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2018-12-25,A,MULTI-ACCUEIL LES PETITS LUTINS,,,,88.91A,NAFRev2,N
217402429,00070,21740242900070,O,1994-12-25,NN,,,2019-11-14T14:00:57,false,3,MAIRIE,,,,,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2003-01-01,F,SERVICE DE L'EAU DE ST JORIOZ,,,,41.0Z,NAF1993,N
217402429,00088,21740242900088,O,1998-01-01,NN,,,2019-11-14T14:00:57,false,4,,,,PL,DE LA MAIRIE,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2016-12-31,F,LOTISSEMENTS,,,,42.99Z,NAFRev2,N
217402429,00096,21740242900096,O,2001-01-01,NN,,,2019-11-14T14:00:57,false,3,MAIRIE,,,PL,DE LA MAIRIE,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2008-01-01,A,EQUIPEMENT TOURISTIQUE,,,,68.20B,NAFRev2,N
217402429,00104,21740242900104,O,2005-02-22,,,,2019-11-14T14:00:57,false,3,,,,,MAIRIE,74410,SAINT-JORIOZ,,,74242,,,,,,,,,,,,,,,,,,,2016-12-31,F,LE RELAIS DE LA POSTE,,,,84.13Z,NAFRev2,N
217402437,00016,21740243700016,O,1983-03-01,22,2019,,2021-10-27T08:10:23,true,4,,1,,PL,DU GENERAL DE GAULLE,74160,SAINT-JULIEN-EN-GENEVOIS,,BP 103,74243,,,,,,,,,,,,,,,,,,,2008-01-01,A,MAIRIE,,,,84.11Z,NAFRev2,O
217402437,00032,21740243700032,O,1983-03-16,NN,,,2019-11-14T14:00:57,false,4,MAIRIE  BP 103,1,,PL,DU GENERAL DE GAULLE,74160,SAINT-JULIEN-EN-GENEVOIS,,,74243,,,,,,,,,,,,,,,,,,,2015-01-01,F,CRECHE FAMILIALE,,,,88.91A,NAFRev2,N
217402437,00065,21740243700065,O,1983-12-21,02,2019,,2021-10-27T08:10:23,false,3,,15,,PL,CESAR DUVAL,74160,SAINT-JULIEN-EN-GENEVOIS,,,74243,,,,,,,,,,,,,,,,,,,2008-01-01,A,ECOLE MATERNELLE PUB PRES DE LA FONTAINE,,,,85.10Z,NAFRev2,N
217402437,00073,21740243700073,O,1983-12-21,02,2019,,2021-10-27T08:10:23,false,4,,19,,RUE,DU BELVEDERE,74160,SAINT-JULIEN-EN-GENEVOIS,,,74243,,,,,,,,,,,,,,,,,,,2013-12-25,A,ECOLE MATERNELLE PUBLIQUE FRANCOIS BULOZ,,,,85.10Z,NAFRev2,N
217402437,00081,21740243700081,O,1983-12-21,02,2019,,2021-10-27T08:10:23,false,4,,33,,RUE,LOUIS MARTEL,74160,SAINT-JULIEN-EN-GENEVOIS,,,74243,,,,,,,,,,,,,,,,,,,2013-12-25,A,ECOLE ELEMENTAIRE PUBLIQUE THAIRY,,,,85.20Z,NAFRev2,N
