039135595,00013,03913559500013,O,1995-12-25,NN,,,2018-09-29T12:01:03,true,3,,7,,RUE,DE METZ,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2016-03-02,A,,,,,81.10Z,NAFRev2,N
039135611,00018,03913561100018,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,RIS REP PAR,88,,AV,DU GENERAL LECLERC,94700,MAISONS-ALFORT,,,94046,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135637,00013,03913563700013,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,17 ET 19,17,,PAS,BARRAULT,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135660,00015,03913566000015,O,1997-12-25,NN,,,2008-01-04T18:00:18,true,3,,99,,RUE,DE VAUGIRARD,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039135686,00010,03913568600010,O,1995-12-25,NN,,,2016-04-26T01:05:43,true,2,,146,,RUE,DU CHEMIN VERT,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135694,00014,03913569400014,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,ME LE COGUIC PAULETT,231,,AV,DAUMESNIL,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135702,00015,03913570200015,O,1995-12-25,NN,,,2008-01-04T18:00:18,true,2,RIS REP PAR,142,,RUE,DE PICPUS,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039135710,00018,03913571000018,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,P PAR,10,,RUE,ROUBO,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135728,00010,03913572800010,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,REP PAR,231,,AV,DAUMESNIL,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135744,00017,03913574400017,O,1995-12-25,NN,,,2012-05-05T00:10:58,true,2,REP PAR,231,,AV,DAUMESNIL,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135751,00012,03913575100012,O,1995-12-25,NN,,,2008-01-04T18:00:18,true,3,RIS REP PAR,25,,RUE,DE FECAMP,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039135769,00014,03913576900014,O,,,,,,true,1,,57,,RUE,DE LA PROCESSION,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039135777,00017,03913577700017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,71,,RUE,DU THEATRE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135785,00010,03913578500010,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,21,,BD,DE GRENELLE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135793,00014,03913579300014,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,6,,RUE,DU DOCTEUR FINLAY,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135801,00015,03913580100015,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,015 PARIS REP PAR SA,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135819,00017,03913581900017,O,1995-12-25,NN,,,2013-05-18T02:03:40,true,2,P PAR SA GRATADE ET,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135827,00010,03913582700010,O,1995-12-25,NN,,,2018-09-29T12:01:03,true,3,,43,,RUE,DU GENERAL DELESTRAINT,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2016-12-31,A,,,,,81.10Z,NAFRev2,N
039135835,00013,03913583500013,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,RIS REP PAR,30,,RUE,BOISSY D'ANGLAS,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135843,00017,03913584300017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,48,,QUAI,LOUIS BLERIOT,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135850,00012,03913585000012,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,RIS REP PAR SA GRATA,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135868,00014,03913586800014,O,1995-12-25,02,2019,,2021-10-27T08:02:06,true,2,,17,,RUE,CLAUDE TERRASSE,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135876,00017,03913587600017,O,1995-12-25,NN,,,2008-01-04T18:00:18,true,2,ED B MR PIED JP,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039135884,00011,03913588400011,O,1995-12-25,NN,,,2008-01-04T18:00:18,true,3,RIS REP PAR SA GRATA,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039135900,00015,03913590000015,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,120,,BD,DE LA CHAPELLE,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135926,00010,03913592600010,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,REP PAR SA GRATADE E,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135934,00014,03913593400014,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,N 75116 PARIS REP PA,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135942,00017,03913594200017,O,1995-12-25,NN,,,2018-10-22T03:45:09,true,3,,6,,RUE,FIZEAU,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2016-06-30,A,,,,,81.10Z,NAFRev2,N
039135959,00011,03913595900011,O,1995-12-25,NN,,,2008-01-04T18:00:18,true,2,,13,,RUE,DE L YVETTE,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039135975,00017,03913597500017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,REP PAR SA GRATADE,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039135983,00011,03913598300011,O,1995-12-25,,,,2008-01-04T18:00:19,true,2,P PAR,8,,RUE,DE LA CHAUSSEE D ANTIN,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039135991,00014,03913599100014,O,1995-12-25,NN,,,2013-05-18T02:03:40,true,3,S REP PAR SA GRATADE,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2011-06-30,A,,,,,81.10Z,NAFRev2,N
039136007,00018,03913600700018,O,,,,,,true,1,,3,,RUE,VILLARET DE JOYEUSE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039136031,00018,03913603100018,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,75011 PARIS REP PAR,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136049,00010,03913604900010,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,UE 75011 PARIS REP P,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136064,00019,03913606400019,O,1997-12-25,,,,2008-01-04T18:00:19,true,2,,63,,RUE,DE BRETAGNE,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136098,00017,03913609800017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,211,B,RUE,DE BERCY,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136106,00018,03913610600018,O,1997-12-25,NN,,,2008-01-04T18:00:19,true,2,,3,,IMP,CROZATIER,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136114,00012,03913611400012,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,IS REP PAR SA GRATAD,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136148,00010,03913614800010,O,1995-12-25,NN,,,2018-09-29T12:01:03,true,3,PARIS REP PAR SA,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,81.10Z,NAFRev2,N
039136155,00015,03913615500015,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,PARIS REP PAR SA,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136163,00019,03913616300019,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,7,,RUE,DE MADAGASCAR,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136171,00012,03913617100012,O,1995-12-25,NN,,,2017-05-04T01:04:16,true,3,,9,,RUE,DE MADAGASCAR,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,81.10Z,NAFRev2,N
039136189,00014,03913618900014,O,1995-12-25,NN,,,2009-06-27T03:09:30,true,3,PARIS REP PAR SA,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136205,00018,03913620500018,O,1995-12-25,NN,,,2017-05-04T01:04:16,true,3,10 AU 12,10,,RUE,DE MADAGASCAR,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,81.10Z,NAFRev2,N
039136213,00012,03913621300012,O,1995-12-25,NN,,,2018-09-29T12:01:03,true,3,54 56,54,,RUE,DE WATTIGNIES,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,81.10Z,NAFRev2,N
039136239,00017,03913623900017,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,3,PARIS REP PAR SA GRA,70,,RUE,CORTAMBERT,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136254,00016,03913625400016,O,,,,,,true,1,,1,,RUE,FAGON,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039136262,00019,03913626200019,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,23,,RUE,DAMESME,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136270,00012,03913627000012,O,,,,,2019-11-14T14:00:59,true,1,,11,,AV,MAURICE CHEVALIER,77330,OZOIR-LA-FERRIERE,,,77350,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039136288,00014,03913628800014,O,1995-12-25,NN,,,2021-06-15T09:06:10,true,4,RIS REP PAR,25,,RUE,LEDION,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2021-04-01,A,,,,,81.10Z,NAFRev2,O
039136296,00017,03913629600017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,19,,RUE,GAZAN,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136346,00010,03913634600010,O,1995-12-25,NN,,,2019-06-24T13:05:39,true,3,P MR RINALDI CHRISTI,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2017-12-31,A,,,,,81.10Z,NAFRev2,N
039136353,00016,03913635300016,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,P PAR,4,,RUE,DU COMMANDANT RIVIERE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136361,00019,03913636100019,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,RIS REP PAR,19,,RUE,BRUNEL,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136379,00011,03913637900011,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,EP PAR CABINET RINAL,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136387,00014,03913638700014,O,1995-12-25,NN,,,2013-05-18T02:03:40,true,2,,9,,PAS,DU GENIE,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136395,00017,03913639500017,O,1995-12-25,NN,,,2012-05-05T00:10:59,true,2,P PAR,69,,AV,DE SUFFREN,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136403,00019,03913640300019,O,1995-12-25,NN,,,2015-05-14T03:04:57,true,2,,88,,AV,DE CHOISY,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136411,00012,03913641100012,O,1995-12-25,NN,,,2013-05-18T02:03:40,true,2,,172,,AV,DE CHOISY,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136429,00014,03913642900014,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,33,,RUE,DE L AMIRAL MOUCHEZ,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136437,00017,03913643700017,O,1997-12-25,,,,2008-01-04T18:00:19,true,2,,33,,RUE,DE L AMIRAL MOUCHEZ,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136445,00010,03913644500010,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,EP PAR,41,,RUE,SAINT FERDINAND,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136452,00016,03913645200016,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,17,,AV,ROGER SALENGRO,94500,CHAMPIGNY-SUR-MARNE,,,94017,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136460,00019,03913646000019,O,,,,,,true,1,,118,,AV,JEAN JAURES,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039136478,00011,03913647800011,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,8,,RUE,JEAN MENANS,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136486,00014,03913648600014,O,1995-12-25,NN,,,2016-04-26T01:05:43,true,3,,3,,RUE,CAROLUS DURAN,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2014-12-31,A,,,,,81.10Z,NAFRev2,N
039136510,00011,03913651000011,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,142 AU 146,142,,RUE,HAXO,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136536,00016,03913653600016,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,PAR MR RINALDI CHRIS,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136544,00010,03913654400010,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,AR MR RINALDI CHRIST,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136551,00015,03913655100015,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,PAR MR RINALDI CHRIS,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136569,00017,03913656900017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,MR RINALDI CHRISTIA,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136577,00010,03913657700010,O,1995-12-25,NN,,,2016-04-26T01:05:43,true,2,MR RINALDI CHRISTIAN,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136585,00013,03913658500013,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,PAR MR RINALDI CHRIS,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136593,00017,03913659300017,O,1995-12-25,,,,2008-01-04T18:00:19,true,2,PAR MR RINALDI CHRIS,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136601,00018,03913660100018,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,RIS REP PAR,29,,RUE,DES BRUYERES,93260,LES LILAS,,,93045,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136619,00010,03913661900010,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,PAR MR RINALDI CHRIS,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136627,00013,03913662700013,O,1995-12-25,NN,,,2009-06-27T03:09:30,true,3,,113,,RUE,VIEILLE DU TEMPLE,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-03-31,A,,,,,81.10Z,NAFRev2,N
039136635,00016,03913663500016,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,BINET BILLOT ET GIRA,29,,RUE,DES BRUYERES,93260,LES LILAS,,,93045,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136643,00010,03913664300010,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,P PAR,59,,RUE,DESNOUETTES,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136650,00015,03913665000015,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,,100,,RUE,DE MENILMONTANT,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136676,00010,03913667600010,O,,,,,,true,1,,9,,RUE,DU CAPITAINE FERBER,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039136700,00018,03913670000018,O,1995-12-25,NN,,,2016-04-26T01:05:43,true,3,,10,,PL,GAMBETTA,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2014-06-30,A,,,,,81.10Z,NAFRev2,N
039136726,00013,03913672600013,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,49,,RUE,COPERNIC,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136742,00010,03913674200010,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,80,,RUE,BOTZARIS,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136759,00014,03913675900014,O,1995-12-25,NN,,,2012-05-05T00:10:59,true,3,MR BROUILLARD ROLAN,3,,RUE,TURGOT,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2010-06-30,A,,,,,81.10Z,NAFRev2,N
039136767,00017,03913676700017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,RIS REP PAR,9,,AV,DE MONTESPAN,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136775,00010,03913677500010,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,75003 PARIS REP PAR,9,,AV,DE MONTESPAN,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136783,00014,03913678300014,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,9,,RUE,DE LA CERISAIE,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136791,00017,03913679100017,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,,28,,RUE,HENRI SIMON,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136809,00017,03913680900017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,RIS REP PAR,9,,AV,DE MONTESPAN,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136825,00013,03913682500013,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,,50,,AV,DE VILLENEUVE L ETANG,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136833,00017,03913683300017,O,1995-12-25,NN,,,2019-06-24T13:05:39,true,2,,15,,RUE,TOURNEFORT,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136841,00028,03913684100028,O,1963-08-27,01,2019,,2021-10-27T08:02:06,true,5,43 A 45,43,,BD,DU MONTPARNASSE,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.32A,NAFRev2,O
039136858,00014,03913685800014,O,1995-12-25,NN,,,2018-09-29T12:01:03,true,3,CDC,9,,AV,FRANCO RUSSE,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2017-02-28,A,,,,,81.10Z,NAFRev2,N
039136874,00011,03913687400011,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,6,,RUE,MALAR,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136882,00014,03913688200014,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,18,,RUE,DE LA TREMOILLE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136890,00017,03913689000017,O,1995-12-25,NN,,,2018-09-29T12:01:03,true,3,,12,,AV,DE WAGRAM,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2016-12-31,A,,,,,81.10Z,NAFRev2,N
039136908,00017,03913690800017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,39,,RUE,DE BERRI,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136916,00010,03913691600010,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,29,,BD,DES BATIGNOLLES,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136924,00014,03913692400014,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,15,,BD,DE COURCELLES,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136932,00017,03913693200017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,23,,RUE,DU ROCHER,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136940,00010,03913694000010,O,1995-12-25,NN,,,2008-01-04T18:00:19,true,2,ARIS REP PAR,34,,RUE,GODOT DE MAUROY,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039136957,00014,03913695700014,O,1995-12-25,NN,,,2019-06-24T13:05:39,true,2,,30,,AV,DE WAGRAM,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136965,00017,03913696500017,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,51,,RUE,DES MARTYRS,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136973,00011,03913697300011,O,1995-12-25,,,,2018-10-22T19:00:13,true,3,EP PAR SCS JEAN FALQ,9,,AV,DE MONTESPAN,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136981,00014,03913698100014,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,40,,RUE,DES MARTYRS,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039136999,00016,03913699900016,O,1995-12-25,NN,,,2008-04-26T08:07:42,true,2,ARIS REP PAR,79,,RUE,DU FG POISSONNIERE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039137005,00011,03913700500011,O,1995-12-25,01,2019,,2021-10-27T08:02:06,true,2,,5,,SQ,DE MAUBEUGE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
