038865671,00010,03886567100010,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,3,,60,,RUE,EUGENE EICHENBERGER,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865689,00012,03886568900012,O,1995-12-25,NN,,,2008-01-04T17:57:13,true,2,92 PUTEAUX REP PAR,93,,RUE,JEAN JAURES,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038865697,00015,03886569700015,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,RGER 92 PUTEAUX REP,17,,RUE,ROUSSELLE,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865705,00016,03886570500016,O,1995-12-25,NN,,,2009-06-27T03:08:19,true,2,E 92 PUTEAUX REP PAR,93,,RUE,JEAN JAURES,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865713,00010,03886571300010,O,1995-12-25,,,,2008-01-04T17:57:13,true,2,UX REP PAR,150,,RUE,JEAN JAURES,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038865721,00013,03886572100013,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,2 PUTEAUX REP PAR,17,,RUE,ROUSSELLE,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865739,00015,03886573900015,O,1995-12-25,NN,,,2008-01-04T17:57:13,true,3,RES 92 PUTEAUX REP P,93,,RUE,JEAN JAURES,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038865747,00018,03886574700018,O,1995-12-25,NN,,,2014-06-13T23:04:38,true,3,2 PUTEAUX REP PAR,93,,RUE,JEAN JAURES,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2012-08-31,A,,,,,81.10Z,NAFRev2,N
038865754,00014,03886575400014,O,1995-12-25,00,2019,,2021-10-27T08:01:20,true,3,3 A 5,3,,RUE,DU BICENTENAIRE,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2019-06-30,A,,,,,81.10Z,NAFRev2,N
038865762,00017,03886576200017,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,,27,,RUE,MADELEINE MICHELIS,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865770,00010,03886577000010,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,111 A 115 RUE JEAN JAURES,19,,RUE,COLLIN,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865796,00015,03886579600015,O,1995-12-25,NN,,,2018-09-29T12:00:46,true,2,,11,,AV,EDOUARD VAILLANT,93500,PANTIN,,,93055,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865861,00017,03886586100017,O,1995-12-25,NN,,,2008-01-04T17:57:13,true,2,ARENNE COLOMBES REP,1,,RUE,BOURDALOUE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038865887,00012,03886588700012,O,1997-12-25,NN,,,2019-11-14T14:01:05,true,3,,8,,RUE,MADELEINE MOREAU,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865895,00015,03886589500015,O,1995-12-25,NN,,,2018-09-29T12:00:46,true,3,92 NEUILLY REP PAR,169,,BD,HAUSSMANN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2015-04-11,A,,,,,81.10Z,NAFRev2,N
038865903,00017,03886590300017,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,,26,,AV,DU GENERAL DE GAULLE,94160,SAINT-MANDE,,,94067,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865929,00012,03886592900012,O,1995-12-25,00,2019,,2021-10-27T08:01:20,true,2,,48,,BD,VICTOR HUGO,92110,CLICHY,,,92024,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038865952,00014,03886595200014,O,1995-12-25,NN,,,2015-05-14T03:04:15,true,3,,89,,RUE,DES CAILLOTS,93100,MONTREUIL,,,93048,,,,,,,,,,,,,,,,,,,2013-04-30,A,,,,,81.10Z,NAFRev2,N
038865960,00017,03886596000017,O,1995-12-25,NN,,,2008-01-04T17:57:13,true,2,,13,,AV,EMILE BOUTROUX,92120,MONTROUGE,,,92049,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038865986,00012,03886598600012,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,NAY SOUS BOIS REP PA,25,,AV,DE LA REPUBLIQUE,93300,AUBERVILLIERS,,,93001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866000,00011,03886600000011,O,,,,,,true,1,,31,,AV,DE LIVRY,93340,LE RAINCY,,,93062,,,,,,,,,,,,,,,,,,,1997-09-30,F,,,,,70.3C,NAF1993,N
038866018,00013,03886601800013,O,1995-12-25,NN,,,2016-04-26T01:05:14,true,3,,213,,RUE,DU FAUBOURG SAINT MARTIN,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2014-06-09,A,,,,,81.10Z,NAFRev2,N
038866034,00010,03886603400010,O,1995-12-25,NN,,,2008-01-04T17:57:13,true,2,SUR SEINE REP PAR,14,B,RUE,DE MILAN,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866067,00010,03886606700010,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,3,,15,,BD,DE LA MARNE,94130,NOGENT-SUR-MARNE,,,94052,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866075,00013,03886607500013,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,4,,4,,RUE,DE FONTENAY,94130,NOGENT-SUR-MARNE,,,94052,,,,,,,,,,,,,,,,,,,2017-12-28,A,,,,,81.10Z,NAFRev2,O
038866083,00017,03886608300017,O,1995-12-25,NN,,,2008-01-04T17:57:13,true,2,T SUR MARNE REP PAR,10,,IMP,GUEMENEE,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866091,00010,03886609100010,O,1995-12-25,NN,,,2018-12-13T11:09:10,false,2,DES FOSSES REP PAR,10,,IMP,GUEMENEE,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,81.10Z,NAFRev2,O
038866091,00028,03886609100028,O,1995-12-25,01,2018,,2020-08-25T10:10:59,true,1,,42,,RUE,DE LA VARENNE,94100,SAINT-MAUR-DES-FOSSES,,,94068,,,,,,,,,,,,,,,,,,,1995-12-25,A,,,,,81.10Z,NAFRev2,O
038866109,00010,03886610900010,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,,7,,RUE,DU COMMANDANT MOWAT,94300,VINCENNES,,,94080,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866133,00010,03886613300010,O,,,,,,true,1,,38,,RUE,EDOUARD VAILLANT,93140,BONDY,,,93010,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038866141,00013,03886614100013,O,1997-12-25,01,2019,,2021-10-27T08:01:20,true,2,,5,,AV,VICTOR HUGO,93320,LES PAVILLONS-SOUS-BOIS,,,93057,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866174,00014,03886617400014,O,1995-12-25,NN,,,2019-11-14T14:00:59,true,2,,30,,RUE,GEORGES V,78600,MAISONS-LAFFITTE,,,78358,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.32A,NAFRev2,O
038866174,00022,03886617400022,O,2004-01-01,NN,,,2019-11-14T14:00:59,false,3,,32,,RUE,DU TIR,78600,MAISONS-LAFFITTE,,,78358,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.32A,NAFRev2,N
038866182,00017,03886618200017,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,96 A 98,96,,AV,HENRI BARBUSSE,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866190,00010,03886619000010,O,1995-12-25,NN,,,2008-01-04T17:57:13,true,2,E ST DENIS REP PAR,11,,RUE,DU QUATRE SEPTEMBRE,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866208,00010,03886620800010,O,1997-12-25,01,2019,,2021-10-27T08:01:20,true,2,,46,,RUE,DE LA REPUBLIQUE,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866224,00017,03886622400017,O,1997-12-25,,,,2008-01-04T17:57:13,true,2,,3,,RUE,RAYMOND LEFEBVRE,94250,GENTILLY,,,94037,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866257,00017,03886625700017,O,1995-12-25,,,,2008-01-04T17:57:13,true,2,ENNES REP PAR,20,,RUE,DU MIDI,94300,VINCENNES,,,94080,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866265,00010,03886626500010,O,1997-12-25,NN,,,2019-11-14T14:00:58,true,2,,19,,RUE,DES ECOLES,77170,BRIE-COMTE-ROBERT,,,77053,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866299,00019,03886629900019,O,1995-12-25,NN,,,2008-01-04T17:57:13,true,2,P PAR,128,,RUE,ROGER SALENGRO,93140,BONDY,,,93010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866307,00010,03886630700010,O,1995-12-25,NN,,,2008-04-26T08:06:17,true,2,,118,,RUE,ROGER SALENGRO,93140,BONDY,,,93010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866315,00013,03886631500013,O,1995-12-25,NN,,,2013-05-18T02:03:13,true,2,93 BONDY REP PAR,128,,RUE,ROGER SALENGRO,93140,BONDY,,,93010,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866323,00017,03886632300017,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,1,B,AV,DES MARRONNIERS,94130,NOGENT-SUR-MARNE,,,94052,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866349,00012,03886634900012,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,VILLIERS REP PAR,9,,RUE,DESIRE LELAY,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866356,00017,03886635600017,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,43,,BD,CHARLES DE GAULLE,93380,PIERREFITTE-SUR-SEINE,,,93059,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866372,00014,03886637200014,O,1995-12-25,,,,2008-01-04T17:57:13,true,2,,54,,RUE,HEURTAULT,93300,AUBERVILLIERS,,,93001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866380,00017,03886638000017,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,,85,,RUE,DE PARIS,93380,PIERREFITTE-SUR-SEINE,,,93059,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866398,00019,03886639800019,O,1997-12-25,NN,,,2019-11-14T14:01:05,true,3,,2,,PL,RENE GUILBAULT,93380,PIERREFITTE-SUR-SEINE,,,93059,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866406,00010,03886640600010,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,2,,RUE,PIERRE DEGEYTER,93380,PIERREFITTE-SUR-SEINE,,,93059,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866414,00014,03886641400014,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,,75,,RUE,ETIENNE DOLET,93380,PIERREFITTE-SUR-SEINE,,,93059,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866422,00017,03886642200017,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,13-15,13,,AV,NUNGESSER ET COLI,93380,PIERREFITTE-SUR-SEINE,,,93059,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866448,00012,03886644800012,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,22,,BD,CARNOT,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866455,00017,03886645500017,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,S REP PAR,22,B,BD,CARNOT,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866463,00011,03886646300011,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,4,,9,,PL,DE LA RESISTANCE,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866489,00016,03886648900016,O,,,,,2019-11-14T14:01:05,true,1,,7,,RUE,LORGET,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038866505,00019,03886650500019,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,,4,,RUE,DU CORBILLON,93200,SAINT-DENIS,,,93066,,,,,,10,,RUE,GIBAULT,93200,SAINT-DENIS,,,93066,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866521,00016,03886652100016,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,5,,RUE,DU GEN JOINVILLE,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038866539,00018,03886653900018,O,,,,,,true,1,,89,,RUE,DE TOCQUEVILLE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038866547,00011,03886654700011,O,,,,,2019-11-14T14:01:05,true,1,,13,,RUE,DENFERT ROCHEREAU,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038866554,00017,03886655400017,O,1995-12-25,01,2019,,2021-10-27T08:01:20,true,2,,12,,RUE,RIANT,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038866570,00013,03886657000013,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,INT DENIS REP PAR,36,,RUE,DE LA LEGION D HONNEUR,93200,SAINT-DENIS,,,93066,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
