070713193,00012,07071319300012,O,,,,,,true,1,,30,,BD,DE LA LIBERTE,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,1987-10-16,F,,,,,28.16,NAP,N
070713201,00021,07071320100021,O,,,,,,true,1,,114,,BD,NATIONAL,13003,MARSEILLE 3,,,13203,,,,,,,,,,,,,,,,,,,1991-01-23,F,,,,,36.10,NAP,N
070713250,00028,07071325000028,O,,NN,,,,true,1,,21,,AV,MIREILLE,13009,MARSEILLE 9,,,13209,,,,,,,,,,,,,,,,,,,1995-06-30,F,,,,,64.43,NAP,N
070713276,00031,07071327600031,O,1984-07-20,NN,,,,true,1,,80,,RUE,NATIONALE,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,2002-06-30,F,,,,,55.1C,NAF1993,N
070713318,00015,07071331800015,O,,,,,,true,1,,,,BD,RABATAU,13008,MARSEILLE 8,,,13208,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,79.06,NAP,N
070713326,00018,07071332600018,O,,,,,,true,1,,59,,RUE,HORACE BERTIN,13005,MARSEILLE 5,,,13205,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,87.08,NAP,N
070713367,00012,07071336700012,O,,,,,,true,1,,7,,QUAI,GENERAL DE GAULLE,13600,LA CIOTAT,,,13028,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,67.04,NAP,N
070713383,00019,07071338300019,O,,,,,,true,1,,4,,BD,ROMIEU,13015,MARSEILLE 15,,,13215,,,,,,,,,,,,,,,,,,,1987-06-30,F,,,,,55.71,NAP,N
070713391,00012,07071339100012,O,,NN,,,,true,1,,168,,RUE,RABELAIS,13016,MARSEILLE 16,,,13216,,,,,,,,,,,,,,,,,,,,F,,,,,62.43,NAP,N
070713409,00012,07071340900012,O,,NN,,,,true,1,,1,,RUE,GRANDE,13390,AURIOL,,,13007,,,,,,,,,,,,,,,,,,,,F,,,,,38.50,NAP,N
070713433,00038,07071343300038,O,1990-04-01,NN,,,,true,1,,16,,AV,D ANVERS,06000,NICE,,,06088,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,33.5Z,NAF1993,N
070713441,00015,07071344100015,O,,,,,,true,1,,,,RUE,DE LA CARRIERE,13014,MARSEILLE 14,,,13214,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
070713458,00019,07071345800019,O,,,,,,true,1,,,,AV,LOULOU DELFIEU,13400,AUBAGNE,,,13005,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
070713466,00012,07071346600012,O,,,,,,true,1,,,,AV,LOULOU DELFIEU,13400,AUBAGNE,,,13005,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
