038935755,00017,03893575500017,O,,,,,,true,1,,90,,AV,DE PARIS,94300,VINCENNES,,,94080,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038935805,00010,03893580500010,O,1995-12-25,,,,2008-01-04T17:57:58,true,2,BES REP PAR,16,,AV,MARECHAL FOCH,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038935813,00014,03893581300014,O,1995-12-25,NN,,,2008-01-04T17:57:58,true,2,BES REP PAR,16,,AV,MARECHAL FOCH,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038935821,00017,03893582100017,O,1995-12-25,NN,,,2010-04-18T03:02:15,true,2,MBES REP PAR,16,,AV,MARECHAL FOCH,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038935839,00019,03893583900019,O,1995-12-25,,,,2008-01-04T17:57:58,true,2,BES REP PAR,16,,AV,MARECHAL FOCH,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038935854,00018,03893585400018,O,1995-12-25,01,2019,,2021-10-27T08:01:29,true,2,,108,,BD,DE VALMY,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038935862,00011,03893586200011,O,1983-08-01,NN,,,2008-01-04T17:57:58,true,3,,10,,RUE,DESIRE RAMELET,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038935912,00014,03893591200014,O,1995-12-25,NN,,,2008-01-04T17:57:58,true,2,2 LA GARENNE COLOMBE,16,,AV,MARECHAL FOCH,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038935938,00019,03893593800019,O,1995-12-25,01,2019,,2021-10-27T08:01:29,true,2,,18,,RUE,DE L'AIGLE,92250,LA GARENNE-COLOMBES,,,92035,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038935946,00012,03893594600012,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,RENNE COLOMBES REP P,1,,AV,JOFFRE,92250,LA GARENNE-COLOMBES,,,92035,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038935961,00011,03893596100011,O,1995-12-25,01,2018,,2020-08-25T10:11:06,true,2,,11,,RUE,KLEBER,92250,LA GARENNE-COLOMBES,,,92035,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038935987,00016,03893598700016,O,1995-12-25,NN,,,2008-01-04T17:57:58,true,2,S PERRET REP PAR,173,,RUE,DE COURCELLES,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038935995,00019,03893599500019,O,1995-12-25,01,2018,,2020-08-25T10:11:06,true,2,,4,,RUE,SOYER,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936001,00015,03893600100015,O,1995-12-25,NN,,,2008-01-04T17:57:58,true,2,UX REP PAR,15,,RUE,BROWN SEQUARD,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038936027,00010,03893602700010,O,1995-12-25,NN,,,2008-01-04T17:57:58,true,2,LLOIS PERRET REP PAR,52,,RUE,DE PONTHIEU,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038936035,00013,03893603500013,O,1995-12-25,,,,2019-11-14T14:01:05,true,2,,54,,RUE,MADELEINE MICHELIS,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038936050,00012,03893605000012,O,,,,,,true,1,,28,,BD,ARAGO,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
038936068,00014,03893606800014,O,1995-12-25,01,2019,,2021-10-27T08:01:29,true,2,ENAY S-BOIS REP PAR,12,,PL,MOREAU DAVID,94120,FONTENAY-SOUS-BOIS,,,94033,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936076,00017,03893607600017,O,1997-12-25,NN,,,2019-11-14T14:01:05,true,2,,2,,ALL,DE L UNIVERSITE,92130,ISSY-LES-MOULINEAUX,,,92040,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038936084,00011,03893608400011,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,42,,RUE,CARNOT,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936092,00014,03893609200014,O,1995-12-25,NN,,,2008-01-04T17:57:58,true,2,,81,,AV,DE ST MANDE,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038936126,00010,03893612600010,O,1995-12-25,NN,,,2015-05-14T03:04:26,true,3,18-36,18,,RUE,DE LA BERTHIE,95870,BEZONS,,,95063,,,,,,,,,,,,,,,,,,,2013-10-30,A,,,,,81.10Z,NAFRev2,N
038936159,00011,03893615900011,O,1995-12-25,,,,2019-11-14T14:01:05,true,2,GNE BILLANCOURT REP,91,,RUE,D AGUESSEAU,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
038936167,00014,03893616700014,O,1995-12-25,01,2019,,2021-10-27T08:01:29,true,2,38-38B,38,,RUE,DE L'EST,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936175,00017,03893617500017,O,1995-12-25,01,2019,,2021-10-27T08:01:29,true,2,95 SOISY S-S MONTMOR,15,,BD,DE L ORANGERIE,95160,MONTMORENCY,,,95428,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936217,00017,03893621700017,O,1995-12-25,01,2019,,2021-10-27T08:01:29,true,2,,10,,RUE,CHARLES DUPORT,92270,BOIS-COLOMBES,,,92009,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936241,00017,03893624100017,O,1997-12-25,01,2019,,2021-10-27T08:01:29,true,2,,55,,RUE,PIERRE GEOFROIX,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936258,00011,03893625800011,O,1995-12-25,01,2019,,2021-10-27T08:01:29,true,2,,118,,AV,DE STALINGRAD,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936266,00014,03893626600014,O,1995-12-25,02,2019,,2021-10-27T08:01:29,true,2,,5,,BD,HENRI BERGSON,95200,SARCELLES,,,95585,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936274,00018,03893627400018,O,1995-12-25,01,2019,,2021-10-27T08:01:29,true,2,RESIDENCE DAUPHINE,17,,BD,EDOUARD BRANLY,95200,SARCELLES,,,95585,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
038936290,00014,03893629000014,O,1997-12-25,NN,,,2019-11-14T14:01:05,true,3,,18,,RUE,DE CLAMART,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2018-12-31,A,,,,,81.10Z,NAFRev2,N
038936316,00017,03893631600017,O,1997-12-25,,,,2008-01-04T17:57:58,true,2,,52,,BD,DE LA LIBERATION,94300,VINCENNES,,,94080,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
