040090078,00011,04009007800011,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,3,,,,AV,GABRIEL PERI,69370,SAINT DIDIER AU MONT D'OR,,,69194,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090128,00014,04009012800014,O,1995-12-25,NN,,,2010-04-18T03:04:10,true,3,,9,,PL,ARISTIDE BRIAND,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,2008-12-31,A,,,,,81.10Z,NAFRev2,N
040090136,00017,04009013600017,O,1995-12-25,,,,2008-04-26T08:09:03,true,3,,9,,RUE,BONNEFOI,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090151,00016,04009015100016,O,1995-12-25,NN,,,2019-11-14T14:00:53,true,3,,10,,RUE,DE L EGALITE,69120,VAULX-EN-VELIN,,,69256,,,,,,,,,,,,,,,,,,,2011-12-31,A,,,,,81.10Z,NAFRev2,N
040090169,00018,04009016900018,O,1995-12-25,01,2019,,2021-10-27T08:02:46,true,2,,10,,RUE,BOURNES,69004,LYON 4EME,,,69384,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
040090177,00011,04009017700011,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,3,,10,,AV,SALVADOR ALLENDE,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090185,00014,04009018500014,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,2,,10,,MTE,SAINT SEBASTIEN,69001,LYON 1ER,,,69381,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090193,00018,04009019300018,O,1995-12-25,01,2019,,2021-10-27T08:02:46,true,4,,10,,BD,JULES FAVRE,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,2009-07-01,A,,,,,81.10Z,NAFRev2,O
040090201,00019,04009020100019,O,1995-12-25,NN,,,2013-05-18T02:04:04,true,3,,45,,RUE,PAUL BERT,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,2011-01-31,A,,,,,81.10Z,NAFRev2,N
040090219,00011,04009021900011,O,1995-12-25,NN,,,2015-05-14T03:05:33,true,3,,11,,RUE,STEPHANE COIGNET,69008,LYON 8EME,,,69388,,,,,,,,,,,,,,,,,,,2013-11-30,A,,,,,81.10Z,NAFRev2,N
040090243,00011,04009024300011,O,1995-12-25,,,,2008-01-04T18:03:47,true,2,,107,,CRS,TOLSTOI,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090250,00016,04009025000016,O,1995-12-25,01,2019,,2021-10-27T08:02:46,true,2,,1,,RUE,DES TUILIERS,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
040090268,00018,04009026800018,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,2,,93,,AV,DEBOURG,69007,LYON 7EME,,,69387,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090334,00018,04009033400018,O,1995-12-25,01,2019,,2021-10-27T08:02:46,true,2,,51,,RUE,VICTOR HUGO,69200,VENISSIEUX,,,69259,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
040090342,00011,04009034200011,O,1995-12-25,NN,,,2019-11-14T14:00:53,true,3,,9,,CHE,DE LA VERNIQUE,69160,TASSIN-LA-DEMI-LUNE,,,69244,,,,,,,,,,,,,,,,,,,2009-06-30,A,,,,,81.10Z,NAFRev2,N
040090359,00015,04009035900015,O,1995-12-25,01,2019,,2021-10-27T08:02:46,true,2,,5,,RUE,DES ROSES,69008,LYON 8EME,,,69388,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
040090391,00018,04009039100018,O,1995-12-25,01,2019,,2021-10-27T08:02:46,true,3,,44,,RUE,GEORGES COURTELINE,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
040090417,00011,04009041700011,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,3,,55,,RUE,MONTESQUIEU,69007,LYON 7EME,,,69387,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090433,00018,04009043300018,O,1995-12-25,01,2019,,2021-10-27T08:02:46,true,3,,97,,RUE,EMILE DECORPS,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2010-05-03,A,,,,,81.10Z,NAFRev2,O
040090441,00011,04009044100011,O,1995-12-25,NN,,,2010-04-18T03:04:10,true,3,,317,,CRS,EMILE ZOLA,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2008-01-31,A,,,,,81.10Z,NAFRev2,N
040090458,00015,04009045800015,O,1995-12-25,NN,,,2017-05-04T01:04:46,true,4,,319,,CRS,EMILE ZOLA,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2014-12-31,A,,,,,81.10Z,NAFRev2,N
040090466,00018,04009046600018,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,2,,321,,CRS,EMILE ZOLA,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090474,00012,04009047400012,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,2,,325,,CRS,EMILE ZOLA,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090482,00015,04009048200015,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,3,,2,,CRS,EUGENIE,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090490,00018,04009049000018,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,2,,4,,CRS,EUGENIE,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090508,00017,04009050800017,O,1995-12-25,01,2019,,2021-10-27T08:02:46,true,2,,144,,AV,FELIX FAURE,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
040090516,00010,04009051600010,O,1995-12-25,NN,,,2016-04-26T01:06:05,true,3,,17,,RUE,DOC FRAPPAZ,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2014-03-31,A,,,,,81.10Z,NAFRev2,N
040090524,00014,04009052400014,O,1995-12-25,NN,,,2015-05-19T08:26:33,true,3,,15,,RUE,GERMAIN,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,2013-04-21,A,,,,,81.10Z,NAFRev2,N
040090532,00017,04009053200017,O,1995-12-25,,,,2008-01-04T18:03:47,true,3,,12,T,RUE,D INKERMANN,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090540,00010,04009054000010,O,1995-12-25,NN,,,2021-05-13T11:41:04,true,6,,80,,AV,JEAN JAURES,69007,LYON 7EME,,,69387,,,,,,,,,,,,,,,,,,,2018-07-31,A,,,,,81.10Z,NAFRev2,N
040090557,00014,04009055700014,O,1995-12-25,NN,,,2016-04-26T01:06:05,true,3,,14,,RUE,MASSENA,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,81.10Z,NAFRev2,N
040090581,00014,04009058100014,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,3,,8,,RUE,NERARD,69009,LYON 9EME,,,69389,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090615,00010,04009061500010,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,2,,62,,RUE,STE ANNE DE BARABAN,69003,LYON 3EME,,,69383,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090656,00014,04009065600014,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,2,,16,,QUAI,JAYR,69009,LYON 9EME,,,69389,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
040090672,00011,04009067200011,O,1995-12-25,,,,2008-01-04T18:03:47,true,5,,14,,RUE,DU MONT D OR,69009,LYON 9EME,,,69389,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
040090680,00014,04009068000014,O,1995-12-25,NN,,,2006-10-26T23:35:24,true,4,,53,,RUE,GABRIEL PERI,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.2A,NAF1993,N
040090680,00022,04009068000022,O,2001-10-17,NN,,,2006-10-26T23:35:24,false,4,LES MARRONNIERS,4,,CHE,DE L EPERON,69270,SAINT ROMAIN AU MONT D'OR,,,69233,,,,,,,,,,,,,,,,,,,2006-03-15,F,,,,,74.1G,NAFRev1,N
040090755,00014,04009075500014,O,1995-12-25,NN,,,2008-01-04T18:03:47,true,2,,26,,RUE,MASARYK,69009,LYON 9EME,,,69389,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
