039273701,00019,03927370100019,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,83,,QUAI,D ORSAY,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273735,00017,03927373500017,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,6,,RUE,COETLOGON,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273743,00011,03927374300011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,RIS REP PAR,9,,RUE,BEZOUT,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273768,00018,03927376800018,O,1995-12-25,NN,,,2015-05-14T03:05:16,true,2,,5,,RUE,DES URSULINES,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273776,00011,03927377600011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,42,,RUE,GAY LUSSAC,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273784,00015,03927378400015,O,1995-12-25,NN,,,2008-01-04T18:01:56,true,2,PARIS REP PAR SA CAB,7,,RUE,LEON JOST,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039273792,00018,03927379200018,O,1995-12-25,NN,,,2008-01-04T18:01:56,true,3,,54,,BD,SAINT MARCEL,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039273800,00019,03927380000019,O,1997-12-25,,,,2008-01-04T18:01:56,true,2,,5,,RUE,DES TOURNELLES,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039273818,00011,03927381800011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,178,,RUE,DU TEMPLE,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273842,00011,03927384200011,O,1995-12-25,NN,,,2008-04-26T08:08:22,true,3,RIS REP PAR SA CABIN,7,,RUE,LEON JOST,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039273859,00015,03927385900015,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,27,,PL,DAUPHINE,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273875,00011,03927387500011,O,1995-12-25,NN,,,2013-06-09T04:01:16,true,3,74-76,74,,RUE,JEAN JACQUES ROUSSEAU,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2011-12-31,A,,,,,81.10Z,NAFRev2,N
039273883,00015,03927388300015,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,PARIS REP PAR SARL,41,,AV,RAPP,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273891,00018,03927389100018,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,53/ 55,53,,BD,DE LA VILLETTE,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273917,00011,03927391700011,O,1997-12-25,,,,2008-01-04T18:01:56,true,2,,,,,,64250,ITXASSOU,,,64279,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039273925,00014,03927392500014,O,1995-12-25,NN,,,2018-09-29T12:01:10,true,3,40 AV DE VILLIERS,,,AV,DE VILLIERS,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273933,00018,03927393300018,O,1995-12-25,NN,,,,true,3,,1,,RUE,ARSENE HOUSSAYE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,70.3C,NAF1993,O
039273941,00011,03927394100011,O,1995-12-25,NN,,,2008-01-04T18:01:56,true,2,S REP PAR SA MINARD,5,,RUE,NEWTON,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039273974,00012,03927397400012,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,RIS REP PAR SA MINAR,5,,RUE,NEWTON,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039273982,00015,03927398200015,O,1995-12-25,NN,,,2012-05-05T00:12:02,true,3,RIS REP PAR,62,,RUE,DE VOUILLE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2010-03-31,A,,,,,81.10Z,NAFRev2,N
039273990,00018,03927399000018,O,1995-12-25,NN,,,2018-09-29T12:01:10,true,2,,8,,RUE,LACORDAIRE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274006,00012,03927400600012,O,1995-12-25,,,,2008-01-04T18:01:56,true,2,5015 PARIS REP PAR S,5,,RUE,NEWTON,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039274014,00016,03927401400016,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,72,,RUE,LAURISTON,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274030,00012,03927403000012,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,35,,RUE,DAVIOUD,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274048,00014,03927404800014,O,1995-12-25,NN,,,2008-01-04T18:01:56,true,2,,217,,RUE,DU FAUBOURG SAINT HONORE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274071,00016,03927407100016,O,,,,,,true,1,,4,,RUE,DE SAUSSURE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039274097,00011,03927409700011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,5,,RUE,RUHMKORFF,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274113,00016,03927411300016,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,RIS REP PAR,25,,RUE,LEDION,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274121,00019,03927412100019,O,1995-12-25,NN,,,2015-05-14T03:05:16,true,2,,21,,RUE,JEAN BAPTISTE DUMAS,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274139,00011,03927413900011,O,1995-12-25,NN,,,2017-05-04T01:04:31,true,2,,63,,RUE,LAUGIER,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274147,00014,03927414700014,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,4,,8,,RUE,DENIS POISSON,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2018-10-16,A,,,,,81.10Z,NAFRev2,O
039274154,00010,03927415400010,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,RIS REP PAR SA CABIN,5,,RUE,WASHINGTON,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274162,00013,03927416200013,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,6,,RUE,RUHMKORFF,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274170,00016,03927417000016,O,1995-12-25,NN,,,2012-05-05T00:12:02,true,3,RIS REP PAR SA CABIN,5,,RUE,WASHINGTON,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2010-09-30,A,,,,,81.10Z,NAFRev2,N
039274188,00018,03927418800018,O,1995-12-25,NN,,,2008-01-04T18:01:56,true,2,ARIS REP PAR SA CABI,5,,RUE,WASHINGTON,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039274220,00019,03927422000019,O,1995-12-25,NN,,,2010-04-18T03:03:39,true,2,PAULE  MR FRODEMOND,5,,RUE,WASHINGTON,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274238,00011,03927423800011,O,1995-12-25,NN,,,2013-05-18T02:03:53,true,2,,126,,AV,DE FLANDRE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274253,00010,03927425300010,O,1995-12-25,NN,,,2014-10-02T10:08:01,true,3,,1,,RUE,DE BELGRADE,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,81.10Z,NAFRev2,O
039274261,00013,03927426100013,O,1995-12-25,,,,2008-01-04T18:01:56,true,2,RIS REP PAR,176,,RUE,DE RIVOLI,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039274279,00015,03927427900015,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,75005 PARIS REP PAR,176,,RUE,DE RIVOLI,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274287,00018,03927428700018,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,3,,1,,PL,DU PANTHEON,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274295,00011,03927429500011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,111,,RUE,MOUFFETARD,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274311,00016,03927431100016,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,RIS REP PAR,176,,RUE,DE RIVOLI,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274329,00018,03927432900018,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,9,,BD,DU MONTPARNASSE,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274337,00011,03927433700011,O,1995-12-25,NN,,,2008-01-04T18:01:56,true,2,P PAR,176,,RUE,DE RIVOLI,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274345,00014,03927434500014,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,3,,RUE,DE SAVOIE,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274352,00010,03927435200010,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,38,,RUE,ST SULPICE,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274360,00013,03927436000013,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,P PAR,176,,RUE,DE RIVOLI,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274378,00015,03927437800015,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,06 PARIS REP PAR,16,,RUE,DE TEHERAN,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274386,00018,03927438600018,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,RIS REP PAR,34,,RUE,DE LIEGE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274394,00012,03927439400012,O,1997-12-25,,,,2008-01-04T18:01:56,true,2,REP MR LEFEVRE DEVAUX,26,,RUE,ST SULPICE,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039274402,00013,03927440200013,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,RIS REP PAR,7,,RUE,FEROU,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274410,00016,03927441000016,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,ARIS REP PAR,173,,RUE,DE COURCELLES,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274428,00018,03927442800018,O,1995-12-25,NN,,,2012-05-05T00:12:02,true,2,RIS REP PAR,64,,RUE,DE LA ROCHEFOUCAULD,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274436,00011,03927443600011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,3,,RUE,DE BUENOS AIRES,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274444,00015,03927444400015,O,1995-12-25,NN,,,2018-09-29T12:01:10,true,3,,80,,RUE,DES SAINTS PERES,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2015-12-31,A,,,,,81.10Z,NAFRev2,N
039274451,00010,03927445100010,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,EP PAR,84,,RUE,DE SEVRES,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274469,00012,03927446900012,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,86,,RUE,DE GRENELLE,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274477,00015,03927447700015,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,RIS REP PAR,176,,RUE,DE RIVOLI,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274485,00018,03927448500018,O,1995-12-25,NN,,,2009-06-27T03:10:06,true,3,RIS REP PAR,176,,RUE,DE RIVOLI,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039274501,00012,03927450100012,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,91,,RUE,D AGUESSEAU,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274519,00014,03927451900014,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,3,,RUE,DE CIVRY,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274527,00017,03927452700017,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,50,,RUE,NICOLO,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274535,00010,03927453500010,O,1995-12-25,01,2018,,2020-08-25T10:11:59,true,2,,74,,AV,DE LA GRANDE ARMEE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274543,00014,03927454300014,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,2,,SQ,EMMANUEL CHABRIER,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274550,00019,03927455000019,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,11,,RUE,SAUFFROY,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274550,00027,03927455000027,O,2017-01-01,01,2018,,2020-08-25T10:11:59,false,1,,83,,RUE,PIERRE DEMOURS,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,81.10Z,NAFRev2,O
039274568,00011,03927456800011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,37,,RUE,BROCHANT,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274576,00014,03927457600014,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,1,,RUE,JACQUEMONT,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274592,00011,03927459200011,O,1995-12-25,NN,,,2018-09-29T12:01:10,true,2,,25,,RUE,LEGENDRE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274600,00012,03927460000012,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,4,,PL,CHARLES FILLION,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274618,00014,03927461800014,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,74,,RUE,NOLLET,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274626,00017,03927462600017,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,8,,SQ,GABRIEL FAURE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274634,00011,03927463400011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,3/5/6,3,,SQ,EMMANUEL CHABRIER,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274642,00014,03927464200014,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,79,,AV,DES TERNES,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274659,00018,03927465900018,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,21,,RUE,LEON JOST,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274667,00011,03927466700011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,19,,RUE,DU COLONEL MOLL,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274675,00014,03927467500014,O,1995-12-25,02,2019,,2021-10-27T08:02:28,true,2,,94,,RUE,LEGENDRE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274774,00015,03927477400015,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,40,,RUE,NICOLO,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274824,00018,03927482400018,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,7,,RUE,FAUSTIN HELIE,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274832,00011,03927483200011,O,1997-12-25,NN,,,2012-05-05T00:12:02,true,2,,1,,PL,DE L ECOLE MILITAIRE,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274857,00018,03927485700018,O,1997-12-25,NN,,,2016-04-26T01:05:55,true,2,,37,,RUE,MESLAY,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274873,00015,03927487300015,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,UL,11,,RUE,JEAN DAUDIN,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274881,00018,03927488100018,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,7 A,9,,RUE,DAUBENTON,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274907,00011,03927490700011,O,1995-12-25,02,2019,,2021-10-27T08:02:28,true,2,,19,,RUE,DU GENERAL BERTRAND,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274915,00014,03927491500014,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,4,010 PARIS REP PAR SA,15,,RUE,TRONCHET,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2018-09-01,A,,,,,81.10Z,NAFRev2,O
039274923,00018,03927492300018,O,1995-12-25,NN,,,,false,2,RIS REP SARL LE ROY,15,,RUE,TRONCHET,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1996-08-31,F,,,,,70.3C,NAF1993,O
039274923,00026,03927492300026,O,1996-08-31,NN,,,2008-01-04T18:01:57,true,3,,14,,RUE,VICQ D AZIR,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039274931,00011,03927493100011,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,114,,RUE,DE LA ROQUETTE,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274949,00013,03927494900013,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,180,B,RUE,DE CHARENTON,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274956,00018,03927495600018,O,1995-12-25,NN,,,2015-05-14T03:05:16,true,2,,222,,AV,DU MAINE,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274964,00012,03927496400012,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,,87,,RUE,D ALESIA,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039274972,00015,03927497200015,O,1995-12-25,NN,,,2014-06-13T23:05:50,true,3,126-128,126,,RUE,DE LA TOMBE ISSOIRE,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2012-12-31,A,,,,,81.10Z,NAFRev2,N
039274980,00018,03927498000018,O,1995-12-25,NN,,,2019-06-24T13:05:57,true,3,,15,,RUE,RAYMOND LOSSERAND,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2017-12-31,A,,,,,81.10Z,NAFRev2,N
039274998,00010,03927499800010,O,1995-12-25,NN,,,2013-05-18T02:03:54,true,3,RIS REP SARL LE ROY,15,,RUE,TRONCHET,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2011-04-30,A,,,,,81.10Z,NAFRev2,N
039275003,00018,03927500300018,O,1995-12-25,01,2019,,2021-10-27T08:02:28,true,2,PARIS REP SARL LE R,15,,RUE,TRONCHET,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039275011,00011,03927501100011,O,,,,,2019-11-14T14:01:05,true,1,,10,,RUE,DE PARIS,93380,PIERREFITTE-SUR-SEINE,,,93059,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039275029,00013,03927502900013,O,1995-12-25,NN,,,2019-06-24T13:05:57,true,3,,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2018-10-01,A,,,,,81.10Z,NAFRev2,N
039275037,00016,03927503700016,O,1997-12-25,NN,,,2012-05-05T00:12:03,true,2,,13,,RUE,SAINTE LUCIE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039275045,00019,03927504500019,O,1995-12-25,02,2019,,2021-10-27T08:02:28,true,2,ARMINJON,9,,RUE,SCRIBE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
