301528352,00018,30152835200018,O,,NN,,,,true,1,,14,,AV,CAMILLE PELLETAN,13003,MARSEILLE 3,,,13203,,,,,,,,,,,,,,,,,,,,F,,,,,77.13,NAP,N
301528360,00011,30152836000011,O,,NN,,,2019-11-14T14:00:23,true,1,,,,,,21220,CHAMBOLLE-MUSIGNY,,,21133,,,,,,,,,,,,,,,,,,,1994-04-30,F,,,,,45.4C,NAF1993,N
301528410,00014,30152841000014,O,,NN,,,2019-11-14T14:00:24,true,1,,,,,,21520,VEUXHAULLES-SUR-AUBE,,,21674,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
301528428,00016,30152842800016,O,1982-12-07,NN,,,2012-05-05T00:43:57,true,4,,79,,RUE,DE LA BAILLE,59242,TEMPLEUVE-EN-PEVELE,,BP 6,59586,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,13.96Z,NAFRev2,O
301528451,00018,30152845100018,O,,NN,,,,true,1,,,,,,02250,MARLE,,,02468,,,,,,,,,,,,,,,,,,,1985-05-14,F,,,,,85.3K,NAF1993,O
301528485,00016,30152848500016,O,,NN,,,,true,1,,,,,LES BRELLES,56200,LA GACILLY,,,56061,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,64.40,NAP,N
301528519,00020,30152851900020,O,1980-12-16,NN,,,2019-01-14T09:32:45,true,6,,10,,RTE,NATIONALE 5,21110,LONGEAULT-PLUVAULT,,,21352,,,,,,,,,,,,,,,,,,,2008-11-28,F,,,,,33.20A,NAFRev2,O
301528543,00038,30152854300038,O,,NN,,,,true,1,,18,,RUE,FARJON,13001,MARSEILLE 1,,,13201,,,,,,,,,,,,,,,,,,,,F,,,,,55.72,NAP,N
301528550,00017,30152855000017,O,,NN,,,2012-10-12T15:42:11,true,1,,,,,KERCADIC,22290,PLEGUIEN,,,22177,,,,,,,,,,,,,,,,,,,,F,,,,,62.46,NAP,N
301528584,00016,30152858400016,O,1974-01-01,NN,,,2016-02-14T03:18:19,true,7,B P 505,23,,RUE,DU BOIS DE SAPIN,02200,SOISSONS,,,02722,,,,,,,,,,,,,,,,,,,2016-02-02,F,,,,,46.69C,NAFRev2,N
301528592,00019,30152859200019,O,1900-01-01,NN,,,2008-01-04T19:15:27,true,3,,,,,BOURG,22460,ALLINEUC,,,22001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,94.99Z,NAFRev2,N
