304068547,00021,30406854700021,O,1987-01-05,NN,,,2019-11-14T14:00:55,true,3,,47,,RUE,DE BOURGOGNE,71600,PARAY-LE-MONIAL,,,71342,,,,,,,,,,,,,,,,,,,1996-12-03,F,,,,,29.3C,NAF1993,N
304068554,00019,30406855400019,O,1974-01-01,NN,,,2019-11-14T14:00:55,true,4,,,,LD,DISSEY,71270,MOUTHIER-EN-BRESSE,,,71326,,,,,,,,,,,,,,,,,,,2011-09-30,F,,,,,43.99C,NAFRev2,N
304068570,00015,30406857000015,O,,NN,,,2019-11-14T14:00:55,true,1,,,,LD,LES GRANDS PRES,71300,MONT-SAINT-VINCENT,,,71320,,,,,,,,,,,,,,,,,,,,F,,,,,55.71,NAP,N
304068588,00017,30406858800017,O,,,,,2019-11-14T14:00:53,true,1,,,,,,69300,CALUIRE-ET-CUIRE,,,69034,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,80.08,NAP,N
304068620,00026,30406862000026,O,1980-02-01,NN,,,2008-11-07T00:19:43,true,3,,29,,BD,ANATOLE FRANCE,69006,LYON 6EME,,,69386,,,,,,,,,,,,,,,,,,,2004-02-25,F,,,,,36.6E,NAFRev1,N
304068638,00036,30406863800036,O,1990-08-27,NN,,,2008-08-19T19:59:22,true,4,,17,,RUE,DE SERBIE,71200,LE CREUSOT,,,71153,,,,,,,,,,,,,,,,,,,2008-07-31,F,,,,,85.51Z,NAFRev2,N
304068653,00035,30406865300035,O,,,,,2019-11-14T14:00:12,true,1,,,,,GRANDE RUE,01470,SERRIERES-DE-BRIORD,,,01403,,,,,,,,,,,,,,,,,,,,F,,,,,65.06,NAP,N
304068695,00028,30406869500028,O,,NN,,,,true,1,,20,,RUE,DE L ARCY,71640,GIVRY,,,71221,,,,,,,,,,,,,,,,,,,,F,,,,,64.25,NAP,N
304068703,00020,30406870300020,O,1980-05-05,NN,,,2019-11-14T14:00:55,true,4,,23,,RUE,ANATOLE FRANCE,71230,SAINT-VALLIER,,,71486,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,32.50A,NAFRev2,N
304068711,00023,30406871100023,O,1981-02-01,NN,,,2019-11-14T14:00:55,true,3,,17,,RUE,DE LA PETITE SORME,71300,MONTCEAU-LES-MINES,,,71306,,,,,,,,,,,,,,,,,,,2005-06-30,F,,,,,70.2C,NAFRev1,N
304068729,00025,30406872900025,O,2018-06-01,,,,2020-02-20T03:36:30,true,2,,6,,CHE,DE CORSENIER,71460,GENOUILLY,,,71214,,,,,,,,,,,,,,,,,,,2019-12-20,F,,,,,68.20A,NAFRev2,N
304068752,00019,30406875200019,O,,,,,,true,1,,,,RUE,DE VOLNAY,71200,LE CREUSOT,,,71153,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.06,NAP,N
304068760,00038,30406876000038,O,1995-02-09,NN,,,2008-01-04T19:28:25,true,5,,,,,GRANDE RUE,71460,CORMATIN,,,71145,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,90.03A,NAFRev2,N
304068794,00037,30406879400037,O,1996-01-01,NN,,,2008-01-04T19:28:25,true,3,,,,LD,LES BRUYERES LAURENT,71220,CHIDDES,,,71128,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,02.20Z,NAFRev2,N
304068802,00020,30406880200020,O,,NN,,,2019-11-14T14:00:53,true,1,,13,,AV,CHARLES DE GAULLE,69260,CHARBONNIERES-LES-BAINS,,,69044,,,,,,,,,,,,,,,,,,,,F,,,,,54.10,NAP,N
304068828,00017,30406882800017,O,1996-12-31,NN,,,2008-01-04T19:28:25,false,3,,,,LD,GLAIRANS,71310,MERVANS,,,71295,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304068828,00041,30406882800041,O,1996-12-31,NN,,,2019-11-14T14:00:36,true,3,,,,,AUX GLOVETTES,38250,VILLARD-DE-LANS,,,38548,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304068844,00022,30406884400022,O,1900-01-01,NN,,,2008-11-07T00:19:43,true,4,,,,LD,GERMOLLES,71260,CLESSE,,,71135,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,74.2C,NAFRev1,N
304068869,00011,30406886900011,O,1975-01-01,NN,,,2019-11-14T14:00:55,true,1,,,,RTE,DU PORT D'ARCIAT,71680,CRECHES-SUR-SAONE,,,71150,,,,,,,,,,,,,,,,,,,1999-09-30,F,,,,,45.3C,NAF1993,N
304068877,00014,30406887700014,O,1974-01-01,NN,,,2021-03-18T03:39:06,false,4,,,,LD,LA BELOUZE,71520,SAINT-LEGER-SOUS-LA-BUSSIERE,,,71441,,,,,,,,,,,,,,,,,,,2017-05-24,F,,,,,70.10Z,NAFRev2,N
304068877,00022,30406887700022,O,2021-04-01,,,,2021-03-18T03:39:06,true,1,,,,,LA FERDIERE DU BAS,71520,NAVOUR-SUR-GROSNE,,,71134,,,,,,,,,,,,,,,,,,,2021-04-01,A,,,,,68.20A,NAFRev2,N
304068885,00017,30406888500017,O,,NN,,,2019-11-14T14:00:55,true,1,,,,RTE,DU CREUSOT,71460,SAINT-GENGOUX-LE-NATIONAL,,,71417,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N
304068919,00014,30406891900014,O,1967-01-01,NN,,2511ZZ,2019-01-04T04:33:41,true,6,,,,,ZI BRANGES,71500,BRANGES,,,71056,,,,,,,,,,,,,,,,,,,2018-12-31,F,,,,,25.11Z,NAFRev2,N
304068927,00017,30406892700017,O,1966-01-01,NN,,,2008-11-07T00:19:43,true,4,,21,,RUE,CLAUDE MOREL,71500,LOUHANS,,,71263,,,,,,,,,,,,,,,,,,,2004-03-31,F,,,,,45.4C,NAFRev1,O
304068935,00010,30406893500010,O,,NN,,,,true,1,,,,,,71120,CHAROLLES,,,71106,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,64.49,NAP,N
304068968,00011,30406896800011,O,1974-01-01,NN,,,2019-11-14T14:00:55,true,4,,,,,EN BALLOT,71220,SAINT-ANDRE-LE-DESERT,,,71387,,,,,,,,,,,,,,,,,,,2011-11-11,A,,,,,01.42Z,NAFRev2,N
304068992,00011,30406899200011,O,,NN,,,,true,1,,,,LD,EN PELLEREY,71150,RULLY,,,71378,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
304069016,00018,30406901600018,O,,NN,,,2019-11-14T14:00:55,true,1,,,,LD,PETIT CURTIL,71370,SAINT-ETIENNE-EN-BRESSE,,,71410,,,,,,,,,,,,,,,,,,,1994-04-07,F,,,,,45.3F,NAF1993,N
304069032,00023,30406903200023,O,1999-10-01,NN,,,2006-11-25T09:16:55,true,3,,7,,,PRE DU BATEAU,71320,LA BOULAYE,,,71046,,,,,,,,,,,,,,,,,,,2005-09-30,F,,,,,52.6E,NAFRev1,N
304069040,00018,30406904000018,O,,NN,,,,true,1,,,,,LE BOURG,71310,MERVANS,,,71295,,,,,,,,,,,,,,,,,,,1991-09-25,F,,,,,66.04,NAP,N
304069065,00015,30406906500015,O,1974-01-01,NN,,,,true,1,,,,LD,LONGCRET,71250,MASSILLY,,,71287,,,,,,,,,,,,,,,,,,,1999-06-30,F,,,,,45.2V,NAF1993,O
304069081,00020,30406908100020,O,,NN,,,,true,1,,,,,ROC DES CHAUMOTTES,71150,CHAGNY,,,71073,,,,,,,,,,,,,,,,,,,1997-07-31,F,,,,,70.2C,NAF1993,N
304069149,00025,30406914900025,O,1981-06-25,NN,,,2008-11-07T00:19:43,true,3,,3,,,PETITE RUE LAMARTINE,71250,CLUNY,,,71137,,,,,,,,,,,,,,,,,,,2005-12-23,F,,,,,45.4J,NAFRev1,N
304069172,00035,30406917200035,O,1981-02-10,NN,,,2015-03-23T08:06:53,false,4,,,,LD,MACHERON,71260,LUGNY,,,71267,,,,,,,,,,,,,,,,,,,2008-03-31,F,,,,,47.22Z,NAFRev2,N
304069172,00043,30406917200043,O,2015-03-16,,,4722ZB,2021-02-23T10:36:41,true,1,,160,,RUE,DU PUITS THIBAUD,71260,LUGNY,,,71267,,,,,,,,,,,,,,,,,,,2015-03-16,A,,,,,47.22Z,NAFRev2,N
304069206,00015,30406920600015,O,,,,,,true,1,,,,,LE BOURG,71540,LUCENAY L'EVEQUE,,,71266,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,28.4A,NAF1993,N
304069222,00020,30406922200020,O,1900-01-01,NN,,,2019-11-14T14:00:54,true,3,,,,AV,PASTEUR,70000,ECHENOZ-LA-MELINE,,,70207,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
304069248,00017,30406924800017,O,,NN,,,2019-11-14T14:00:57,true,1,,32,,RUE,DE PARIS,76950,LES GRANDES-VENTES,,,76321,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,70.2C,NAF1993,N
304069255,00012,30406925500012,O,,,,,,true,1,,,,AV,DE CHOISY,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,86.06,NAP,N
304069289,00011,30406928900011,O,1967-01-01,NN,,,2019-11-14T14:00:51,true,1,,,,PL,DU PALAIS,64370,ARTHEZ-DE-BEARN,,,64057,,,,,,,,,,,,,,,,,,,2002-01-01,F,,,,,93.0D,NAF1993,O
304069297,00022,30406929700022,O,1981-01-01,01,2019,4331ZB,2021-10-27T08:15:01,true,6,,,,,LES FEUILLASSIERES,63190,SAINT JEAN D'HEURS,,,63364,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,43.31Z,NAFRev2,O
304069305,00015,30406930500015,O,,,,,,true,1,,,,RUE,LOUIS BRINDEAU,76600,LE HAVRE,,,76351,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.25,NAP,N
304069321,00020,30406932100020,O,2004-01-01,,,,2006-11-25T09:16:55,true,4,,4,,RUE,SIMON MAUPIN,69002,LYON 2EME,,,69382,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,93.0L,NAFRev1,O
304069396,00014,30406939600014,O,,NN,,,,true,1,,18,,BD,VICTOR,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,,F,,,,,33.5Z,NAFRev1,N
304069412,00019,30406941200019,O,,,,,,true,1,,61,,RUE,DE LEVIS,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,,F,,,,,64.30,NAP,N
304069420,00012,30406942000012,O,1900-01-01,NN,,,2019-11-14T14:00:56,false,4,,13,,RUE,SIR ALFRED GARROD,73100,AIX-LES-BAINS,,,73008,,,,,,,,,,,,,,,,,,,1994-12-25,F,CARMELA COIFFURE,,,,93.0D,NAF1993,O
304069420,00020,30406942000020,O,1993-07-15,NN,,,2019-11-14T14:00:56,true,5,,18,,RUE,SIR ALFRED GARROD,73100,AIX-LES-BAINS,,,73008,,,,,,,,,,,,,,,,,,,2008-08-06,F,,,,,96.02A,NAFRev2,O
304069438,00014,30406943800014,O,,,,,,true,1,,,,BD,FELIX MERCADER,66000,PERPIGNAN,,,66136,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
304069446,00017,30406944600017,O,,NN,,,2019-11-14T14:00:53,true,1,,20,,RUE,LAKANAL,69120,VAULX-EN-VELIN,,,69256,,,,,,,,,,,,,,,,,,,1992-07-29,F,,,,,45.4M,NAF1993,N
304069453,00013,30406945300013,O,1974-01-01,NN,,,2008-11-07T00:19:43,true,3,,,,,LE BOURG,71500,RATTE,,,71367,,,,,,,,,,,,,,,,,,,2007-03-31,F,,,,,20.5A,NAFRev1,N
304069461,00016,30406946100016,O,1900-01-01,NN,,,2011-04-28T00:11:30,false,3,,,,LD,LES BRUYERES,71220,SUIN,,,71529,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.2C,NAF1993,N
304069461,00024,30406946100024,O,2005-01-01,,,,2021-02-23T10:36:41,true,2,,,,,MONT,71220,SUIN,,,71529,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,02.20Z,NAFRev2,N
304069479,00018,30406947900018,O,1975-01-01,NN,,,2019-11-14T14:00:52,false,5,,9,,PL,DE JACA,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,2008-12-15,F,,,,,47.73Z,NAFRev2,O
304069479,00034,30406947900034,O,2008-12-15,02,2019,,2021-10-27T08:15:01,false,2,,1,,PL,DES THERMES,64400,OLORON-SAINTE-MARIE,,,64422,,,,,,,,,,,,,,,,,,,2020-08-31,F,PHARMACIE DU SUD,,,,47.73Z,NAFRev2,O
304069479,00042,30406947900042,O,2008-01-01,,,,2021-03-09T08:59:01,true,1,,2,,AV,FRANCOIS MAURIAC,64200,BIARRITZ,,,64122,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
304069487,00029,30406948700029,O,1987-12-01,NN,,,2019-11-14T14:01:05,true,1,,2,,PL,HENRI BARBUSSE,92300,LEVALLOIS-PERRET,,,92044,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,52.2C,NAF1993,O
304069503,00015,30406950300015,O,,,,,2019-11-14T14:00:55,true,1,,,,LD,LES JANDOTS,71520,CURTIL-SOUS-BUFFIERES,,,71163,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,45.2V,NAF1993,N
304069511,00034,30406951100034,O,1993-11-01,NN,,,,true,1,,21,,RUE,HENRI BARBUSSE,95100,ARGENTEUIL,,,95018,,,,,,,,,,,,,,,,,,,1995-02-13,F,,,,,15.8D,NAF1993,O
304069529,00010,30406952900010,O,,NN,,,,true,1,,44,,RUE,DAMREMONT,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,1988-03-18,F,,,,,81.21,NAP,N
304069537,00047,30406953700047,O,1997-04-05,NN,,,2019-11-14T14:00:41,false,4,,20,,RUE,AMIRAL TOURVILLE,50230,AGON-COUTAINVILLE,,,50003,,,,,,,,,,,,,,,,,,,2004-08-20,F,,,,,52.5Z,NAFRev1,N
304069537,00054,30406953700054,O,2009-04-02,,,,2019-11-14T14:00:41,false,2,,35,,AV,DES PINS,50230,AGON-COUTAINVILLE,,,50003,,,,,,,,,,,,,,,,,,,2009-11-15,F,,,,,47.89Z,NAFRev2,N
304069537,00062,30406953700062,O,2012-04-15,,,,2019-11-14T14:01:05,true,2,,18,,RUE,DE LA BELLE FEUILLE,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2016-04-01,F,,,,,47.89Z,NAFRev2,N
304069552,00012,30406955200012,O,1975-01-01,NN,,,2007-05-19T08:35:22,true,5,,125,,RUE,D ALESIA,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2005-11-22,F,,,,,55.3A,NAFRev1,N
304069560,00023,30406956000023,O,,NN,,,,true,1,,21,,AV,CASSINI,77500,CHELLES,,,77108,,,,,,,,,,,,,,,,,,,1992-02-04,F,,,,,60.2L,NAF1993,N
304069578,00033,30406957800033,O,1990-09-01,NN,,,2019-11-14T14:00:12,false,4,,3,,RUE,DRUGEON LECART,02400,CHATEAU-THIERRY,,,02168,,,,,,,,,,,,,,,,,,,1999-08-31,F,,,,,55.4A,NAF1993,N
304069578,00041,30406957800041,O,2000-11-01,NN,,,2008-11-07T00:19:43,false,4,REPLONGES,,,RTE,DE FONTAINE TIGE,77510,VERDELOT,,,77492,,,,,,,,,,,,,,,,,,,2001-03-29,F,,,,,15.8D,NAF1993,N
304069578,00058,30406957800058,O,2001-05-16,NN,,,2019-11-14T14:00:13,true,3,,81,,AV,DE PARIS,02310,MONTREUIL-AUX-LIONS,,,02521,,,,,,,,,,,,,,,,,,,2007-01-31,F,,,,,55.3A,NAFRev1,O
304069594,00030,30406959400030,O,1900-01-01,NN,,,2011-11-18T00:10:25,false,3,,14,,RUE,DE LA CORDERIE,69009,LYON 9EME,,,69389,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,58.08,NAP,N
304069594,00048,30406959400048,O,2011-06-07,,,,2019-11-14T14:00:27,false,2,IMMEUBLE LE SEVIGNE BAT D,25,,RUE,POUCHELON,26100,ROMANS-SUR-ISERE,,,26281,,,,,,,,,,,,,,,,,,,2014-01-30,F,,,,,86.90F,NAFRev2,N
304069594,00055,30406959400055,O,2014-01-30,,,,2021-02-23T10:36:41,true,1,RESIDENCE LUCIE AUBRAC BAT B1,2,,RUE,SAINT MARTIN,26300,BOURG-DE-PEAGE,,,26057,,,,,,,,,,,,,,,,,,,2014-01-30,A,,,,,86.90F,NAFRev2,N
304069644,00025,30406964400025,O,,NN,,,,true,1,,94,,RUE,DE BUZENVAL,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,1997-06-30,F,,,,,70.3A,NAF1993,N
304069669,00014,30406966900014,O,1965-01-01,NN,,,2019-04-15T10:00:10,true,4,,163,,AV,DE LA REPUBLIQUE,76370,DIEPPE,,,76217,,,,,,,,,,,,,,,,,,,2003-03-31,F,,,,,15.8C,NAFRev1,O
304069677,00041,30406967700041,O,1988-01-01,NN,,,,true,1,,33,,RUE,DES ALOUETTES,69008,LYON 8EME,,,69388,,,,,,,,,,,,,,,,,,,2002-01-01,F,,,,,45.3E,NAF1993,N
304069701,00015,30406970100015,O,,NN,,,2019-11-14T14:00:58,true,1,,52,,,GRANDE RUE,77163,DAMMARTIN-SUR-TIGEAUX,,,77154,,,,,,,,,,,,,,,,,,,,F,,,,,67.05,NAP,N
304069750,00012,30406975000012,O,,NN,,,2019-11-14T14:00:58,true,1,,92,,RUE,CAP BERNARD DE PORET,77190,DAMMARIE-LES-LYS,,,77152,,,,,,,,,,,,,,,,,,,,F,,,,,64.12,NAP,N
304069776,00025,30406977600025,O,,NN,,,2019-11-14T14:00:58,true,1,,39,,RUE,MARIE CHAUBARD,77520,DONNEMARIE-DONTILLY,,,77159,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,64.24,NAP,N
304069784,00011,30406978400011,O,,NN,,,2019-11-14T14:00:58,true,1,,4,,RUE,DES ECOLES,77520,DONNEMARIE-DONTILLY,,,77159,,,,,,,,,,,,,,,,,,,,F,,,,,62.42,NAP,N
304069800,00023,30406980000023,O,,NN,,,2019-11-14T14:00:58,true,1,,17,,BD,DU NORD,77520,DONNEMARIE-DONTILLY,,,77159,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,45.4J,NAF1993,O
304069826,00010,30406982600010,O,1974-01-01,NN,,,2019-11-14T14:00:55,true,1,,,,LD,LES POTETS,71390,VILLENEUVE-EN-MONTAGNE,,,71579,,,,,,,,,,,,,,,,,,,2002-09-30,F,,,,,45.2V,NAF1993,N
304069834,00014,30406983400014,O,,NN,,,2019-11-14T14:00:58,true,1,,22,,ALL,DES CHARDONNERETS,77190,DAMMARIE-LES-LYS,,,77152,,,,,,,,,,,,,,,,,,,1993-05-01,F,,,,,67.2Z,NAF1993,N
304069867,00022,30406986700022,O,1980-01-01,NN,,,2014-07-08T00:12:20,true,4,,,,LD,LE CHEVALET,38440,ROYAS,,,38346,,,,,,,,,,,,,,,,,,,2012-03-31,F,,,,,43.32A,NAFRev2,N
304069875,00017,30406987500017,O,,NN,,,,true,1,,,,,,77830,ECHOUBOULAINS,,,77164,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,67.05,NAP,N
304069883,00029,30406988300029,O,,NN,,,,true,1,,16,,RUE,DU GENERAL LECLERC,77830,ECHOUBOULAINS,,,77164,,,,,,,,,,,,,,,,,,,1991-12-15,F,,,,,62.43,NAP,N
304069891,00014,30406989100014,O,,NN,,,2019-11-14T14:00:58,true,1,,118,,AV,DU MARECHAL FOCH,77190,DAMMARIE-LES-LYS,,,77152,,,,,,,,,,,,,,,,,,,2000-10-13,F,,,,,86.06,NAP,N
304069909,00063,30406990900063,O,1994-06-01,NN,,,,true,1,,16,,CHE,DE BARLEST,65100,LOUBAJAC,,,65280,,,,,,,,,,,,,,,,,,,1999-06-30,F,,,,,45.4A,NAF1993,O
304069917,00017,30406991700017,O,,,,,,true,1,,2,,RUE,DU PARADIS,77250,ECUELLES,,,77166,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
304069925,00010,30406992500010,O,,,,,,true,1,,10,,RUE,CHARNOIS,77250,ECUELLES,,,77166,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.70,NAP,N
304069933,00014,30406993300014,O,,,,,,true,1,,21,,AV,DE SENS,77250,ECUELLES,,,77166,,,,,,,,,,,,,,,,,,,1989-03-31,F,,,,,67.08,NAP,N
304069966,00014,30406996600014,O,1900-01-01,NN,,,2008-04-26T08:40:29,false,3,,58,,RUE,ST MARTIN,77620,EGREVILLE,,,77168,,,,,,,,,,,,,,,,,,,2007-01-01,F,,,,,74.1A,NAFRev1,O
304069966,00022,30406996600022,O,2007-01-01,NN,,,2018-09-29T12:10:38,true,3,,2,,RUE,GEORGES FREBAULT,77620,EGREVILLE,,,77168,,,,,,,,,,,,,,,,,,,2016-07-28,F,,,,,69.10Z,NAFRev2,N
304070014,00010,30407001400010,O,,,,,,true,1,,10,,PL,MASSENET,77620,EGREVILLE,,,77168,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
304070048,00018,30407004800018,O,,,,,2019-11-14T14:00:58,true,1,,15,,RUE,DU BAS MOULIN,77190,DAMMARIE-LES-LYS,,,77152,,,,,,,,,,,,,,,,,,,1988-02-16,F,,,,,77.06,NAP,N
304070055,00013,30407005500013,O,,,,,2019-11-14T14:00:58,true,1,,,,AV,DU MARECHAL FOCH,77190,DAMMARIE-LES-LYS,,,77152,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
304070147,00018,30407014700018,O,,,,,,true,1,,12,,RUE,DU GENERAL LECLERC,77450,ESBLY,,,77171,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
304070170,00010,30407017000010,O,,,,,,true,1,,42,,GR,JABLINES,77450,ESBLY,,,77171,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.43,NAP,N
304070246,00018,30407024600018,O,,,,,,true,1,,4,,RUE,DU PONT VERARD,77139,ETREPILLY,,,77173,,,,,,,,,,,,,,,,,,,1988-02-16,F,,,,,55.60,NAP,N
304070253,00014,30407025300014,O,,NN,,,2019-11-14T14:00:58,true,1,,,,,,77166,EVRY-GREGY-SUR-YERRE,,,77175,,,,,,,,,,,,,,,,,,,,F,,,,,22.02,NAP,N
304070261,00017,30407026100017,O,,,,,2019-11-14T14:00:58,true,1,,,,CHE,PROCESSION,77166,EVRY-GREGY-SUR-YERRE,,,77175,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.11,NAP,N
304070295,00015,30407029500015,O,,NN,,,2019-11-14T14:00:58,true,1,,3,,RUE,PERRIER,77166,EVRY-GREGY-SUR-YERRE,,,77175,,,,,,,,,,,,,,,,,,,,F,,,,,55.1A,NAFRev1,N
304070311,00010,30407031100010,O,,,,,2019-11-14T14:00:58,true,1,,,,AV,HENRI BARBUSSE,77190,DAMMARIE-LES-LYS,,,77152,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.22,NAP,N
304070386,00012,30407038600012,O,,,,,,true,1,,21,,RUE,DU GAL DE GAULLE,77515,FAREMOUTIERS,,,77176,,,,,,,,,,,,,,,,,,,1990-09-30,F,,,,,38.40,NAP,N
304070394,00016,30407039400016,O,,NN,,,,true,1,,24,,RUE,DU MARRONNIER,77220,FAVIERES,,,77177,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,55.60,NAP,N
304070444,00019,30407044400019,O,,,,,,true,1,,,,RUE,LAGNY,77220,FAVIERES,,,77177,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.07,NAP,N
