076870583,00028,07687058300028,O,1980-12-01,NN,,,,true,1,,,,,LA MADELANE,22470,PLOUEZEC,,,22214,,,,,,,,,,,,,,,,,,,1999-08-28,F,,,,,01.3Z,NAF1993,N
076870641,00024,07687064100024,O,1992-12-24,NN,,,2019-11-14T14:00:24,true,3,,20,,RUE,JEANNE D ARC,22410,SAINT-QUAY-PORTRIEUX,,,22325,,,,,,,,,,,,,,,,,,,2002-03-01,F,,,,,70.2A,NAF1993,N
076872670,00013,07687267000013,O,,,,,,true,1,,,,,POSTE RESTANTE,22500,PAIMPOL,,,22162,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,56.01,NAP,N
076880012,00018,07688001200018,O,1968-01-01,NN,,,,true,1,,,,,COAT MEN,22290,TREMEVEN,,,22370,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,14.1A,NAF1993,O
076880038,00013,07688003800013,O,,NN,,,,true,1,,36,,RUE,DU TREGOR,22290,LANVOLLON,,,22121,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,20.3Z,NAF1993,O
076880046,00024,07688004600024,O,1988-04-01,01,2019,,2021-10-27T08:03:23,false,5,,23,,AV,CHATEAUBRIAND,22500,PAIMPOL,,,22162,,,,,,,,,,,,,,,,,,,2020-09-30,F,,,,,46.34Z,NAFRev2,O
076880046,00032,07688004600032,O,1989-07-01,03,2019,,2021-10-27T08:03:23,true,5,ZI DE KER LAN,,,RUE,PIERRE MENDES FRANCE,22500,PAIMPOL,,,22162,,,,,,,,,,,,,,,,,,,2020-09-30,F,,,,,46.34Z,NAFRev2,O
076880053,00012,07688005300012,O,1968-01-01,NN,,,2006-10-26T23:37:51,true,4,,4,,PL,DU MARTRAY,22500,PAIMPOL,,,22162,,,,,,,,,,,,,,,,,,,2006-01-25,F,,,,,52.4L,NAFRev1,O
076880079,00025,07688007900025,O,1900-01-01,NN,,,2016-04-26T01:07:56,true,7,KERFOT,,,,SAVAZOU,22500,PAIMPOL,,,22162,,,,,,,,,,,,,,,,,,,2014-12-31,F,MS EQUIPEMENT,,,MS EQUIPEMENT,46.61Z,NAFRev2,O
076880079,00033,07688007900033,O,1900-01-01,NN,,,2016-04-26T01:07:56,false,5,,,,LD,BEL AIR,22540,LOUARGAT,,,22135,,,,,,,,,,,,,,,,,,,2014-12-31,F,,,,,46.61Z,NAFRev2,O
076880079,00041,07688007900041,O,2009-01-01,NN,,,2016-04-26T01:07:56,false,2,,9,,RUE,DE ROUD AR ROC H,22300,LANNION,,,22113,,,,,,,,,,,,,,,,,,,2014-12-31,F,ETABLISSEMENTS GUILLOUX-MARZIN,,,,46.61Z,NAFRev2,O
076880087,00010,07688008700010,O,,,,,,true,1,,,,,LE ROCHOU,22290,TRESSIGNAUX,,,22375,,,,,,,,,,,,,,,,,,,1990-06-11,F,,,,,55.60,NAP,N
076910017,00011,07691001700011,O,1969-01-01,NN,,,2006-11-25T09:06:02,true,3,CHEF LIEU,,,,LE MAILLET,73220,AITON,,,73007,,,,,,,,,,,,,,,,,,,2005-07-25,F,,,,,55.4B,NAFRev1,N
076910025,00014,07691002500014,O,,NN,,,,true,1,,18,,AV,JEAN MARIE MEUNIER,73400,UGINE,,,73303,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
076910041,00011,07691004100011,O,1969-01-01,NN,,,2019-11-14T14:00:56,true,1,,,,,LA GAVE,73590,CREST-VOLAND,,,73094,,,,,,,,,,,,,,,,,,,2000-02-04,F,,,,,70.2C,NAF1993,N
076910066,00018,07691006600018,O,,NN,,,2019-11-14T14:00:56,true,1,,,,,,73200,GILLY-SUR-ISERE,,,73124,,,,,,,,,,,,,,,,,,,,F,,,,,59.09,NAP,N
076910074,00012,07691007400012,O,,,,,,true,1,,,,LD,ARECHES,73270,BEAUFORT,,,73034,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
076910082,00023,07691008200023,O,1980-01-01,NN,,,,true,1,,,,,ZONE INDUSTRIELLE,73540,LA BATHIE,,,73032,,,,,,,,,,,,,,,,,,,2002-04-16,F,,,,,70.2C,NAF1993,N
076910124,00023,07691012400023,O,2005-05-01,,,,2008-01-04T18:10:30,true,2,,9,,RUE,DE LA REPUBLIQUE,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
076910140,00011,07691014000011,O,,,,,,true,1,,,,,,73450,VALLOIRE,,,73306,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
076910181,00015,07691018100015,O,1900-01-01,NN,,,2008-01-04T18:10:30,true,3,,,,LD,MERIBEL,73550,LES ALLUES,,,73015,,,,,,,,,,,,,,,,,,,2008-01-01,A,LE TREMPLIN,,,,68.20B,NAFRev2,N
076910181,00031,07691018100031,O,1991-11-14,NN,,,2008-11-07T00:16:22,false,3,,,,,CHALET LA BAITA VANTHIER,73550,LES ALLUES,,,73015,,,,,,,,,,,,,,,,,,,2004-08-11,F,,,,,60.2E,NAFRev1,N
076910181,00049,07691018100049,O,1991-01-01,NN,,,2008-01-04T18:10:30,false,3,,,,,LOUCHE,73550,LES ALLUES,,,73015,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
076910181,00056,07691018100056,O,1991-01-01,NN,,,2006-10-26T23:37:51,false,3,,,,,MOREL,73550,LES ALLUES,,,73015,,,,,,,,,,,,,,,,,,,2005-04-18,F,,,,,70.2A,NAFRev1,N
076910199,00017,07691019900017,O,,,,,2019-11-14T14:00:56,true,1,,,,,,73540,ESSERTS-BLAY,,,73110,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,01.60,NAP,N
076910207,00018,07691020700018,O,,NN,,,,true,1,,,,LD,NEVEAU,73200,GRIGNON,,,73130,,,,,,,,,,,,,,,,,,,1989-05-28,F,,,,,69.12,NAP,N
076910272,00020,07691027200020,O,,,,,,true,1,,5,,RUE,CARDINALE,73600,MOUTIERS,,,73181,,,,,,,,,,,,,,,,,,,1987-09-30,F,,,,,64.14,NAP,N
076910314,00012,07691031400012,O,,,,,,true,1,,,,PL,DE LA MAIRIE,73500,AVRIEUX,,,73026,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
076910322,00015,07691032200015,O,,,,,,true,1,,,,HAM,DE TOVIERE,73320,TIGNES,,,73296,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
076910348,00010,07691034800010,O,1900-01-01,NN,,,2020-06-26T15:20:40,true,3,,,,LD,LE CARRAY,73120,COURCHEVEL,,,73227,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,50.2Z,NAF1993,O
076910355,00015,07691035500015,O,1969-01-01,NN,,,2006-10-26T23:37:51,true,3,,,,LD,MERIBEL,73550,LES ALLUES,,,73015,,,,,,,,,,,,,,,,,,,2005-12-25,F,,,,,70.2C,NAFRev1,N
076910371,00012,07691037100012,O,,,,,,true,1,,,,,,73320,TIGNES,,,73296,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
076910389,00014,07691038900014,O,,NN,,,,true,1,,,,,,73130,LA CHAMBRE,,,73067,,,,,,,,,,,,,,,,,,,1990-07-01,F,,,,,55.1A,NAF1993,O
076910405,00018,07691040500018,O,,,,,2019-01-14T14:01:32,true,1,,,,,GRANDE RUE,73220,AIGUEBELLE,,,73002,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
076910413,00012,07691041300012,O,,,,,2019-01-14T14:01:32,true,1,,,,,,73220,AIGUEBELLE,,,73002,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
076910421,00015,07691042100015,O,1969-01-01,NN,,,2006-10-26T23:37:51,true,3,HOTEL L AVANCHER,,,,,73150,VAL D'ISERE,,,73304,,,,,,,,,,,,,,,,,,,2005-10-01,F,,,,,70.2C,NAFRev1,N
076910447,00010,07691044700010,O,1989-12-20,NN,,,2009-06-27T03:12:36,false,5,,,,,,73450,VALLOIRE,,,73306,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,47.77Z,NAFRev2,O
076910447,00036,07691044700036,O,1989-12-20,NN,,,2009-06-27T03:12:36,true,5,,,,,CHEF LIEU,73450,VALLOIRE,,,73306,,,,,,,,,,,,,,,,,,,2008-01-01,F,AU QUIPROQUO,,,,47.77Z,NAFRev2,O
076910447,00044,07691044700044,O,1994-07-01,NN,,,2009-03-25T11:14:05,false,4,,,,,CHEF LIEU,73450,VALLOIRE,,,73306,,,,,,,,,,,,,,,,,,,2008-01-01,F,MINI GOLF,,,,93.29Z,NAFRev2,N
076910454,00016,07691045400016,O,,NN,,,,true,1,,,,LD,LE PELVOUX,73210,LA PLAGNE TARENTAISE,,,73150,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,64.45,NAP,N
076910462,00019,07691046200019,O,,,,,,true,1,,,,,,73700,SEEZ,,,73285,,,,,,,,,,,,,,,,,,,1987-04-14,F,,,,,14.02,NAP,N
076910470,00012,07691047000012,O,,,,,,true,1,,,,RUE,DE LONGERAY,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
076910488,00014,07691048800014,O,,NN,,,,true,1,,,,LD,ALTITUDE I6OO,73550,LES ALLUES,,,73015,,,,,,,,,,,,,,,,,,,2003-03-02,F,,,,,70.2C,NAFRev1,N
076910520,00014,07691052000014,O,1969-01-01,NN,,,2008-01-04T18:10:30,true,5,,,,LD,COL SAISIES,73620,HAUTELUCE,,,73132,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
076910538,00016,07691053800016,O,,,,,,true,1,,,,,,73320,TIGNES,,,73296,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.72,NAP,N
076910546,00019,07691054600019,O,,,,,2019-11-14T14:00:56,true,1,,,,,,73200,GILLY-SUR-ISERE,,,73124,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.08,NAP,N
076910553,00015,07691055300015,O,1969-01-01,,,,2019-11-14T14:00:56,true,1,,852,,RTE,DE CHAMBERY,73200,GILLY-SUR-ISERE,,,73124,,,,,,,,,,,,,,,,,,,1999-06-30,F,,,,,52.4R,NAF1993,N
076910561,00018,07691056100018,O,,,,,2008-10-08T05:39:10,true,1,,,,LD,LA ROSIERE,73700,MONTVALEZAN,,,73176,,,,,,,,,,,,,,,,,,,1990-05-18,F,,,,,80.06,NAP,N
076910652,00015,07691065200015,O,1964-01-01,NN,,,2019-11-14T14:00:56,true,5,,321,,RTE,DES KARELLIS,73870,SAINT-JULIEN-MONT-DENIS,,,73250,,,,,,,,,,,,,,,,,,,2013-11-30,F,,,,,45.20A,NAFRev2,O
076910678,00010,07691067800010,O,1969-01-01,NN,,,2019-11-14T14:00:56,true,4,,,,AV,DU CENTENAIRE,73700,BOURG-SAINT-MAURICE,,,73054,,,,,,,,,,,,,,,,,,,2009-02-20,F,,,,,68.20B,NAFRev2,N
076910686,00013,07691068600013,O,,NN,,,,true,1,,2,,AV,DU PRE DE FOIRE,73600,MOUTIERS,,,73181,,,,,,,,,,,,,,,,,,,1991-09-30,F,,,,,64.11,NAP,N
076910694,00017,07691069400017,O,1969-01-01,NN,,,2015-03-19T09:28:58,true,5,,20,,RTE,DE LA REMISE,73210,LA PLAGNE TARENTAISE,,,73150,,,,,,,,,,,,,,,,,,,2015-03-18,A,,,,,68.20A,NAFRev2,N
076910728,00013,07691072800013,O,,NN,,,,true,1,,15,,AV,PAUL GIROD,73400,UGINE,,,73303,,,,,,,,,,,,,,,,,,,,F,,,,,87.03,NAP,N
076910744,00010,07691074400010,O,,NN,,,,true,1,,187,,RUE,GRANDE RUE,73600,MOUTIERS,,,73181,,,,,,,,,,,,,,,,,,,1989-10-31,F,,,,,67.04,NAP,N
076910769,00017,07691076900017,O,,NN,,,2019-11-14T14:00:56,true,1,,,,,,73130,SAINT-ETIENNE-DE-CUINES,,,73231,,,,,,,,,,,,,,,,,,,1998-07-19,F,,,,,65.03,NAP,N
076910785,00013,07691078500013,O,1964-01-01,NN,,,2019-11-14T14:00:56,true,1,,826,,AV,DE LA GARE,73130,SAINT-ETIENNE-DE-CUINES,,,73231,,,,,,,,,,,,,,,,,,,1999-03-31,F,,,,,70.2C,NAF1993,N
076910793,00017,07691079300017,O,,,,,,true,1,,,,,,73590,LA GIETTAZ,,,73123,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
076910827,00013,07691082700013,O,1900-01-01,NN,,,2019-11-14T14:00:56,true,3,,,,,LE PLAN D ALBIEZ,73300,ALBIEZ-MONTROND,,,73013,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.41Z,NAFRev2,N
076910827,00021,07691082700021,O,1969-02-04,NN,,,2019-11-14T14:00:56,false,4,,,,,LE REPLAT,73300,ALBIEZ-MONTROND,,,73013,,,,,,,,,,,,,,,,,,,2017-03-17,F,,,,,68.20B,NAFRev2,N
076910835,00016,07691083500016,O,,NN,,,,true,1,,,,,,73600,SALINS-FONTAINE,,,73284,,,,,,,,,,,,,,,,,,,1995-09-30,F,,,,,45.3A,NAF1993,N
076910843,00010,07691084300010,O,1969-01-01,NN,,,2016-02-22T03:33:40,true,5,LES MONTILLES,,,,LE VAL CLARET,73320,TIGNES,,,73296,,,,,,,,,,,,,,,,,,,2015-11-01,A,,,,,68.20B,NAFRev2,N
076910850,00015,07691085000015,O,,,,,2019-11-14T14:00:56,true,1,,,,LD,LA TOUSSUIRE,73300,FONTCOUVERTE-LA-TOUSSUIRE,,,73116,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
076910868,00017,07691086800017,O,,,,,,true,1,,,,LD,LES MENUIRES,73440,LES BELLEVILLE,,,73257,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.11,NAP,N
076910900,00018,07691090000018,O,,,,,,true,1,,,,RTE,DE TOURS,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.44,NAP,N
076910959,00014,07691095900014,O,,,,,,true,1,,,,,,73460,FRONTENEX,,,73121,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
076910991,00017,07691099100017,O,,,,,2019-11-14T14:00:56,true,1,,,,LD,LES PLAINES,73600,NOTRE-DAME-DU-PRE,,,73190,,,,,,,,,,,,,,,,,,,1989-06-01,F,,,,,55.60,NAP,N
076911007,00011,07691100700011,O,1969-01-01,NN,,,2019-11-14T14:00:56,true,1,,,,,HAUTEVILLE GONDON,73700,BOURG-SAINT-MAURICE,,,73054,,,,,,,,,,,,,,,,,,,2002-01-10,F,,,,,55.4B,NAF1993,N
076911023,00018,07691102300018,O,,NN,,,,true,1,,,,,,73700,SEEZ,,,73285,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,67.04,NAP,N
076911031,00011,07691103100011,O,1965-01-01,NN,,,,true,1,,,,,FARETTE,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,2000-07-18,F,,,,,70.2A,NAF1993,N
076911049,00013,07691104900013,O,1969-01-01,NN,,,2019-11-14T14:00:56,true,3,,33,,,GRANDE RUE,73140,SAINT-MICHEL-DE-MAURIENNE,,,73261,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
076911072,00015,07691107200015,O,,,,,2019-11-14T14:00:56,true,1,,,,AV,DU STADE,73700,BOURG-SAINT-MAURICE,,,73054,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.12,NAP,N
076911080,00018,07691108000018,O,,,,,2019-11-14T14:00:56,true,1,,,,AV,DU STADE,73700,BOURG-SAINT-MAURICE,,,73054,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
076911098,00010,07691109800010,O,,NN,,,,true,1,,,,,,73550,LES ALLUES,,,73015,,,,,,,,,,,,,,,,,,,,F,,,,,67.09,NAP,N
076911130,00029,07691113000029,O,,,,,,true,1,,,,AV,JEAN JAURES,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,59.13,NAP,N
076911163,00012,07691116300012,O,1969-01-01,NN,,,2007-01-26T12:54:51,true,3,,5,,RUE,FELIX CHAUTEMPS,73400,UGINE,,,73303,,,,,,,,,,,,,,,,,,,2007-01-01,F,,,,,52.2L,NAFRev1,N
076911189,00017,07691118900017,O,,NN,,,2019-01-14T14:11:00,true,1,,,,,,73440,SAINT JEAN DE BELLEVILLE,,,73244,,,,,,,,,,,,,,,,,,,1995-11-27,F,,,,,55.4B,NAF1993,N
076911213,00015,07691121300015,O,,,,,2019-11-14T14:00:56,true,1,,,,LD,LE SABLON,73460,NOTRE-DAME-DES-MILLIERES,,,73188,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
076911221,00018,07691122100018,O,,NN,,,,true,1,,46,,RUE,DE LA REPUBLIQUE,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,1993-01-30,F,,,,,52.4R,NAF1993,N
076911239,00010,07691123900010,O,,,,,2019-11-14T14:00:56,true,1,,28,,,GRANDE RUE,73700,BOURG-SAINT-MAURICE,,,73054,,,,,,,,,,,,,,,,,,,1987-10-31,F,,,,,67.08,NAP,N
076911288,00041,07691128800041,O,,,,,,true,1,,12,,RUE,LES CELLIERS,73800,CRUET,,,73096,,,,,,,,,,,,,,,,,,,1990-12-25,F,,,,,69.25,NAP,N
076911320,00018,07691132000018,O,1963-01-01,NN,,,2019-11-14T14:00:56,true,4,,105,,RUE,DES ECOLES,73300,SAINT-JEAN-DE-MAURIENNE,,,73248,,,,,,,,,,,,,,,,,,,2005-07-31,F,,,,,52.4W,NAFRev1,O
076911346,00021,07691134600021,O,,NN,,,,true,1,,102,,PL,DE L HOTEL DE VILLE,73600,MOUTIERS,,,73181,,,,,,,,,,,,,,,,,,,,F,,,,,87.03,NAP,N
076911353,00019,07691135300019,O,1969-01-01,NN,,,2017-01-10T09:44:56,true,3,,,,LD,MONT CENIS,73480,VAL-CENIS,,,73290,,,,,,,,,,,,,,,,,,,2006-06-30,F,,,,,70.2C,NAFRev1,N
076911429,00017,07691142900017,O,,NN,,,2019-11-14T14:00:56,true,1,,51,,RUE,DE LA REPUBLIQUE,73300,SAINT-JEAN-DE-MAURIENNE,,,73248,,,,,,,,,,,,,,,,,,,1995-10-12,F,,,,,70.2C,NAF1993,N
076911437,00010,07691143700010,O,,,,,,true,1,,,,AV,JEAN JAURES,73500,MODANE,,,73157,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
076911445,00013,07691144500013,O,,,,,2019-11-14T14:00:56,true,1,,,,LD,LA GIRARD,73660,SAINT-REMY-DE-MAURIENNE,,,73278,,,,,,,,,,,,,,,,,,,1989-02-28,F,,,,,38.40,NAP,N
076911460,00012,07691146000012,O,,,,,2019-11-14T14:00:56,true,1,,,,,CASINO MUNICIPAL THERMES,73570,BRIDES-LES-BAINS,,,73057,,,,,,,,,,,,,,,,,,,1991-03-31,F,,,,,92.7A,NAF1993,N
076911502,00011,07691150200011,O,,NN,,,2019-11-14T14:00:56,true,1,,4,,RUE,GAL FERRIE,73140,SAINT-MICHEL-DE-MAURIENNE,,,73261,,,,,,,,,,,,,,,,,,,1990-09-30,F,,,,,64.49,NAP,N
076911510,00014,07691151000014,O,,NN,,,,true,1,,,,,,73480,LANSLEBOURG MONT CENIS,,,73143,,,,,,,,,,,,,,,,,,,1988-06-14,F,,,,,67.08,NAP,N
076911528,00016,07691152800016,O,,,,,,true,1,,,,,,73480,LANSLEBOURG MONT CENIS,,,73143,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
076911544,00013,07691154400013,O,,NN,,,2019-01-14T13:49:39,true,1,,,,,,73260,SAINT OYEN,,,73266,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
076911551,00018,07691155100018,O,,NN,,,,true,1,,,,LD,ECOLE DE SKI FRANCAIS,73150,VAL D'ISERE,,,73304,,,,,,,,,,,,,,,,,,,1991-05-30,F,,,,,92.6C,NAF1993,N
076911577,00039,07691157700039,O,1987-09-30,NN,,,2012-07-28T09:55:42,true,4,,26,,RUE,GABRIEL PEROUSE,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,2011-12-25,F,,,,,90.01Z,NAFRev2,N
076911593,00010,07691159300010,O,1969-01-01,NN,,,2016-01-18T20:32:51,true,4,LES MOTTETS,,,,CENTRON,73210,AIME-LA-PLAGNE,,,73006,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,70.2C,NAF1993,N
076911619,00013,07691161900013,O,,NN,,,,true,1,,,,,,73620,HAUTELUCE,,,73132,,,,,,,,,,,,,,,,,,,1991-01-01,F,,,,,81.21,NAP,N
076911627,00016,07691162700016,O,,,,,2019-11-14T14:00:56,true,1,,,,,,73130,SAINT-ETIENNE-DE-CUINES,,,73231,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,15.8C,NAF1993,N
076911635,00019,07691163500019,O,,,,,2019-11-14T14:00:56,true,1,,,,AV,DU MONT CENIS,73300,SAINT-JEAN-DE-MAURIENNE,,,73248,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.12,NAP,N
076911643,00013,07691164300013,O,,NN,,,2020-06-26T15:20:40,true,1,,,,HAM,MORIOND,73120,COURCHEVEL,,,73227,,,,,,,,,,,,,,,,,,,2000-05-27,F,,,,,67.08,NAP,N
076911650,00018,07691165000018,O,,,,,,true,1,,,,,,73590,LA GIETTAZ,,,73123,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
076911668,00010,07691166800010,O,,,,,,true,1,,,,,,73350,BOZEL,,,73055,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,48.01,NAP,N
076911676,00013,07691167600013,O,1969-01-01,NN,,,2019-11-14T14:00:56,false,4,,,,LD,LA TOUSSUIRE,73300,FONTCOUVERTE-LA-TOUSSUIRE,,,73116,,,,,,,,,,,,,,,,,,,2012-12-31,F,,,,,68.20B,NAFRev2,N
076911676,00021,07691167600021,O,1992-01-01,NN,,,,false,4,,,,,ESF LE CORBIER,73300,VILLAREMBERT,,,73318,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,92.6C,NAF1993,N
076911676,00039,07691167600039,O,2011-06-18,,,,2016-03-06T04:26:30,true,2,RD 560,1474,,,LES CADENIERES,83690,VILLECROZE,,,83149,,,,,,,,,,,,,,,,,,,2012-12-31,F,LA GUINGUETTE,,,,56.10C,NAFRev2,N
076911684,00025,07691168400025,O,,NN,,,2019-11-14T14:00:56,true,1,,,,LD,LA CASCADE,73160,SAINT-CASSIN,,,73228,,,,,,,,,,,,,,,,,,,1988-08-05,F,,,,,81.21,NAP,N
076911692,00010,07691169200010,O,,,,,,true,1,,,,,GRANDE RUE,73210,AIME-LA-PLAGNE,,,73006,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,62.11,NAP,N
076911759,00017,07691175900017,O,,,,,,true,1,,,,AV,EMILE CHARVOZ,73500,MODANE,,,73157,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
076911775,00013,07691177500013,O,1969-01-01,NN,,,2006-12-15T00:14:50,false,4,,,,HAM,ARECHES,73270,BEAUFORT,,,73034,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,52.2L,NAF1993,O
076911775,00021,07691177500021,O,1998-01-01,NN,,,2008-01-04T18:10:30,true,3,PL DE L'EGLISE,,,,ARECHES,73270,BEAUFORT,,,73034,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
076911783,00017,07691178300017,O,1987-07-01,NN,,,2019-11-14T14:00:56,true,5,,1,,AV,HENRI FALCOZ,73300,SAINT-JEAN-DE-MAURIENNE,,BP 2,73248,,,,,,25,,RUE,JEAN JAURES,73300,SAINT-JEAN-DE-MAURIENNE,,,73248,,,,,2012-12-31,F,,,,,73.11Z,NAFRev2,O
076911833,00010,07691183300010,O,1900-01-01,NN,,,,true,4,,,,,,73130,LA CHAMBRE,,,73067,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.2C,NAF1993,N
076911841,00013,07691184100013,O,,NN,,,,true,1,,,,RES,LES CIMES,73320,TIGNES,,,73296,,,,,,,,,,,,,,,,,,,1994-06-30,F,,,,,52.3A,NAF1993,N
076911882,00017,07691188200017,O,1969-01-01,NN,,,2019-06-24T13:06:44,true,3,,,,LD,LES FONTAINETTES,73480,VAL-CENIS,,,73290,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,55.10Z,NAFRev2,N
076911908,00010,07691190800010,O,,,,,2019-01-14T14:01:32,true,1,,,,,GRANDE RUE,73220,AIGUEBELLE,,,73002,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
076911916,00039,07691191600039,O,1999-05-01,NN,,,,false,5,,3,,QUAI,DES CORDELIERS,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2002-12-25,F,ZAZO,,,,51.4C,NAF1993,O
076911916,00047,07691191600047,O,2002-05-01,,,,2017-01-03T08:28:17,false,4,,3,,CHE,DES GREVES,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2006-11-09,F,,,,,51.4C,NAFRev1,O
076911916,00054,07691191600054,O,2006-11-09,NN,,,2017-03-14T15:54:36,false,3,LIEUDIT PARC D'ACTIVITE DES VERTS PRES,8,B,RTE,DES CREUSES,74960,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2014-08-31,F,,,,,46.42Z,NAFRev2,O
076911916,00062,07691191600062,O,2015-04-01,NN,,,2019-05-02T15:48:59,false,2,,9,T,AV,D ALBIGNY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2018-09-01,F,,,,,74.10Z,NAFRev2,N
076911916,00070,07691191600070,O,2018-09-01,,,,2021-02-23T10:28:06,true,1,CRAN GEVRIER,3,,RUE,PASTEUR,74960,ANNECY,,74960,74010,,,,,,,,,,,,,,,,,,,2018-09-01,A,,,,,74.10Z,NAFRev2,N
076911940,00013,07691194000013,O,,,,,,true,1,,,,LD,LE VERDET,73220,ARGENTINE,,,73019,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N
076911965,00010,07691196500010,O,1900-01-01,NN,,,2017-01-09T20:58:45,true,4,,,,LD,LE HOTT,73480,VAL-CENIS,,,73290,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.2C,NAF1993,N
076911973,00014,07691197300014,O,,,,,2019-11-14T14:00:56,true,1,,19,,RUE,DU STADE,73140,SAINT-MICHEL-DE-MAURIENNE,,,73261,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,56.01,NAP,N
076911981,00017,07691198100017,O,,NN,,,2019-11-14T14:00:56,true,1,,,,,,73570,BRIDES-LES-BAINS,,,73057,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,45.3A,NAF1993,O
076912021,00029,07691202100029,O,,NN,,,,true,1,,1,,RUE,DE LA REPUBLIQUE,73500,MODANE,,,73157,,,,,,,,,,,,,,,,,,,,F,,,,,64.12,NAP,N
076912039,00013,07691203900013,O,,,,,2019-01-14T13:47:41,true,1,,-,,,- ,73260,LE BOIS,,,73045,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,56.01,NAP,N
076912047,00016,07691204700016,O,,,,,2019-11-14T14:00:56,true,1,,,,,,73570,BRIDES-LES-BAINS,,,73057,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.06,NAP,N
