036841047,00016,03684104700016,O,,NN,,,,true,1,,,,,,39380,LA LOYE,,,39305,,,,,,,,,,,,,,,,,,,1996-07-31,F,,,,,15.8C,NAF1993,O
036841062,00023,03684106200023,O,1991-11-01,NN,,,,true,1,,44,,RUE,DE CHALON,39500,TAVAUX,,,39526,,,,,,,,,,,,,,,,,,,2000-02-29,F,,,,,52.5Z,NAF1993,N
036841096,00013,03684109600013,O,,NN,,,,true,1,,,,,,39350,OUGNEY,,,39398,,,,,,,,,,,,,,,,,,,1995-06-14,F,,,,,55.1A,NAF1993,N
036841112,00018,03684111200018,O,,,,,,true,1,,,,,,39100,SAMPANS,,,39501,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.24,NAP,N
036841120,00029,03684112000029,O,1986-03-01,NN,,,,false,3,,6,,RUE,DE LA BOMBARDIERE,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1992-09-08,F,,,,,51.4S,NAF1993,N
036841120,00037,03684112000037,O,1992-09-08,NN,,,2008-11-07T00:16:08,false,4,,37,,AV,MARECHAL JUIN,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1997-09-15,F,MEUBLES JUPILLE,,,,51.4S,NAF1993,N
036841120,00045,03684112000045,O,1994-10-01,NN,,,,false,4,ET 47,45,,AV,MARECHAL JUIN,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,51.4S,NAF1993,N
036841120,00052,03684112000052,O,1997-09-15,NN,,,2019-11-14T14:00:36,true,6,ZONE ARTISANALE,,,RUE,DU CHATEAU D'EAU,39700,LAVANS-LES-DOLE,,,39285,,,,,,,,,,,,,,,,,,,2006-01-31,F,,,,,52.4H,NAFRev1,N
036841138,00013,03684113800013,O,1968-01-01,NN,,,2010-07-09T11:12:46,true,4,,,,,,39700,FALLETANS,,,39220,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,02.20Z,NAFRev2,N
036841146,00016,03684114600016,O,1968-01-01,NN,,,2009-06-27T03:07:35,true,3,,,,,,39700,FALLETANS,,,39220,,,,,,,,,,,,,,,,,,,2007-08-31,F,,,,,02.0B,NAFRev1,N
036841245,00016,03684124500016,O,,,,,,true,1,,,,,,39380,MONTBARREY,,,39350,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,52.1B,NAF1993,N
036850022,00017,03685002200017,O,1900-01-01,NN,,,,false,4,,12,,RUE,DES ARENES,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1995-12-25,F,INTER SPORTS,,,,52.4W,NAF1993,O
036850022,00025,03685002200025,O,1986-04-25,11,2019,,2021-10-27T08:00:55,true,4,,,,,ZONE COMMERCIALE,39100,CHOISEY,,,39150,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.64Z,NAFRev2,O
036850022,00033,03685002200033,O,2015-03-12,01,2019,,2021-10-27T08:00:55,false,1,,,,,ZONE COMMERCIALE,39100,CHOISEY,,,39150,,,,,,,,,,,,,,,,,,,2015-03-12,A,,,,LATITUDE 39,45.40Z,NAFRev2,O
036850097,00019,03685009700019,O,,NN,,,,true,1,,48,,RUE,DE BESANCON,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
036850139,00050,03685013900050,O,1900-01-01,NN,,,2008-01-04T17:56:04,false,3,,11,,RUE,D AZANS,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
036850139,00175,03685013900175,O,1986-02-14,NN,,,,false,4,5 ET 7,5,,RUE,D AZANS,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,15.1E,NAF1993,O
036850139,00191,03685013900191,O,1996-02-16,22,2019,,2021-10-27T08:00:55,true,4,Z.I. LES MESNILS PASTEUR,,,AV,VERDUN,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,10.13A,NAFRev2,O
036850139,00209,03685013900209,O,1998-01-02,NN,,,,false,3,,10,,RUE,DOCTEUR BERTILLON,21000,DIJON,,,21231,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,15.1E,NAF1993,O
036850139,00217,03685013900217,O,2000-08-01,NN,,,2012-05-05T00:07:23,false,4,,4,,IMP,ARAGO,21110,GENLIS,,,21292,,,,,,,,,,,,,,,,,,,2010-04-07,F,,,,,10.13A,NAFRev2,O
036870012,00014,03687001200014,O,1968-01-01,NN,,,2019-11-14T14:00:23,true,6,,60,,,GRANDE RUE,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,2012-12-25,F,,,,,47.72A,NAFRev2,N
036870020,00017,03687002000017,O,1964-01-01,NN,,,2019-11-14T14:00:23,true,1,,,,,,21640,GILLY-LES-CITEAUX,,,21297,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,52.2C,NAF1993,O
036870038,00019,03687003800019,O,,NN,,,2019-11-14T14:00:23,true,1,,,,,,21700,PREMEAUX-PRISSEY,,,21506,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,59.13,NAP,N
036870053,00026,03687005300026,O,,NN,,,,true,1,,,,PL,DE L HOTEL DE VILLE,71360,EPINAC,,,71190,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,64.41,NAP,N
036870079,00021,03687007900021,O,1993-10-15,NN,,,2019-11-14T14:00:23,true,4,,7,,RUE,DU GRENIER A SEL,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,2003-04-28,F,,,,,70.2C,NAFRev1,N
036870095,00019,03687009500019,O,,,,,,true,1,,,,,,21700,QUINCEY,,,21517,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036870111,00022,03687011100022,O,,,,,2019-11-14T14:00:23,true,1,,6,,RUE,COTILLON,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,1980-12-25,F,,,,,36.6E,NAF1993,N
036870129,00016,03687012900016,O,,NN,,,2019-11-14T14:00:23,true,1,,57,,PL,DE LA REPUBLIQUE,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,1988-07-31,F,,,,,64.45,NAP,N
036870160,00029,03687016000029,O,1984-07-01,NN,,,2016-01-12T00:10:20,true,3,,,,,,21700,CORGOLOIN,,,21194,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.21Z,NAFRev2,N
036870178,00021,03687017800021,O,1900-01-01,,,,2019-11-14T14:00:23,false,3,RES DU PARC,9,,AV,DE CHAMBOLAND,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,51.1N,NAF1993,N
036870178,00039,03687017800039,O,1900-01-01,NN,,,2019-11-14T14:00:23,true,4,,47,C,RUE,HENRI CHALLAND,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,2015-08-31,F,,,,,01.21Z,NAFRev2,N
036870194,00010,03687019400010,O,1968-01-01,NN,,4520AB,2015-03-17T00:10:36,true,3,,,,,,21700,ARCENANT,,,21017,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
036870202,00011,03687020200011,O,1964-01-01,NN,,,2019-11-14T14:00:23,true,1,,7,,RUE,PAUL CABET,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,1998-01-31,F,,,,,70.2C,NAF1993,N
036880011,00014,03688001100014,O,,NN,,,2019-11-14T14:00:23,true,1,,5,,RUE,FRANCOIS MIGNOTTE,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,1988-09-12,F,,,,,57.08,NAP,N
036880037,00019,03688003700019,O,1968-01-01,02,2019,,2021-10-27T08:00:55,true,4,,1,,RTE,DE DIJON,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,2013-02-10,A,,,,,46.17B,NAFRev2,O
036880078,00013,03688007800013,O,,,,,2019-11-14T14:00:23,true,1,,,,RUE,FRANCOIS MIGNOTTE,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036880086,00016,03688008600016,O,1968-01-01,NN,,,2019-11-14T14:00:23,false,4,,3,,RUE,DE L EGALITE,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,2004-07-15,F,,,,,45.3E,NAFRev1,O
036880086,00024,03688008600024,O,2004-07-15,NN,,,2019-11-14T14:00:23,true,4,,29,A,RUE,HENRI DE BAHEZRE,21700,NUITS-SAINT-GEORGES,,,21464,,,,,,,,,,,,,,,,,,,2008-08-31,F,,,,,43.22A,NAFRev2,O
036880102,00011,03688010200011,O,1968-01-01,11,2019,1610AQ,2021-10-27T08:00:55,true,4,,,,RTE,DE VILLEBICHOT,21700,SAINT-NICOLAS-LES-CITEAUX,,,21564,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,16.10A,NAFRev2,O
036900058,00011,03690005800011,O,,,,,2019-11-14T14:00:15,true,1,,,,CHE,DES RASCAS,06700,SAINT-LAURENT-DU-VAR,,,06123,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.11,NAP,N
036910016,00017,03691001600017,O,,,,,,true,1,,9,,AV,AMIRAL COURBET,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1988-03-31,F,,,,,87.03,NAP,N
036910024,00011,03691002400011,O,,,,,,true,1,,,,AV,GEORGES GALLICE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.10,NAP,N
036910032,00014,03691003200014,O,1969-01-01,NN,,,2008-11-07T00:16:08,true,3,,61,,AV,GEORGES CLEMENCEAU,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,15.8C,NAFRev1,N
036910065,00014,03691006500014,O,,NN,,,,true,1,,20,,BD,DUGOMMIER,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,,F,,,,,65.01,NAP,N
036910081,00037,03691008100037,O,,NN,,,,true,1,,23,,RUE,CLEMENT BEL,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1996-11-15,F,,,,,15.8C,NAF1993,N
036910099,00013,03691009900013,O,,,,,,true,1,,,,HAM,LES SOULIERES,06410,BIOT,,,06018,,,,,,,,,,,,,,,,,,,1987-09-11,F,,,,,55.1D,NAF1993,N
036910115,00017,03691011500017,O,,,,,2019-11-14T14:00:15,true,1,,2,,AV,AUGUSTE RENOIR,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1988-01-05,F,,,,,81.21,NAP,N
036910123,00029,03691012300029,O,,,,,2019-11-14T14:00:15,true,1,,,,AV,DES TUILIERES LE CHEVERNY,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,60.10,NAP,N
036910156,00011,03691015600011,O,1969-01-01,,,,2011-04-28T00:10:28,false,4,,16,,BD,GUSTAVE CHANCEL,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1998-10-19,F,,,,,51.5F,NAF1993,N
036910156,00029,03691015600029,O,1999-01-01,NN,,,2006-10-26T23:34:52,true,3,,1814,,CHE,DE SAINT CLAUDE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2005-04-18,F,,,,,70.2C,NAFRev1,N
036910164,00015,03691016400015,O,1969-01-01,NN,,3109BA,2021-07-16T03:45:10,true,4,,,,RUE,VAUBAN,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2021-07-14,F,,,,,31.09B,NAFRev2,N
036910271,00018,03691027100018,O,,NN,,,2019-11-14T14:00:15,true,1,,253,,AV,GENERAL LECLERC,06700,SAINT-LAURENT-DU-VAR,,,06123,,,,,,,,,,,,,,,,,,,1988-12-25,F,,,,,64.11,NAP,N
036910297,00013,03691029700013,O,,,,,2019-11-14T14:00:15,true,1,,61,,BD,MER,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
036910305,00014,03691030500014,O,,,,,,true,1,,16,,BD,ALBERT 1ER,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1987-06-30,F,,,,,01.90,NAP,N
036910313,00018,03691031300018,O,1900-01-01,NN,,,2019-11-14T14:00:15,true,4,,56,,AV,DE LA GARE,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,55.1A,NAF1993,N
036910362,00015,03691036200015,O,,,,,,true,1,,,,BD,RAYMOND POINCARE,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.23,NAP,N
036910370,00018,03691037000018,O,1969-01-01,NN,,,2008-04-26T08:05:23,true,3,,41,,AV,GEORGES CLEMENCEAU,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1999-12-25,F,,,,,52.4Z,NAF1993,O
036910388,00028,03691038800028,O,,NN,,,,true,1,,407,,CHE,DU BAOU DES NOIRS,06140,VENCE,,,06157,,,,,,,,,,,,,,,,,,,2001-12-31,F,,,,,52.6D,NAF1993,O
036910396,00013,03691039600013,O,,,,,,true,1,,,,PL,GUYNEMER,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
036910404,00023,03691040400023,O,1988-03-15,NN,,,2011-04-28T00:10:28,false,4,,10,,AV,GUY DE MAUPASSANT,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,52.4C,NAF1993,O
036910404,00031,03691040400031,O,2006-02-01,NN,,,2008-04-26T08:05:23,true,2,,35,,BD,EDOUARD BAUDOIN,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2006-10-15,F,STANDING,,,,52.4C,NAFRev1,O
036910412,00018,03691041200018,O,,,,,,true,1,,,,CRS,MASSENA,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
036910420,00011,03691042000011,O,,,,,2019-11-14T14:00:15,true,1,,,,AV,DES SOURCES,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.11,NAP,N
036910487,00028,03691048700028,O,,NN,,,,true,1,,,,BD,JEAN MOULIN,06110,LE CANNET,,,06030,,,,,,,,,,,,,,,,,,,1987-07-01,F,,,,,67.01,NAP,N
036910503,00014,03691050300014,O,1969-01-01,NN,,,2008-01-04T17:56:04,true,5,,39,,RUE,GUILLAUMONT,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
036910511,00017,03691051100017,O,,NN,,,,true,1,,8,,RUE,GAMBETTA,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1994-03-31,F,,,,,26.2A,NAF1993,N
036910628,00019,03691062800019,O,,NN,,,,true,1,,39,,AV,GEORGES CLEMENCEAU,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1994-08-26,F,,,,,62.11,NAP,N
036910636,00012,03691063600012,O,,NN,,,,true,1,,26,,RUE,DE LA POMPE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,62.11,NAP,N
036910644,00024,03691064400024,O,1900-01-01,,,,2019-11-14T14:00:15,true,4,,,,,LES CABOTS,06270,VILLENEUVE-LOUBET,,,06161,,,,,,,,,,,,,,,,,,,1992-04-24,F,,,,,45.2V,NAF1993,N
036910685,00019,03691068500019,O,1997-01-01,,,,,false,2,,,,CHE,DES TERRIERS,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,50.3A,NAF1993,N
036910685,00027,03691068500027,O,1997-01-01,,,,2009-08-26T09:48:13,true,4,SECTION AC N°5,,,CHE,DES COUGOULINS,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,45.32Z,NAFRev2,N
036910693,00013,03691069300013,O,,,,,,true,1,,,,BD,DU PRESIDENT WILSON,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
036910701,00022,03691070100022,O,,,,,2019-11-14T14:00:15,true,1,,,,RUE,PASTEUR,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.46,NAP,N
036910719,00016,03691071900016,O,,NN,,,,true,1,,,,BD,DES DEUX VALLONS,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,,F,,,,,79.06,NAP,N
036910727,00019,03691072700019,O,,NN,,,,true,1,,9,,RUE,DU FOUR,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,,F,,,,,64.43,NAP,N
036910743,00024,03691074300024,O,,,,,,true,1,,,,CHE,DES OLIVIERS,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.12,NAP,N
036910768,00013,03691076800013,O,1969-01-01,NN,,,2019-11-14T14:00:15,false,4,,10,,BD,MAL JUIN,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1998-01-01,F,,,,,67.2Z,NAF1993,O
036910768,00021,03691076800021,O,1998-01-01,,,,2019-11-14T14:00:15,true,4,,39,,BD,MAL JUIN,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,66.22Z,NAFRev2,N
036910792,00039,03691079200039,O,2003-02-17,NN,,,,false,3,,114,,RUE,DE MEAUX,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2003-12-25,F,,,,,70.3A,NAFRev1,N
036910792,00047,03691079200047,O,2003-03-25,NN,,,2006-11-25T09:04:54,true,3,,20,,RUE,DU RHIN,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2005-10-26,F,,,,,70.3A,NAFRev1,N
036910800,00022,03691080000022,O,1986-11-01,NN,,,,true,4,LA MUSARDIERE,25,,RTE,DE LA BADINE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,55.3A,NAF1993,N
036910818,00016,03691081800016,O,,NN,,,,true,1,,,,BD,MARECHAL FOCH,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,,F,,,,,00.10,NAP,N
036910842,00016,03691084200016,O,,NN,,,2019-11-14T14:00:15,true,1,,23,,AV,DES OLIVIERS,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,,F,,,,,64.11,NAP,N
036910859,00044,03691085900044,O,1990-07-01,NN,,,,true,5,,19,,AV,DE GRASSE,06400,CANNES,,,06029,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,70.2C,NAFRev1,O
036910925,00019,03691092500019,O,,NN,,,,true,1,,17,,RUE,SADE,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1995-09-30,F,,,,,52.2E,NAF1993,O
036910966,00013,03691096600013,O,1969-01-01,NN,,,,true,1,,116,,BD,DU PRESIDENT WILSON,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1999-07-12,F,,,,,70.3A,NAF1993,N
036910990,00013,03691099000013,O,1969-01-01,NN,,,2019-11-14T14:00:15,true,1,,10,,RUE,JEAN RAYMOND GIACOSA,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,2002-07-31,F,,,,,70.2C,NAF1993,N
036911014,00029,03691101400029,O,,NN,,,,true,1,,,,RUE,DU DOCTEUR SENES,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,70.3A,NAF1993,N
036911022,00030,03691102200030,O,,,,,2019-11-14T14:01:02,true,1,,,,,LA CHEILANE,83250,LA LONDE-LES-MAURES,,,83071,,,,,,,,,,,,,,,,,,,1990-12-31,F,,,,,55.60,NAP,N
036911048,00019,03691104800019,O,1969-01-01,NN,,2341ZZ,2015-03-18T01:41:22,true,3,,,,AV,DU TAPIS VERT,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,46.44Z,NAFRev2,N
036911055,00014,03691105500014,O,,NN,,,2019-11-14T14:00:15,true,1,,27,,AV,DES OLIVIERS,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1988-09-22,F,,,,,62.41,NAP,N
036911063,00018,03691106300018,O,,,,,,true,1,,,,,,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N
036911071,00011,03691107100011,O,,,,,,true,1,,,,,,06600,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.43,NAP,N
036911097,00016,03691109700016,O,,,,,,true,1,,,,RTE,DE GRASSE,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.46,NAP,N
036911105,00025,03691110500025,O,1990-08-15,NN,,,2019-11-14T14:00:15,true,1,,,,RUE,DES FIGUIERS,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,2002-06-30,F,,,,,52.4E,NAF1993,O
036911154,00015,03691115400015,O,,NN,,,2019-11-14T14:00:15,true,1,,5,,RUE,PASQUALINI,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1989-07-31,F,,,,,47.07,NAP,N
036911162,00018,03691116200018,O,,NN,,,2019-11-14T14:00:15,true,1,,4,,AV,DE CANNES,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,,F,,,,,55.10,NAP,N
036911220,00014,03691122000014,O,1963-01-01,NN,,,2019-11-14T14:00:15,true,3,,9,,AV,DES OLIVIERS,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,2004-02-09,F,,,,,93.0D,NAFRev1,O
036911238,00016,03691123800016,O,1900-01-01,NN,,,2019-11-14T14:00:15,true,4,,3,,AV,AUGUSTE RENOIR,06800,CAGNES-SUR-MER,,,06027,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,62.44,NAP,N
036911246,00027,03691124600027,O,,NN,,,,true,1,,25,,RUE,BRICKA,06160,ANTIBES,,,06004,,,,,,,,,,,,,,,,,,,1989-12-30,F,,,,,81.21,NAP,N
036911295,00040,03691129500040,O,,NN,,,2019-11-14T14:01:02,true,1,,11,,QUAI,DE L'EPI,83990,SAINT-TROPEZ,,,83119,,,,,,,,,,,,,,,,,,,1992-12-22,F,,,,,52.2G,NAF1993,N
036911303,00018,03691130300018,O,1969-01-01,NN,,,2019-11-14T14:00:15,true,4,,19,,AV,DU 11 NOVEMBRE,06700,SAINT-LAURENT-DU-VAR,,,06123,,,,,,,,,,,,,,,,,,,2006-06-15,F,,,,,50.1Z,NAFRev1,O
036911345,00019,03691134500019,O,1969-01-01,NN,,,,false,4,,,,RTE,D ANTIBES,06410,BIOT,,,06018,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.2C,NAF1993,N
036911345,00035,03691134500035,O,1996-10-02,,,,2014-07-08T00:10:27,true,4,,6,,CHE,JOSEPH ANTOINE DURBEC,06410,BIOT,,,06018,,,,,,,,,,,,,,,,,,,2012-09-30,F,,,,,25.72Z,NAFRev2,N
036911360,00018,03691136000018,O,,NN,,,,true,1,,14,B,RTE,DE VALBONNE,06410,BIOT,,,06018,,,,,,,,,,,,,,,,,,,,F,,,,,64.25,NAP,N
036911378,00010,03691137800010,O,1900-01-01,,,,2008-11-07T00:16:08,true,4,,35,B,AV,DE CANNES,06220,VALLAURIS,,,06155,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,26.2A,NAF1993,N
