085812113,00018,08581211300018,O,,NN,,,,true,1,,84,,AV,ALBERT THOMAS,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,,F,,,,,39.02,NAP,N
085812253,00012,08581225300012,O,1958-01-01,NN,,,2019-11-14T14:01:01,true,4,,,,,,81190,MIRANDOL-BOURGNOUNAC,,,81168,,,,,,,,,,,,,,,,,,,2009-12-25,F,,,,,68.20B,NAFRev2,N
085812287,00010,08581228700010,O,1900-01-01,NN,,,,true,4,,23,,AV,MARECHAL JOFFRE,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,37.2Z,NAF1993,N
085812311,00018,08581231100018,O,,,,,,true,1,,,,,,81250,ALBAN,,,81003,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
085812378,00017,08581237800017,O,,,,,,true,1,,,,AV,GENERAL DE GAULLE,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.03,NAP,N
085812444,00017,08581244400017,O,1958-01-01,NN,,,,true,1,,7,,RUE,ARAGO,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,1990-07-07,F,,,,,70.2C,NAF1993,N
085812535,00012,08581253500012,O,,NN,,,,true,1,,,,,,81170,NOAILLES,,,81197,,,,,,,,,,,,,,,,,,,1990-09-30,F,,,,,81.21,NAP,N
085812592,00013,08581259200013,O,,,,,2019-11-14T14:01:01,true,1,,,,,,81150,MARSSAC-SUR-TARN,,,81156,,,,,,,,,,,,,,,,,,,1987-08-31,F,,,,,62.11,NAP,N
085812733,00013,08581273300013,O,,NN,,,,true,1,,,,,,81140,LE VERDIER,,,81313,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,62.11,NAP,N
085813046,00019,08581304600019,O,1900-01-01,NN,,,2020-04-01T03:40:52,true,4,,,,,,81190,TANUS,,,81292,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,70.2C,NAF1993,N
085813079,00010,08581307900010,O,,NN,,,,true,1,,7,,AV,D'ALBI,81250,ALBAN,,,81003,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.2C,NAF1993,N
085813137,00016,08581313700016,O,,,,,2019-11-14T14:01:01,true,1,,,,AV,JEAN JAURES,81160,SAINT-JUERY,,,81257,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
085813178,00010,08581317800010,O,,NN,,,,true,1,,36,,BD,STRASBOURG,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1994-01-01,F,,,,,52.3A,NAF1993,O
085813384,00022,08581338400022,O,,,,,,true,1,,119,,RTE,DE TERSSAC,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,21.13,NAP,N
085813426,00013,08581342600013,O,,NN,,,,true,1,,12,,AV,JEAN JAURES,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,1991-01-18,F,,,,,64.45,NAP,N
085813517,00019,08581351700019,O,,,,,,true,1,,,,,LE ROUCAN,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
085813525,00012,08581352500012,O,,NN,,,,true,1,,9,,RUE,MARCEL RICARD,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,,F,,,,,62.11,NAP,N
085813616,00019,08581361600019,O,,,,,,true,1,,,,,,81400,ROSIERES,,,81230,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
085813756,00013,08581375600013,O,,NN,,,,true,1,,16,,PL,JEAN JAURES,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,81.21,NAP,N
085813772,00010,08581377200010,O,1958-01-01,NN,,,2006-10-26T23:38:04,true,4,,,,CHE,DE MEZARD,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,70.2C,NAFRev1,N
085814044,00013,08581404400013,O,,,,,,true,1,,,,,,81190,TANUS,,,81292,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
085814093,00010,08581409300010,O,,,,,,true,1,,,,RUE,DE LA POUDRIERE,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
085814200,00029,08581420000029,O,,NN,,,,true,1,,10,,RUE,COURBET,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,1991-09-23,F,,,,,60.01,NAP,N
085814382,00017,08581438200017,O,,NN,,,,true,1,,,,RTE,NATIONALE,81250,ALBAN,,,81003,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
085814432,00010,08581443200010,O,,,,,2019-11-14T14:01:01,true,1,,5,,RUE,GASTON HERAL,81400,BLAYE-LES-MINES,,,81033,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,21.15,NAP,N
085814481,00025,08581448100025,O,,NN,,,,true,1,,,,RUE,LEON VIALA,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1986-07-01,F,,,,,73.06,NAP,N
085814549,00011,08581454900011,O,,,,,,true,1,,,,,,81190,MOULARES,,,81186,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
085814564,00010,08581456400010,O,,NN,,,,true,1,,35,,PL,LOUISA PAULIN,81120,REALMONT,,,81222,,,,,,,,,,,,,,,,,,,,F,,,,,63.05,NAP,N
085814572,00013,08581457200013,O,,,,,,true,1,,,,RUE,DE L HOTEL DE VILLE,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
085814713,00013,08581471300013,O,,NN,,,,true,1,,6,,RUE,GAMBETTA,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,1988-08-31,F,,,,,81.21,NAP,N
085814739,00018,08581473900018,O,,NN,,,,true,1,,2,B,AV,DE ROSIERES,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,,F,,,,,39.02,NAP,N
085814846,00011,08581484600011,O,,,,,,true,1,,,,AV,JEAN JAURES,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,49.01,NAP,N
085814952,00017,08581495200017,O,,,,,,true,1,,5,,AV,MARECHAL ALPHONSE JUIN,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,38.40,NAP,N
085815009,00031,08581500900031,O,1989-03-10,NN,,,2020-10-16T03:44:48,true,4,,142,B,AV,MAL DE LATTRE DE TASSIGNY,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,2014-12-04,F,,,,,68.20B,NAFRev2,N
085815017,00059,08581501700059,O,1988-08-01,NN,,,2019-11-14T14:01:01,true,3,,2,,RUE,DENIS PAPIN,81160,SAINT-JUERY,,,81257,,,,,,,,,,,,,,,,,,,2005-04-12,F,,,,,60.2B,NAFRev1,N
085815090,00015,08581509000015,O,,,,,,true,1,,,,PL,SAINTE MARIE,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
085815132,00015,08581513200015,O,,NN,,,,true,1,,59,,AV,JEAN JAURES,81400,CARMAUX,,,81060,,,,,,,,,,,,,,,,,,,1986-06-30,F,,,,,81.21,NAP,N
085815140,00018,08581514000018,O,,NN,,,,true,1,,,,,,81350,SAUSSENAC,,,81277,,,,,,,,,,,,,,,,,,,1987-04-16,F,,,,,59.08,NAP,N
085815157,00012,08581515700012,O,,,,,,true,1,,,,,,81190,TANUS,,,81292,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
