297701534,00010,29770153400010,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77710,TREUZY-LEVELAY,,,77473,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297701542,00013,29770154200013,O,1983-08-10,NN,,,2019-11-14T14:00:58,true,3,,,,,,77780,BOURRON-MARLOTTE,,,77048,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297701559,00017,29770155900017,O,1983-08-10,NN,,,2014-02-04T10:57:08,true,3,,,,,,77167,POLIGNY,,,77370,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297701567,00010,29770156700010,O,,NN,,,2006-11-25T09:11:06,true,1,,,,,,77890,GARENTREVILLE,,,77200,,,,,,,,,,,,,,,,,,,1989-03-14,F,,,,,90.12,NAP,N
297701575,00013,29770157500013,O,1983-08-10,NN,,,2011-07-08T13:44:07,true,3,,,,,,77167,CHATENOY,,,77102,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297701583,00017,29770158300017,O,,NN,,,2019-11-14T14:00:59,true,1,,,,,,77410,SAINT-MESMES,,,77427,,,,,,,,,,,,,,,,,,,1989-12-25,F,,,,,90.12,NAP,N
297701591,00010,29770159100010,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,4,,,,,,77410,PRECY-SUR-MARNE,,,77376,,,,,,,,,,,,,,,,,,,2017-12-25,A,,,,,42.99Z,NAFRev2,N
297701609,00010,29770160900010,O,1983-08-10,NN,,,2006-11-25T09:11:06,true,4,,,,,,77181,LE PIN,,,77363,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,70.1C,NAF1993,N
297701617,00013,29770161700013,O,1983-08-10,NN,,,2019-11-14T14:00:58,true,4,,,,,MAIRIE,77410,FRESNES-SUR-MARNE,,,77196,,,,,,,,,,,,,,,,,,,2017-12-25,A,,,,,42.99Z,NAFRev2,N
297701625,00016,29770162500016,O,1983-08-10,NN,,,2012-02-08T11:13:21,true,4,,,,,MAIRIE DE COUTEVROULT,77580,COUTEVROULT,,,77141,,,,,,,,,,,,,,,,,,,2012-01-23,F,,,,,42.99Z,NAFRev2,N
297701633,00010,29770163300010,O,1983-08-10,NN,,,2019-11-14T14:00:58,true,3,MAIRIE,,,PL,DE L'HOTEL DE VILLE,77580,CRECY-LA-CHAPELLE,,,77142,,,,,,,,,,,,,,,,,,,2004-08-12,F,,,,,70.1C,NAFRev1,N
297701641,00013,29770164100013,O,1983-08-10,NN,,,2015-07-22T14:47:57,true,4,,,,RUE,EGLISE,77580,BOULEURS,,,77047,,,,,,,,,,,,,,,,,,,2014-10-10,F,,,,,42.99Z,NAFRev2,N
297701658,00017,29770165800017,O,1983-08-10,NN,,,2006-11-25T09:11:06,true,3,,,,,,77580,SANCY,,,77443,,,,,,,,,,,,,,,,,,,2006-03-01,F,,,,,70.1C,NAFRev1,N
297701666,00010,29770166600010,O,1983-08-10,NN,,,2011-10-26T11:12:18,true,4,,4,,RUE,GERARD DE NERVAL,77280,OTHIS,,,77349,,,,,,,,,,,,,,,,,,,2011-01-01,F,,,,,42.99Z,NAFRev2,N
297701674,00014,29770167400014,O,,,,,2019-11-14T14:00:59,true,1,,,,,,77700,MAGNY-LE-HONGRE,,,77268,,,,,,,,,,,,,,,,,,,,F,,,,,90.12,NAP,N
297701682,00017,29770168200017,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,MAIRIE,7,,RUE,CROIX BOISSEE,77720,GRANDPUITS-BAILLY-CARROIS,,,77211,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701690,00010,29770169000010,O,1983-08-10,NN,,,2021-02-09T15:12:12,true,5,,,,,,77600,BUSSY-SAINT-GEORGES,,,77058,,,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,42.99Z,NAFRev2,N
297701708,00010,29770170800010,O,1983-08-10,NN,,,2010-02-10T16:41:12,true,4,,33,,RUE,ROUBINEAU,77260,CHAMIGNY,,,77078,,,,,,,,,,,,,,,,,,,2009-10-23,F,,,,,42.99Z,NAFRev2,N
297701716,00013,29770171600013,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77260,SAINTE-AULDE,,,77401,,,,,,,,,,,,,,,,,,,2004-03-29,F,,,,,70.1C,NAFRev1,N
297701724,00017,29770172400017,O,1983-08-10,NN,,,2018-04-10T10:18:34,true,3,,,,,,77260,CHAMIGNY,,,77078,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701732,00010,29770173200010,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,1,,,,,,77640,SIGNY-SIGNETS,,,77451,,,,,,,,,,,,,,,,,,,2001-06-21,F,,,,,70.1C,NAF1993,N
297701740,00013,29770174000013,O,,NN,,,2006-11-25T09:11:06,true,1,,,,,,77640,JOUARRE,,,77238,,,,,,,,,,,,,,,,,,,1996-07-01,F,,,,,70.1C,NAF1993,N
297701757,00017,29770175700017,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77260,USSY-SUR-MARNE,,,77478,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701765,00010,29770176500010,O,,,,,2019-11-14T14:00:59,true,1,,,,,,77750,SAINT-CYR-SUR-MORIN,,,77405,,,,,,,,,,,,,,,,,,,1989-12-25,F,,,,,90.12,NAP,N
297701773,00014,29770177300014,O,1983-08-10,NN,,,2010-06-03T09:49:51,true,3,,,,,,77640,JOUARRE,,,77238,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297701781,00017,29770178100017,O,1983-08-10,,,,2018-04-10T10:36:20,true,2,,,,RUE,CHARLES DE GAULLE,77700,CHESSY,,,77111,,,,,,,,,,,,,,,,,,,1993-12-25,A,,,,,42.99Z,NAFRev2,N
297701799,00019,29770179900019,O,,NN,,,2019-11-14T14:00:58,true,1,,,,,,77600,CHANTELOUP-EN-BRIE,,,77085,,,,,,,,,,,,,,,,,,,1990-12-25,F,,,,,90.12,NAP,N
297701807,00010,29770180700010,O,1983-08-10,NN,,,2008-01-04T19:07:58,true,3,,,,,,77440,DHUISY,,,77157,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701815,00013,29770181500013,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77145,MAY-EN-MULTIEN,,,77283,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701823,00017,29770182300017,O,1983-08-10,NN,,,2019-11-14T14:00:58,true,3,,,,,,77840,COULOMBS-EN-VALOIS,,,77129,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297701831,00010,29770183100010,O,1983-08-10,NN,,,2019-11-14T14:00:58,true,3,,,,,,77840,COULOMBS-EN-VALOIS,,,77129,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297701849,00012,29770184900012,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,4,,,,,,77440,LE PLESSIS-PLACY,,,77367,,,,,,,,,,,,,,,,,,,2012-03-02,F,,,,,42.99Z,NAFRev2,N
297701856,00017,29770185600017,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77440,LIZY-SUR-OURCQ,,,77257,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701864,00011,29770186400011,O,1983-08-10,NN,,,2018-09-29T12:09:00,true,3,,,,,,77139,ETREPILLY,,,77173,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701872,00014,29770187200014,O,1983-09-27,NN,,,2019-11-14T14:00:59,true,3,,,,,,77169,SAINT-GERMAIN-SOUS-DOUE,,,77411,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297701880,00017,29770188000017,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77510,SAINT-LEGER,,,77417,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701898,00019,29770189800019,O,,,,,,true,1,,,,,,77510,REBAIS,,,77385,,,,,,,,,,,,,,,,,,,,F,,,,,70.1C,NAFRev1,N
297701906,00010,29770190600010,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,6,,RUE,SAINT ANTOINE,77178,SAINT-PATHUS,,,77430,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701914,00014,29770191400014,O,1983-08-10,NN,,,2011-08-23T09:55:32,true,4,,,,,,77139,MARCILLY,,,77274,,,,,,,,,,,,,,,,,,,2011-08-09,F,,,,,42.99Z,NAFRev2,N
297701922,00017,29770192200017,O,1983-08-10,NN,,,2008-01-04T19:07:58,true,3,,,,,,77230,MARCHEMORET,,,77273,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701930,00010,29770193000010,O,1983-08-10,NN,,,2011-08-23T09:52:18,true,4,MAIRIE,5,,RUE,DU GENERAL DE GAULLE,77470,TRILPORT,,,77475,,,,,,,,,,,,,,,,,,,2011-08-09,F,,,,,42.99Z,NAFRev2,N
297701948,00012,29770194800012,O,1983-08-10,NN,,,2021-02-09T15:33:08,true,3,,,,,,77124,PENCHARD,,,77358,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297701955,00017,29770195500017,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77470,MONTCEAUX-LES-MEAUX,,,77300,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701963,00011,29770196300011,O,1983-08-10,NN,,,2008-01-04T19:07:58,true,3,,,,,,77470,FUBLAINES,,,77199,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701971,00014,29770197100014,O,1983-08-10,NN,,,2008-01-04T19:07:58,true,3,,,,,,77910,CHAMBRY,,,77077,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297701989,00016,29770198900016,O,1983-08-10,NN,,,2012-02-08T11:21:17,true,4,,,,,,77320,MONTENILS,,,77304,,,,,,,,,,,,,,,,,,,2012-01-23,F,,,,,42.99Z,NAFRev2,N
297701997,00019,29770199700019,O,1983-08-10,NN,,,2014-02-20T11:11:54,true,3,,,,,,77510,SABLONNIERES,,,77398,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702003,00015,29770200300015,O,1983-08-10,NN,,,2008-04-26T08:32:45,true,3,,,,,,77320,MONTDAUPHIN,,,77303,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702011,00018,29770201100018,O,1983-08-10,NN,,,2010-10-13T08:23:31,true,3,,,,,,77510,HONDEVILLIERS,,,77228,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702029,00010,29770202900010,O,1983-08-10,NN,,,,true,3,,,,,,77750,BOITRON,,,77043,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702037,00013,29770203700013,O,1983-08-10,NN,,,2018-04-10T10:49:17,true,4,,,,,,77510,BELLOT,,,77030,,,,,,,,,,,,,,,,,,,2017-12-25,A,,,,,42.99Z,NAFRev2,N
297702045,00016,29770204500016,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,1,,,,,,77510,VILLENEUVE-SUR-BELLOT,,,77512,,,,,,,,,,,,,,,,,,,1999-11-26,F,,,,,70.1C,NAF1993,N
297702052,00012,29770205200012,O,1983-08-10,NN,,,2013-05-18T02:22:58,true,3,,,,RUE,MAIRIE,77440,JAIGNES,,,77235,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702060,00015,29770206000015,O,1983-08-10,NN,,,2008-01-04T19:07:58,true,3,,,,,MAIRIE,77440,TANCROU,,,77460,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702078,00017,29770207800017,O,1983-08-10,NN,,,2021-02-09T15:39:06,true,4,MAIRIE,10,,RUE,DE LA MAIRIE,77460,CHAINTREAUX,,,77071,,,,,,,,,,,,,,,,,,,2017-12-25,F,,,,,42.99Z,NAFRev2,N
297702086,00010,29770208600010,O,1983-08-10,,,,2006-11-25T09:11:06,true,3,,,,RUE,ADOLPHE BESSON,77500,CHELLES,,,77108,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702094,00014,29770209400014,O,1983-08-10,NN,,,2011-09-09T11:09:15,true,3,MAIRIE,15,,RTE,DE PERRE,77650,LIZINES,,,77256,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702102,00015,29770210200015,O,1983-08-10,NN,,,2018-09-29T12:09:00,true,3,,,,,,77520,VIMPELLES,,,77524,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702110,00018,29770211000018,O,1988-04-12,,,,2019-11-14T14:00:58,true,4,,,,,,77520,CESSOY-EN-MONTOIS,,,77068,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702128,00010,29770212800010,O,1983-08-10,NN,,,2008-07-07T14:21:41,true,3,MAIRIE,,,,,77320,MONTOLIVET,,,77314,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702136,00013,29770213600013,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77320,JOUY-SUR-MORIN,,,77240,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702144,00017,29770214400017,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,MAIRIE,14,,RUE,PRINCIPALE,77320,SAINT-REMY-LA-VANNE,,,77432,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702151,00012,29770215100012,O,1983-08-10,NN,,,2019-11-14T14:00:58,true,4,,,,,,77320,LA FERTE-GAUCHER,,,77182,,,,,,,,,,,,,,,,,,,1998-03-31,F,,,,,70.1C,NAF1993,N
297702169,00014,29770216900014,O,1983-08-10,NN,,,2019-11-21T09:31:03,true,3,,,,,,77610,CREVECOEUR-EN-BRIE,,,77144,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702177,00017,29770217700017,O,,,,,2019-11-14T14:00:59,true,1,,,,,,77390,OZOUER-LE-VOULGIS,,,77352,,,,,,,,,,,,,,,,,,,,F,,,,,90.12,NAP,N
297702185,00010,29770218500010,O,1983-08-10,NN,,,2019-11-14T14:00:58,true,4,,,,,,77720,AUBEPIERRE-OZOUER-LE-REPOS,,,77010,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,70.1C,NAF1993,N
297702193,00014,29770219300014,O,1983-08-10,NN,,,2019-11-14T14:00:58,true,1,,,,,,77370,LA CROIX-EN-BRIE,,,77147,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702201,00015,29770220100015,O,1983-08-10,NN,,,2019-11-14T14:00:58,true,3,,,,,,77370,CLOS-FONTAINE,,,77119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,O
297702219,00017,29770221900017,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77160,VULAINES-LES-PROVINS,,,77532,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702227,00010,29770222700010,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,GRANDE RUE,77160,SAINT-HILLIERS,,,77414,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702235,00013,29770223500013,O,1983-08-10,NN,,,2008-01-04T19:07:58,true,3,MAIRIE,2,A,RUE,DU PRIEURE,77970,PECY,,,77357,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702243,00017,29770224300017,O,1983-08-10,NN,,,2006-11-25T09:11:06,true,3,,,,,,77540,VOINSLES,,,77527,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702250,00012,29770225000012,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77540,LUMIGNY-NESLES-ORMEAUX,,,77264,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702268,00014,29770226800014,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77970,JOUY-LE-CHATEL,,,77239,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702276,00017,29770227600017,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77220,PRESLES-EN-BRIE,,,77377,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702284,00011,29770228400011,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,MAIRIE,,,RUE,DE PARIS,77220,GRETZ-ARMAINVILLIERS,,,77215,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702292,00014,29770229200014,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77550,LIMOGES-FOURCHES,,,77252,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702300,00015,29770230000015,O,1983-08-10,NN,,,2013-10-07T08:00:51,true,3,,,,DOM,DE VARATRE,77127,LIEUSAINT,,,77251,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702318,00017,29770231800017,O,1983-08-10,NN,,,2010-12-15T11:00:20,true,4,,,,,,77890,ARVILLE,,,77009,,,,,,,,,,,,,,,,,,,2010-12-06,F,,,,,42.99Z,NAFRev2,N
297702326,00010,29770232600010,O,1983-08-10,NN,,,2010-12-15T10:57:57,true,4,,,,,,77890,GIRONVILLE,,,77207,,,,,,,,,,,,,,,,,,,2010-12-06,F,,,,,42.99Z,NAFRev2,N
297702334,00014,29770233400014,O,1983-08-10,NN,,,2006-11-25T09:11:06,true,4,,8,,RUE,MAIRIE,77140,DARVAULT,,,77156,,,,,,,,,,,,,,,,,,,2002-07-11,F,,,,,70.1C,NAF1993,N
297702342,00025,29770234200025,O,1988-08-23,NN,,,2019-11-14T14:00:59,true,3,,,,RUE,PAUL VAILLANT COUTURIER,77290,MITRY-MORY,,,77294,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702359,00011,29770235900011,O,,,,,2006-11-25T09:11:06,true,1,,52,,RUE,DU GENERAL LECLERC,77181,COURTRY,,,77139,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702367,00014,29770236700014,O,1983-08-10,,,,2006-11-25T09:11:06,true,3,,2,B,RUE,DOCTEUR ROUX,77450,MONTRY,,,77315,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702375,00017,29770237500017,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77640,SIGNY-SIGNETS,,,77451,,,,,,,,,,,,,,,,,,,2004-06-25,F,,,,,70.1C,NAFRev1,N
297702383,00011,29770238300011,O,1983-08-10,NN,,,2008-11-05T15:32:50,true,4,,,,,,77750,BUSSIERES,,,77057,,,,,,,,,,,,,,,,,,,2008-10-31,F,,,,,42.99Z,NAFRev2,N
297702391,00014,29770239100014,O,1983-08-10,NN,,,2008-01-04T19:07:58,true,3,,,,,,77750,BASSEVELLE,,,77024,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
297702409,00014,29770240900014,O,1983-08-10,NN,,,2006-11-25T09:11:06,true,3,,,,,,77660,SAINT-JEAN-LES-DEUX-JUMEAUX,,,77415,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702417,00017,29770241700017,O,1983-08-10,NN,,,2006-11-25T09:11:06,true,3,,,,,,77640,JOUARRE,,,77238,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,70.1C,NAF1993,N
297702425,00010,29770242500010,O,1983-08-10,NN,,,2019-11-14T14:00:59,true,3,,,,,,77510,SAINT-DENIS-LES-REBAIS,,,77406,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,42.99Z,NAFRev2,N
