183009034,00012,18300903400012,O,1999-10-15,NN,,,2017-04-27T11:35:44,true,3,,,,RTE,DE SAINT GILLES,30000,NIMES,,,30189,30998,NIMES ARMEES,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,92.7C,NAFRev1,N
183009042,00015,18300904200015,O,2001-03-06,NN,,,2011-05-25T08:20:33,true,3,SOUS PREFECTURE D'ALES,,,BD,LOUIS BLANC,30100,ALES,,BP 339,30007,,,,,,,,,,,,,,,,,,,2006-01-06,F,ALESIEN,,,,75.1E,NAFRev1,O
183009059,00019,18300905900019,O,2001-09-13,NN,,,2006-10-26T23:39:35,true,3,,6,,RUE,FRESQUE,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2004-12-31,F,,,,,75.1E,NAFRev1,O
183009067,00012,18300906700012,O,1999-07-01,NN,,,2017-05-03T00:10:18,false,6,,429,,AV,JOLIOT CURIE,30900,NIMES,,,30189,30998,NIMES ARMEES,,,,,,,,,,,,,,,,,2012-11-12,A,SUCCURSALE DE ST CESAIRE,,,,56.29B,NAFRev2,O
183009067,00020,18300906700020,O,2011-10-24,,,,2021-02-23T10:28:46,true,1,,,,RTE,DE SAINT GILLES,30000,NIMES,,BP 49100,30189,30972,NIMES CEDEX 9,,,,,,,,,,,,,,,,,2011-10-24,A,,,,,56.29B,NAFRev2,O
183009067,00038,18300906700038,O,2012-11-12,,,,2020-03-04T16:20:01,false,2,,,,CHE,BASE AERIENNE CARITAT,84100,ORANGE,,,84087,84871,ORANGE CEDEX,,,,,,,,,,,,,,,,,2019-01-01,F,SUCCURSALE DE CAMARET SUR AIGUE,,,,56.29B,NAFRev2,N
183009067,00046,18300906700046,O,2012-11-12,,,,2020-03-06T08:03:14,false,1,CAMP DES GARRIGUES,4123,,RTE,D'UZES,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2012-11-12,A,SUCCURSALE DU CAMP DES GARRIGUES,,,,56.29B,NAFRev2,N
183009067,00053,18300906700053,O,2012-11-12,,,,2020-03-06T14:18:03,false,1,57-59 - CASERNE COLONEL CHABRIERES,57,,RUE,VINCENT FAITA,30000,NIMES,,,30189,,,,,,,,,,,,,,,,,,,2012-11-12,A,SUCCURSALE DE BRUYERE,,,,56.29B,NAFRev2,N
183009075,00015,18300907500015,O,2003-01-01,NN,,,2017-04-10T09:25:49,true,3,,,,,QUARTIER GENERAL ROLLET,30290,LAUDUN L'ARDOISE,,,30141,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,56.29B,NAFRev2,N
183009083,00019,18300908300019,O,2002-04-01,,,,2017-04-10T09:26:39,true,3,,,,RTE,DE SAINT GILLES,30000,NIMES,,,30189,30998,NIMES ARMEES,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,56.29B,NAFRev2,N
183100015,00019,18310001500019,O,1983-08-10,NN,,,2019-06-24T13:07:41,true,6,,5,,RUE,DIEUDONNE COSTES,31700,BLAGNAC,,,31069,31701,BLAGNAC CEDEX,,,,,,,,,,,,,,,,,2017-01-01,F,,,,,94.11Z,NAFRev2,O
183100015,00027,18310001500027,O,2013-01-01,NN,,,2019-06-24T13:07:41,false,2,,21,,CRS,GABRIEL FAURE,09000,FOIX,,,09122,09001,FOIX CEDEX,,,,,,,,,,,,,,,,,2017-01-01,F,CCI D'ARIEGE,,,,94.11Z,NAFRev2,O
183100015,00035,18310001500035,O,2013-01-01,NN,,,2019-06-24T13:07:41,false,2,,,,PL,JEAN DAVID,32000,AUCH,,BP 10181,32013,32004,AUCH CEDEX,,,,,,,,,,,,,,,,,2017-01-01,F,CCI DU GERS,,,,94.11Z,NAFRev2,O
183100015,00043,18310001500043,O,2013-01-01,NN,,,2019-06-24T13:07:41,false,2,,107,,QUAI,EUGENE CAVAIGNAC,46000,CAHORS,,BP 79,46042,46002,CAHORS CEDEX 9,,,,,,,,,,,,,,,,,2017-01-01,F,CCI DU LOT,,,,94.11Z,NAFRev2,O
183100015,00050,18310001500050,O,2013-01-01,NN,,,2019-06-24T13:07:41,false,2,,1,,AV,GENERAL HOCHE,81000,ALBI,,,81004,81012,ALBI CEDEX 9,,,,,,,,,,,,,,,,,2017-01-01,F,CCI DU TARN,,,,94.11Z,NAFRev2,O
183100015,00068,18310001500068,O,2013-01-01,NN,,,2019-06-24T13:07:41,false,2,,22,,ALL,DE MORTARIEU,82000,MONTAUBAN,,,82121,82065,MONTAUBAN CEDEX,,,,,,,,,,,,,,,,,2017-01-01,F,CCI DU TARN ET GARONNE,,,,94.11Z,NAFRev2,O
183100015,00076,18310001500076,O,2013-01-01,NN,,,2019-06-24T13:07:41,false,2,,17,,RUE,ARISTIDE BRIAND,12000,RODEZ,,,12202,12033,RODEZ CEDEX 9,,,,,,,,,,,,,,,,,2017-01-01,F,CCI DE L'AVEYRON,,,,94.11Z,NAFRev2,O
183100015,00084,18310001500084,O,2013-01-01,NN,,,2019-06-24T13:07:41,false,2,,2,,RUE,D ALSACE LORRAINE,31000,TOULOUSE,,BP 10202,31555,31002,TOULOUSE CEDEX 6,,,,,,,,,,,,,,,,,2017-01-01,F,CCI DE LA HAUTE GARONNE,,,,94.11Z,NAFRev2,O
183100015,00092,18310001500092,O,2013-01-01,NN,,,2019-06-24T13:07:41,false,2,,1,,RUE,DES EVADES DE FRANCE,65000,TARBES,,,65440,65003,TARBES CEDEX,,,,,,,,,,,,,,,,,2017-01-01,F,CCI DES HAUTES PYRENEES - CENTRE KENNEDY,,,,94.11Z,NAFRev2,O
183100015,00100,18310001500100,O,2013-01-01,NN,,,2019-06-24T13:07:41,false,2,,78,,AV,D AZEREIX,65000,TARBES,,,65440,,,,,,,,,,,,,,,,,,,2017-01-01,F,CCI DES HAUTES PYRENEES - POLE FORMATION,,,,85.59A,NAFRev2,O
183100015,00118,18310001500118,O,2015-01-01,NN,,,2019-06-24T13:07:41,false,2,CCI TOULOUSE,20,,BD,LASCROSSES,31000,TOULOUSE,,BP 7010,31555,31068,TOULOUSE CEDEX 7,,,,,,,,,,,,,,,,,2017-01-01,F,TOULOUSE BUSINESS SCHOOL,,,,85.42Z,NAFRev2,O
183100023,00013,18310002300013,O,1983-08-10,NN,,,2020-02-27T04:14:15,true,5,,2,,RUE,D ALSACE LORRAINE,31000,TOULOUSE,,BP 606,31555,31002,TOULOUSE CEDEX 6,,,,,,,,,,,,,,,,,2019-12-01,A,,,,,94.11Z,NAFRev2,O
183100023,00047,18310002300047,O,1983-03-16,,,,2019-11-14T14:00:31,false,4,,,,AV,DE LA SAUDRUNE,31120,PORTET-SUR-GARONNE,,,31433,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,63.1E,NAF1993,N
183100023,00054,18310002300054,O,1983-03-16,NN,,,,false,3,,,,RUE,FEDERICO GARCIA LORCA,31520,RAMONVILLE-SAINT-AGNE,,,31446,,,,,,,,,,,,,,,,,,,1992-12-25,F,PORT DE PLAISANCE,,,,63.2C,NAF1993,N
183100023,00062,18310002300062,O,1983-03-16,NN,,,2009-06-27T03:15:37,false,4,,,,,AEROPORT,31700,BLAGNAC,,,31069,,,,,,,,,,,,,,,,,,,2007-12-31,F,AEROPORT INTERNATIONAL TOULOUSE BLAGNAC,,,,63.2E,NAFRev1,N
183100023,00070,18310002300070,O,1983-03-16,,,,,false,4,,2,,RUE,D ALSACE LORRAINE,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1997-12-31,F,ZONE AMENAG AEROPORT BLAGNAC,,,,91.1A,NAF1993,N
183100023,00112,18310002300112,O,1983-03-16,NN,,,2019-07-26T11:35:02,false,4,,2,,PL,ROUAIX,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2019-07-25,F,ANNEXE SIEGE,,,,94.11Z,NAFRev2,N
183100023,00138,18310002300138,O,1983-03-16,,,,,false,3,,7,,BD,DELACOURTIE,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1998-01-01,F,INSTITUT PROMOTION COMMERCIALE,,,,80.3Z,NAF1993,N
183100023,00153,18310002300153,O,1984-05-22,,,,,false,4,,,,,AEROPORT,31700,BLAGNAC,,,31069,,,,,,,,,,,,,,,,,,,1997-12-31,F,PARC INDUSTRIEL AEROPORTUAIRE,,,,91.1A,NAF1993,N
183100023,00161,18310002300161,O,1988-03-28,NN,,,2019-07-26T11:33:58,false,7,,20,,BD,LASCROSSES,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2019-12-31,F,TOULOUSE BUSINESS SCHOOL,,,,85.42Z,NAFRev2,O
183100023,00179,18310002300179,O,1989-06-16,NN,,,2019-11-14T14:00:31,false,5,,72,,RUE,DE LA REPUBLIQUE,31800,SAINT-GAUDENS,,,31483,,,,,,,,,,,,,,,,,,,2019-07-25,A,BATIMENT DE SAINT GAUDENS,,,,94.11Z,NAFRev2,N
183100023,00187,18310002300187,O,1991-01-01,,,,,false,4,,82,,RTE,DE BAYONNE,31300,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1997-12-31,F,CLASSES PREPARATOIRES EC SUPER COMMERCE,,,,80.2C,NAF1993,N
183100023,00195,18310002300195,O,1996-03-01,NN,,,,false,3,,28,,CHE,DE LA FLAMBERE,31300,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1997-12-31,F,IPC-CENTRE FORMAT INDUSTR TOULOUSE,,,,80.4C,NAF1993,O
183100023,00203,18310002300203,O,1998-01-01,NN,,,2019-07-26T11:35:52,false,4,IMMEUBLE ENTIORE,,,,,31130,QUINT-FONSEGRIVES,,,31445,31134,BALMA CEDEX,,,,,,,,,,,,,,,,,2019-07-25,F,,,,,94.11Z,NAFRev2,N
183100023,00211,18310002300211,O,1998-01-01,NN,,,2019-07-26T11:36:44,false,6,IMMEUBLE ENTIORE,,,,,31130,QUINT-FONSEGRIVES,,,31445,31134,BALMA CEDEX,,,,,,,,,,,,,,,,,2019-07-25,F,TOULOUSE BUSINESS SCHOOL,,,,85.42Z,NAFRev2,O
183100023,00229,18310002300229,O,1998-01-01,NN,,,2008-04-26T08:14:01,false,3,IMMEUBLE ENTIORE,,,,,31130,QUINT-FONSEGRIVES,,,31445,31134,BALMA CEDEX,,,,,,,,,,,,,,,,,2007-01-01,F,INSTITUT DE PERFECTIONNEMENT CONSULAIRE,,,,80.3Z,NAFRev1,N
183100023,00237,18310002300237,O,1990-01-01,NN,,,2007-05-19T08:10:41,false,3,,,,,IMMEUBLE ENTIORE,31130,QUINT-FONSEGRIVES,,,31445,31134,BALMA CEDEX,,,,,,,,,,,,,,,,,2006-01-01,F,CPA-GSO,,,,80.3Z,NAFRev1,N
183100023,00245,18310002300245,O,2002-09-01,NN,,,2019-07-26T11:32:45,false,7,,20,,BD,LASCROSSES,31000,TOULOUSE,,BP 7010,31555,,,,,,,,,,,,,,,,,,,2019-12-31,F,CTRE FORMATION APPRENTIS-TOULOUSE BUSINESS SCHOOL,,,,85.32Z,NAFRev2,O
183100023,00252,18310002300252,O,2019-07-25,,,,2019-11-14T14:00:31,false,1,,5,,ESP,PEGOT,31800,SAINT-GAUDENS,,,31483,,,,,,,,,,,,,,,,,,,2019-07-25,A,ANTENNE SAINT GAUDENS,,,,94.11Z,NAFRev2,O
183100031,00016,18310003100016,O,1983-08-10,NN,,,2019-11-14T14:00:30,true,4,,,,CHE,DE BORDE ROUGE,31320,AUZEVILLE-TOLOSANE,,,31035,,,,,,,,,,,,,,,,,,,2015-12-31,F,,,,,94.11Z,NAFRev2,N
183100049,00018,18310004900018,O,1983-08-10,NN,,,2019-06-24T13:07:41,false,4,,61,,ALL,DE BRIENNE,31000,TOULOUSE,,BP 7044,31555,31069,TOULOUSE CEDEX 7,,,,,,,,,,,,,,,,,2017-07-25,F,,,,,94.11Z,NAFRev2,N
183100049,00026,18310004900026,O,2017-07-25,21,2019,,2021-10-27T08:04:32,true,1,,32,,RUE,DE LISIEUX,31300,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2017-07-25,A,,,,,94.11Z,NAFRev2,O
183100056,00021,18310005600021,O,1983-12-12,21,2019,,2021-10-27T08:04:32,false,5,,21,,CHE,DE LA PYRAMIDE,31600,MURET,,,31395,,,,,,,,,,,,,,,,,,,2021-01-01,F,CTRE DE FORMATION D'APPRENTIS,,,,85.32Z,NAFRev2,N
183100056,00039,18310005600039,O,1990-08-01,21,2019,,2021-10-27T08:04:32,true,5,,18,B,BD,LASCROSSES,31000,TOULOUSE,,BP 91030,31555,31010,TOULOUSE CEDEX 6,,,,,,,,,,,,,,,,,2021-01-01,F,,,,,94.11Z,NAFRev2,O
183100056,00047,18310005600047,O,2005-12-25,,,,2021-02-02T15:50:41,false,3,,4,,RUE,DE LA REPUBLIQUE,31800,SAINT-GAUDENS,,,31483,,,,,,,,,,,,,,,,,,,2021-01-01,F,ANTENNE CHAMBRE METIERS,,,,94.11Z,NAFRev2,N
183100056,00054,18310005600054,O,2009-06-26,01,2019,,2021-10-27T08:04:32,false,3,,3,,RUE,DE TOUL,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2021-01-01,F,ESPACE FORMATION,,,,85.32Z,NAFRev2,O
183100056,00062,18310005600062,O,2009-06-26,NN,,,2019-11-14T14:00:31,false,2,,4,,RUE,DE L INDEPENDANCE,31800,SAINT-GAUDENS,,,31483,,,,,,,,,,,,,,,,,,,2015-09-29,F,ANTENNE ST GAUDENS,,,,94.11Z,NAFRev2,O
183100056,00070,18310005600070,O,2014-09-29,02,2019,,2021-10-27T08:04:32,false,2,,5,,,ESPACE PEGOT,31800,SAINT-GAUDENS,,,31483,,,,,,,,,,,,,,,,,,,2021-01-01,F,ANTENNE DE SAINT GAUDENS,,,,94.11Z,NAFRev2,O
183100056,00088,18310005600088,O,2017-04-18,,,,2021-02-02T15:50:41,false,2,,55,,BD,DE L EMBOUCHURE,31200,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2021-01-01,F,ESPACE FORMATION,,,,85.32Z,NAFRev2,O
183100064,00025,18310006400025,O,1985-01-01,,,,,false,3,,11,,CRS,DU CHAPEAU ROUGE,33000,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,2000-05-30,F,,,,,75.1E,NAF1993,N
183100064,00033,18310006400033,O,1986-01-01,22,2019,,2021-10-27T08:04:32,true,5,,90,,RUE,DU FERETRA,31400,TOULOUSE,,,31555,31078,TOULOUSE CEDEX 4,,,,,,,,,,,,,,,,,2015-10-01,A,,,,,84.13Z,NAFRev2,O
183100064,00041,18310006400041,O,2000-05-30,,,,,false,3,IMMEUBLE S.I.S.,7,,ALL,HAUSSMANN,33300,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,2000-12-25,F,DELEGATION DE BORDEAUX,,,,75.1E,NAF1993,N
183100064,00058,18310006400058,O,2000-05-30,00,2018,,2020-08-25T10:13:50,false,4,BASSO CAMBO,46,,AV,DU GENERAL DE CROUTTE,31100,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2018-01-01,F,DELEGATION DE TOULOUSE,,,,84.13Z,NAFRev2,N
183100064,00066,18310006400066,O,2000-05-30,11,2019,,2021-10-27T08:04:32,false,3,,7,,PAS,DE L EUROPE,64000,PAU,,,64445,,,,,,,,,,,,,,,,,,,2008-01-01,A,DELEGATION DE PAU,,,,84.13Z,NAFRev2,N
183100064,00074,18310006400074,O,2000-05-30,NN,,,2019-11-14T14:00:22,false,4,,3,,BD,EDOUARD LACHAUD,19100,BRIVE-LA-GAILLARDE,,,19031,,,,,,,,,,,,,,,,,,,2002-12-20,F,DELEGATION DE BRIVE,,,,75.1E,NAF1993,N
183100064,00082,18310006400082,O,2000-05-30,11,2019,,2021-10-27T08:04:32,false,3,BOURRAN,,,RUE,DE BRUXELLES,12000,RODEZ,,,12202,12035,RODEZ CEDEX 9,,,,,,,,,,,,,,,,,2008-01-01,A,DELEGATION DE RODEZ,,,,84.13Z,NAFRev2,N
183100064,00090,18310006400090,O,2000-07-01,12,2019,,2021-10-27T08:04:32,false,3,QUARTIER DU LAC,,,RUE,DU PROF ANDRE LAVIGNOLLE,33300,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,2008-01-01,A,DELEGATION DE BORDEAUX,,,,84.13Z,NAFRev2,N
183100064,00108,18310006400108,O,2002-12-20,11,2019,,2021-10-27T08:04:32,false,3,,94,,RUE,GRAND PRAT,19600,SAINT-PANTALEON-DE-LARCHE,,,19229,,,,,,,,,,,,,,,,,,,2008-01-01,A,DELEGATION DE ST PANTALEON,,,,84.13Z,NAFRev2,N
183100064,00116,18310006400116,O,2018-01-01,,,,2019-04-15T13:25:12,false,1,,97,,RUE,ST ROCH,31400,TOULOUSE,,CS 14407,31555,31405,TOULOUSE CEDEX 4,,,,,,,,,,,,,,,,,2018-01-01,A,DELEGATION DE TOULOUSE,,,,84.13Z,NAFRev2,N
183100072,00010,18310007200010,O,1983-03-01,NN,,,,false,3,,7,,RUE,DES SALENQUES,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,1995-02-08,F,,,,,85.3K,NAF1993,N
183100072,00036,18310007200036,O,1983-03-16,21,2019,,2021-10-27T08:04:32,false,5,,118,,RTE,DE NARBONNE,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2010-01-24,A,CITE UNIVERSITAIRE RANGUEIL,,,,55.90Z,NAFRev2,O
183100072,00044,18310007200044,O,1983-03-16,12,2019,,2021-10-27T08:04:32,false,5,,1,,RUE,SAUNIERE,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2010-01-24,A,CITE UNIVERSITAIRE CHAPOU,,,,55.90Z,NAFRev2,O
183100072,00051,18310007200051,O,1983-03-16,11,2019,,2021-10-27T08:04:32,false,3,,11,,ALL,DU PROFESSEUR CAMILLE SOULA,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESIDENCE UNIVERSITAIRE D.FAUCHER,,,,55.90Z,NAFRev2,N
183100072,00069,18310007200069,O,1983-03-16,,,,2012-12-18T15:01:33,false,4,,60,,RUE,DU TAUR,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2012-12-07,F,FOYER D'ETUDIANTS,,,,55.90Z,NAFRev2,N
183100072,00077,18310007200077,O,1983-03-16,12,2019,,2021-10-27T08:04:32,false,3,,2,,BD,ARMAND DUPORTAL,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,UNION GESTION RESID ARSENAL,,,,55.90Z,NAFRev2,N
183100072,00085,18310007200085,O,1983-03-16,11,2019,,2021-10-27T08:04:32,false,3,,,,RUE,MAURICE BECANNE,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESID UNIVERSIT PONSAN BELLEVUE,,,,55.90Z,NAFRev2,N
183100072,00093,18310007200093,O,1983-03-16,12,2019,,2021-10-27T08:04:32,false,5,,109,B,RUE,NICOLAS LOUIS VAUQUELIN,31100,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2010-01-24,A,CITE UNIVERSITAIRE MIRAIL,,,,56.29B,NAFRev2,O
183100072,00101,18310007200101,O,1983-03-16,,,,,false,3,,12,,RUE,NOTRE DAME,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2001-01-01,F,RESTAURANT UNIVERSITAIRE,,,,55.5A,NAF1993,N
183100072,00127,18310007200127,O,1983-03-16,12,2019,,2021-10-27T08:04:32,false,3,,118,,RTE,DE NARBONNE,31400,TOULOUSE,,,31555,31077,TOULOUSE CEDEX 4,,,,,,,,,,,,,,,,,2008-01-01,A,RESTAURANT UNIV RANGUEIL 1,,,,56.29B,NAFRev2,N
183100072,00135,18310007200135,O,1983-03-16,12,2019,,2021-10-27T08:04:32,false,3,,23,,RUE,VINCENT SCOTTO,65000,TARBES,,,65440,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESTAURANT UNIVERSITAIRE,,,,56.29B,NAFRev2,N
183100072,00143,18310007200143,O,1983-03-16,,,,2008-01-04T18:18:12,false,3,,,,AV,D AZEREIX,65000,TARBES,,,65440,,,,,,,,,,,,,,,,,,,2008-01-01,A,FOYER D'ETUDIANT,,,,55.90Z,NAFRev2,N
183100072,00176,18310007200176,O,1985-03-21,21,2019,,2021-10-27T08:04:32,false,3,,2,,BD,ARMAND DUPORTAL,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESTAURANT UNIVERSITAIRE DE L'ARSENAL,,,,56.29B,NAFRev2,N
183100072,00218,18310007200218,O,1985-03-21,NN,,,2012-12-18T14:58:23,false,4,,,,ALL,DU PROFESSEUR CAMILLE SOULA,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2012-12-07,F,RESTAURANT UNIVERSITAIRE D.FAUCHER,,,,56.29B,NAFRev2,N
183100072,00226,18310007200226,O,1985-03-21,21,2019,,2021-10-27T08:04:32,false,3,,118,,RTE,DE NARBONNE,31400,TOULOUSE,,,31555,31077,TOULOUSE CEDEX 4,,,,,,,,,,,,,,,,,2008-01-01,A,RESTAURANT UNIV RANGUEIL 2,,,,56.29B,NAFRev2,N
183100072,00234,18310007200234,O,1992-09-01,11,2019,,2021-10-27T08:04:32,false,3,CAMPUS UNIVERSITAIRE,2,,AV,MAL FRANCHET D ESPEREY,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESIDENCE UNIVERSITAIRE LAPEROUSE,,,,55.90Z,NAFRev2,N
183100072,00242,18310007200242,O,1993-09-01,12,2019,,2021-10-27T08:04:32,false,3,,133,,RTE,DE NARBONNE,31400,TOULOUSE,,,31555,31062,TOULOUSE CEDEX 9,,,,,,,,,,,,,,,,,2008-01-01,A,RESTAURANT UNIV RANGUEIL 3,,,,56.29B,NAFRev2,N
183100072,00259,18310007200259,O,1995-02-08,22,2019,,2021-10-27T08:04:32,true,4,,58,,RUE,DU TAUR,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,CROUS TOULOUSE,,,,88.99B,NAFRev2,N
183100072,00267,18310007200267,O,1995-09-01,,,,2008-01-04T18:18:12,false,3,,36,,PL,DU DIX NEUF MARS 1962,81000,ALBI,,,81004,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESIDENCE UNIVERSITAIRE NOBEL ALBI,,,,55.90Z,NAFRev2,N
183100072,00275,18310007200275,O,1995-09-01,,,,2008-01-04T18:18:12,false,3,,5,,ALL,ANTONIO MACHADO,31100,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESIDENCE UNIVERSITAIRE HUMANITES II,,,,55.90Z,NAFRev2,N
183100072,00283,18310007200283,O,1995-09-01,,,,2008-01-04T18:18:12,false,3,,5,,ALL,ANTONIO MACHADO,31100,TOULOUSE,,,31555,31058,TOULOUSE CEDEX 9,,,,,,,,,,,,,,,,,2008-01-01,A,RESIDENCE UNIVERSITAIRE HUMANITES I,,,,55.90Z,NAFRev2,N
183100072,00291,18310007200291,O,1995-09-01,,,,2008-01-04T18:18:12,false,3,,17,B,RUE,LARREY,31000,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESIDENCE UNIVERSITAIRE LARREY,,,,55.90Z,NAFRev2,N
183100072,00309,18310007200309,O,1995-09-01,,,,2008-01-04T18:18:12,false,3,,29,,RUE,VALADE,31000,TOULOUSE,,,31555,31070,TOULOUSE CEDEX 7,,,,,,,,,,,,,,,,,2008-01-01,A,RESID UNIVERS JARDINS DE L'UNIVERSITE,,,,55.90Z,NAFRev2,N
183100072,00317,18310007200317,O,1995-09-01,,,,2008-01-04T18:18:12,false,3,,118,,RTE,DE NARBONNE,31400,TOULOUSE,,,31555,31077,TOULOUSE CEDEX 4,,,,,,,,,,,,,,,,,2008-01-01,A,RESIDENCE UNIVERSITAIRE LES INTEGRALES,,,,55.90Z,NAFRev2,N
183100072,00325,18310007200325,O,1995-09-01,,,,2008-01-04T18:18:12,false,3,,6,,ALL,LIEUTENANT LUCIEN LAFAY,31400,TOULOUSE,,,31555,,,,,,,,,,,,,,,,,,,2008-01-01,A,RESIDENCE UNIVERSITAIRE LATECOERE,,,,55.90Z,NAFRev2,N
183100072,00333,18310007200333,O,1969-06-19,NN,,,2008-01-04T18:18:12,false,3,,5,,ALL,ANTONIO MACHADO,31100,TOULOUSE,,,31555,31058,TOULOUSE CEDEX 9,,,,,,,,,,,,,,,,,2008-01-01,A,RESTAURANT UNIVERS MIRAIL CAMPUS UTM,,,,56.29B,NAFRev2,N
