043868322,00017,04386832200017,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,7-11,7,,ALL,AUX LAPINS,78120,RAMBOUILLET,,,78517,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868330,00010,04386833000010,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,4,& 22,20,,BD,VICTOR HUGO,78300,POISSY,,,78498,,,,,,,,,,,,,,,,,,,2015-01-18,A,,,,,81.10Z,NAFRev2,O
043868355,00017,04386835500017,O,,,,,,true,1,,20,,RUE,BRUNEL,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043868413,00014,04386841300014,O,1995-12-25,NN,,,2016-04-26T01:06:14,true,2,ILLES REP PAR,30,,RUE,D ANJOU,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868421,00017,04386842100017,O,1995-12-25,,,,2019-11-14T14:01:00,true,2,AIN EN LAYE REP PAR,16,,RUE,DE PARIS,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868439,00019,04386843900019,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,ST GERMAIN EN LAYE R,16,,RUE,DE PARIS,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868454,00018,04386845400018,O,1997-12-25,01,2019,,2021-10-27T08:02:58,true,2,,6,,RUE,BOURDARIE LEFURE,92600,ASNIERES-SUR-SEINE,,,92004,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868470,00014,04386847000014,O,1997-12-25,01,2019,,2021-10-27T08:02:58,true,2,,12,,RUE,DE COIGNIERES,78310,MAUREPAS,,,78383,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868496,00019,04386849600019,O,1997-12-25,,,,2019-11-14T14:01:00,true,2,,5,,RUE,MAURICE DENIS,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868504,00010,04386850400010,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,LE PARC DU CHATEAU,12,,RUE,THIERS,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868512,00013,04386851200013,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,RIS REP PAR SA C G G,38,,RUE,NOTRE DAME DE NAZARETH,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868520,00016,04386852000016,O,1995-12-25,NN,,,2008-01-04T18:05:42,true,2,REP PAR SARL GESTUDE,108,,AV,JEAN JAURES,92140,CLAMART,,,92023,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868546,00011,04386854600011,O,1995-12-25,NN,,,2019-11-14T14:01:00,true,2,RMAIN EN LAYE REP PA,16,,RUE,DE PARIS,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868553,00017,04386855300017,O,1995-12-25,NN,,,2019-11-14T14:01:00,true,2,,8,,RUE,VOLTAIRE,78100,SAINT-GERMAIN-EN-LAYE,,,78551,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868579,00012,04386857900012,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,ERES SUR SEINE REP P,37,,RUE,DU GENERAL LECLERC,92270,BOIS-COLOMBES,,,92009,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868587,00015,04386858700015,O,1997-12-25,NN,,,2019-01-08T10:19:43,true,5,,7,,RUE,PALOUZIE,93400,SAINT-OUEN-SUR-SEINE,,,93070,,,,,,,,,,,,,,,,,,,2012-01-19,F,,,,,68.32A,NAFRev2,O
043868595,00018,04386859500018,O,1995-12-25,NN,,,2008-01-04T18:05:42,true,2,,37,,RUE,DES MARAIS,78220,VIROFLAY,,,78686,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868603,00010,04386860300010,O,1995-12-25,NN,,,2010-10-21T11:19:39,true,3,,93,,RUE,JEAN JAURES,92800,PUTEAUX,,,92062,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,81.10Z,NAFRev2,O
043868611,00013,04386861100013,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,REP PAR,69,,AV,DE SUFFREN,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868629,00015,04386862900015,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,P PAR,3,,BD,ARAGO,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868637,00018,04386863700018,O,1995-12-25,NN,,,2008-01-04T18:05:42,true,2,,16,,RUE,BONAPARTE,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868686,00015,04386868600015,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,LINEAUX REP PAR,4,,RUE,DU COMMANDANT RIVIERE,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868728,00015,04386872800015,O,1995-12-25,NN,,,2008-01-04T18:05:42,true,2,ERRET REP PAR,53,,BD,SUCHET,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868744,00012,04386874400012,O,,,,,2019-11-14T14:01:05,true,1,,29,,RUE,DU GENERAL LECLERC,92270,BOIS-COLOMBES,,,92009,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043868777,00012,04386877700012,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,BILLANCOURT REP PAR,41,,RUE,CARNOT,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2013-03-31,A,,,,,81.10Z,NAFRev2,N
043868785,00015,04386878500015,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,,2,,AV,MARGUERITE,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868793,00019,04386879300019,O,,,,,2019-11-14T14:01:05,true,1,,33,,AV,J B CLEMENT,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043868801,00010,04386880100010,O,1997-12-25,NN,,,2008-04-26T08:09:40,true,2,,1,,BD,DU ROI,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868819,00012,04386881900012,O,,,,,,true,1,,24,,RUE,DES BOURDONNAIS,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043868827,00015,04386882700015,O,1997-12-25,NN,,,2019-11-14T14:01:05,true,2,TOUR CHENONCEAU,204,,RPT,DU PONT DE SEVRES,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868835,00018,04386883500018,O,1995-12-25,,,,2019-11-14T14:01:05,true,2,GNE BILLANCOURT REP,99,,RUE,DU CHATEAU,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043868850,00017,04386885000017,O,,,,,2019-11-14T14:01:05,true,1,,43,,RUE,ANDRE CAYRON,92600,ASNIERES-SUR-SEINE,,,92004,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043868868,00019,04386886800019,O,1997-12-25,NN,,,2012-05-05T00:13:59,true,3,,14,,RUE,DE L OCCIDENT,78000,VERSAILLES,,,78646,,,,,,,,,,,,,,,,,,,2010-08-22,A,,,,,81.10Z,NAFRev2,O
043868884,00016,04386888400016,O,1995-12-25,NN,,,2019-02-01T10:13:49,true,2,,88,,AV,DUTARTRE,78150,LE CHESNAY-ROCQUENCOURT,,,78158,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868892,00019,04386889200019,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,SYND COPR 8 BILLANCOURT,8,,RUE,DE BILLANCOURT,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868934,00019,04386893400019,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,,38,,RUE,LEO LAGRANGE,94270,LE KREMLIN-BICETRE,,,94043,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868959,00016,04386895900016,O,,,,,,true,1,,7,,RUE,DU TEMPLE,95160,MONTMORENCY,,,95428,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043868967,00019,04386896700019,O,1997-12-25,NN,,,2018-09-29T12:01:22,true,2,,4,,RUE,DE LA SOURDIERE,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043868983,00016,04386898300016,O,1995-12-25,NN,,,2008-01-04T18:05:42,true,2,REP MR BONNEFOI PIE,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869023,00010,04386902300010,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,G 75008 REP PAR,5,,RUE,WASHINGTON,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869049,00015,04386904900015,O,1995-12-25,,,,2008-01-04T18:05:42,true,2,PARIS O.P.H.V.P.,49,,RUE,DU CARDINAL LEMOINE,75005,PARIS 5,,,75105,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869064,00014,04386906400014,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,PERREUX S-MARNE REP,21,,RUE,PAUL BERT,94130,NOGENT-SUR-MARNE,,,94052,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869080,00010,04386908000010,O,,,,,,true,1,,9,,RUE,PETEL,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043869114,00017,04386911400017,O,1997-12-25,01,2018,,2020-08-25T10:12:26,true,2,,54,,RUE,DES PINSONS,94000,CRETEIL,,,94028,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869122,00010,04386912200010,O,1995-12-25,,,,2008-01-04T18:05:42,true,2,,19,,PL,DE LA REPUBLIQUE,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869130,00013,04386913000013,O,1997-12-25,NN,,,2008-04-26T08:09:40,true,2,IND PIOT,34,,RUE,DES SAINTS PERES,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869148,00015,04386914800015,O,1997-12-25,NN,,,2008-01-04T18:05:42,true,3,,107,,RUE,DES COURONNES,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869171,00017,04386917100017,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,,25,,RUE,ANDRE JOINEAU,93310,LE PRE-SAINT-GERVAIS,,,93061,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869197,00012,04386919700012,O,1995-12-25,,,,2008-01-04T18:05:42,true,2,LA FONTAINE 93 ST O,3,,RUE,ANATOLE DE LA FORGE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.32A,NAFRev2,N
043869197,00020,04386919700020,O,1989-04-01,NN,,,2019-01-08T10:19:43,false,3,5 A 7,5,,RUE,LAFONTAINE,93400,SAINT-OUEN-SUR-SEINE,,,93070,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N
043869213,00017,04386921300017,O,,,,,,true,1,,32,,RUE,LE PELETIER,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043869247,00015,04386924700015,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,LES BAINS REP PAR,24,,RUE,DU DEPART,95880,ENGHIEN-LES-BAINS,,,95210,,,,,,,,,,,,,,,,,,,2009-12-31,A,,,,,81.10Z,NAFRev2,N
043869270,00017,04386927000017,O,1995-12-25,NN,,,2008-04-26T08:09:40,true,3,LES MOULINEAUX REP P,60,,BD,DE CHARONNE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869296,00012,04386929600012,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,93 EPINAY-SEINE REP,6,,BD,MAXIME GORKI,93240,STAINS,,,93072,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869304,00014,04386930400014,O,1995-12-25,NN,,,2008-04-26T08:09:40,true,2,,40,,RUE,HENRI BARBUSSE,93300,AUBERVILLIERS,,,93001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869312,00017,04386931200017,O,1995-12-25,NN,,,2016-04-26T01:06:14,true,2,,39,,RUE,CHARLES SILVESTRI,94300,VINCENNES,,,94080,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869338,00012,04386933800012,O,1997-12-25,NN,,,2019-11-14T14:01:05,true,2,,46,,AV,BERTRAND,94420,LE PLESSIS-TREVISE,,,94059,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869346,00015,04386934600015,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,,1,,RUE,DES ECOUFFES,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869353,00011,04386935300011,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,RIS REP PAR,14,,RUE,DE L'ABBAYE,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869361,00014,04386936100014,O,,,,,,true,1,,7,,RUE,DE MIROMESNIL,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043869379,00016,04386937900016,O,1995-12-25,,,,2008-01-04T18:05:42,true,2,RIS REP PAR SARL SOC,34,B,RUE,DE PICPUS,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869403,00014,04386940300014,O,1995-12-25,NN,,,2008-01-04T18:05:42,true,2,CZ SARL HOCHE GESTION,121,,BD,DAVOUT,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869411,00017,04386941100017,O,1995-12-25,NN,,,2008-01-04T18:05:42,true,2,ES REP PAR,25,,RUE,DU FORT,78250,MEULAN-EN-YVELINES,,,78401,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869452,00011,04386945200011,O,1995-12-25,NN,,,2011-04-23T04:05:17,true,3,EAUBONNE REP PAR,113,,RUE,DU GENERAL LECLERC,95600,EAUBONNE,,,95203,,,,,,,,,,,,,,,,,,,2009-12-31,A,,,,,81.10Z,NAFRev2,N
043869460,00014,04386946000014,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,,6,,SQ,DE LA TOUR MAUBOURG,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869478,00016,04386947800016,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,ARIS REP PAR,6,,RUE,DE SAINT PETERSBOURG,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869502,00013,04386950200013,O,1995-12-25,01,2019,,2021-10-27T08:02:58,false,3,5018 PARIS REP PAR M,6,,RUE,DE LA FELICITE,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2020-11-01,F,,,,,81.10Z,NAFRev2,O
043869502,00021,04386950200021,O,2020-11-01,,,,2020-12-08T08:48:57,true,1,,2,B,PAS,DE CLICHY,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2020-11-01,A,,,,,81.10Z,NAFRev2,O
043869510,00016,04386951000016,O,1995-12-25,NN,,,2016-04-26T01:06:14,true,2,,17,,AV,GAMBETTA,93170,BAGNOLET,,,93006,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869536,00011,04386953600011,O,1995-12-25,,,,2008-01-04T18:05:43,true,2,RE 92 CLAMART REPR.P,3,,RUE,PIERRE BAUDRY,92140,CLAMART,,,92023,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869551,00010,04386955100010,O,1995-12-25,NN,,,2013-05-18T02:04:15,true,2,DUPOUY D MR DUPOUY C,15,,RUE,TAITBOUT,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869569,00012,04386956900012,O,1995-12-25,NN,,,2008-01-04T18:05:43,true,2,RIS REP PAR,73,,BD,SERURIER,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869577,00015,04386957700015,O,1989-04-01,NN,,,2019-01-08T10:19:43,true,4,,2,,RUE,MATHIEU,93400,SAINT-OUEN-SUR-SEINE,,,93070,,,,,,62,,RUE,DES ROSIERS,93400,SAINT-OUEN-SUR-SEINE,,,93070,,,,,2009-03-31,A,,,,,68.20A,NAFRev2,N
043869593,00012,04386959300012,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,RIS REP PAR,33,,RUE,ORFILA,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869601,00013,04386960100013,O,1995-12-25,NN,,,2012-05-05T00:14:00,true,2,,66,,RUE,DE L ARBRE SEC,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869627,00018,04386962700018,O,1995-12-25,,,,2008-01-04T18:05:43,true,2,5013 PARIS REP PAR,21,,RUE,DES JEUNEURS,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869635,00011,04386963500011,O,1995-12-25,NN,,,2020-09-07T03:35:20,true,3,,25,,AV,RENE COTY,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2018-08-31,A,,,,,81.10Z,NAFRev2,N
043869668,00012,04386966800012,O,1995-12-25,NN,,,2010-04-18T03:04:38,true,2,RT REP PAR,15,,BD,GOUVION ST CYR,75017,PARIS 17,,,75117,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
043869684,00019,04386968400019,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,,56,,RUE,DE PARIS,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869692,00012,04386969200012,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,2,GNE BILLANCOURT REP,99,,RUE,DU CHATEAU,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869700,00013,04386970000013,O,,,,,,true,1,,1663,,AV,ROGER SALENGRO,92370,CHAVILLE,,,92022,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
043869718,00015,04386971800015,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,EUIL S-SEINE REP PAR,39,,RUE,D'AMSTERDAM,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869726,00018,04386972600018,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,,84,,AV,DU GENERAL LECLERC,92340,BOURG-LA-REINE,,,92014,,,,,,,,,,,,,,,,,,,2013-12-20,A,,,,,81.10Z,NAFRev2,N
043869734,00012,04386973400012,O,1995-12-25,NN,,,2019-11-14T14:00:59,true,3,,20,,RUE,VAILLANT,78290,CROISSY-SUR-SEINE,,,78190,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869742,00015,04386974200015,O,1995-12-25,01,2019,,2021-10-27T08:02:58,true,2,24 AU 34,24,,AV,GUY DE MAUPASSANT,78400,CHATOU,,,78146,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
043869767,00012,04386976700012,O,1995-12-25,NN,,,2015-05-14T03:05:48,true,2,ILLON REP PAR,91,,BD,FELIX FAURE,92320,CHATILLON,,,92020,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
