039002969,00010,03900296900010,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,4,,AV,EMILE POUVILLON,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039002977,00013,03900297700013,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,18 R GUSTAVE COURBET,,,RUE,GUSTAVE COURBET,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039002985,00016,03900298500016,O,,,,,,true,1,,78,,BD,DE MAGENTA,75010,PARIS 10,,,75110,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039002993,00010,03900299300010,O,1997-12-25,01,2019,,2021-10-27T08:01:41,true,3,,52,,RUE,DE LA ROCHEFOUCAULD,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003009,00014,03900300900014,O,1957-02-01,NN,,,2011-03-11T07:26:52,false,5,,11,,BD,MALESHERBES,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.2C,NAFRev1,O
039003009,00022,03900300900022,O,2005-07-07,NN,,,2009-06-27T03:08:53,false,2,,13,,RUE,DU DOCTEUR ROUX,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2007-07-01,F,,,,,70.2C,NAFRev1,O
039003009,00030,03900300900030,O,2007-07-01,01,2019,,2021-10-27T08:01:41,true,4,,1,,AV,FRANKLIN D ROOSEVELT,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2012-02-05,A,,,,,68.20B,NAFRev2,O
039003017,00017,03900301700017,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,226 228,226,,RUE,CHAMPIONNET,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003025,00010,03900302500010,O,1995-12-25,NN,,,2015-05-14T03:04:36,true,3,75018 PARIS REP PAR,72,,RUE,RODIER,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2013-12-31,A,,,,,81.10Z,NAFRev2,N
039003033,00014,03900303300014,O,1995-12-25,NN,,,2008-01-04T17:58:47,true,4,P PAR,22,,RUE,DUC,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003041,00017,03900304100017,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,217,,RUE,CHAMPIONNET,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003066,00014,03900306600014,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,SARL PARISIENNE DE,72,,RUE,RODIER,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003074,00018,03900307400018,O,1995-12-25,NN,,,2008-01-04T17:58:47,true,3,P PAR SARL PARISIENN,72,,RUE,RODIER,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003082,00011,03900308200011,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,222,,RUE,DE RIVOLI,75001,PARIS 1,,,75101,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003108,00014,03900310800014,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,20,,RUE,DU VIEUX COLOMBIER,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003116,00017,03900311600017,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,RIS REP PAR,144,,AV,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003124,00011,03900312400011,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,RIS REP PAR,144,,AV,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003132,00014,03900313200014,O,1995-12-25,01,2018,,2020-08-25T10:11:17,true,2,,88,,RUE,DE RENNES,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003140,00017,03900314000017,O,1995-12-25,,,,2008-01-04T17:58:47,true,3,,3,,RUE,JEAN FERRANDI,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003157,00011,03900315700011,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,53,,AV,DE LA BOURDONNAIS,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003165,00014,03900316500014,O,,,,,,true,1,,30,,RUE,CHEVERT,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039003173,00018,03900317300018,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,3,,143,,AV,DE SUFFREN,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2018-06-30,A,,,,,81.10Z,NAFRev2,N
039003181,00011,03900318100011,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,42,,AV,DE SAXE,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003199,00013,03900319900013,O,1995-12-25,NN,,,2012-05-05T00:09:51,true,3,RIS REP PAR,48,,RUE,DE PROVENCE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2010-03-31,A,,,,,81.10Z,NAFRev2,N
039003207,00014,03900320700014,O,1995-12-25,01,2018,,2020-08-25T10:11:17,true,2,,12,,RUE,MANUEL,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003215,00017,03900321500017,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,RIS REP PAR,144,,AV,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003223,00011,03900322300011,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,RIS REP PAR,144,,AV,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2017-08-31,A,,,,,81.10Z,NAFRev2,N
039003231,00014,03900323100014,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,23,,RUE,BLANCHE,75009,PARIS 9,,,75109,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003249,00016,03900324900016,O,1995-12-25,00,2019,,2021-10-27T08:01:41,true,2,RIS REP PAR,144,,AV,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,,,92051,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003256,00011,03900325600011,O,1995-12-25,NN,,,2018-09-29T12:00:54,true,3,,73,,RUE,DU CHEVALERET,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,2017-02-28,A,,,,,81.10Z,NAFRev2,N
039003264,00015,03900326400015,O,1995-12-25,NN,,,2019-11-14T14:01:05,true,3,,101,,AV,DU BAC,94210,SAINT-MAUR-DES-FOSSES,,,94068,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003272,00018,03900327200018,O,1995-12-25,NN,,,2008-01-04T17:58:47,true,3,P PAR,100,,RUE,DE BELLEVILLE,75020,PARIS 20,,,75120,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003280,00011,03900328000011,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,50,,RUE,DE CRIMEE,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003314,00018,03900331400018,O,1995-12-25,NN,,,2008-04-26T08:06:56,true,3,RIS REP PAR,43,,QUAI,DE BOURBON,75004,PARIS 4,,,75104,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003348,00016,03900334800016,O,,,,,,true,1,,23,,BD,AUGUSTE BLANQUI,75013,PARIS 13,,,75113,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039003355,00011,03900335500011,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,1 REP PAR MR BONNEFO,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003363,00015,03900336300015,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,44,,RUE,POISSONNIERE,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003371,00018,03900337100018,O,1995-12-25,NN,,,2015-05-14T03:04:36,true,2,RIS REP PAR,80,B,RUE,DE TURENNE,75003,PARIS 3,,,75103,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003389,00010,03900338900010,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,REP PAR MR BONNEFOI,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003405,00014,03900340500014,O,1997-12-25,NN,,,2008-01-04T17:58:47,true,3,,10,,PL,ST MICHEL,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003421,00011,03900342100011,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,63,,RUE,VANEAU,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003439,00013,03900343900013,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,BONNEFOI PIERRE,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003447,00016,03900344700016,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,ONNEFOI PIERRE,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003454,00012,03900345400012,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,77,,RUE,SEDAINE,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003462,00015,03900346200015,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,PAR MR BONNEFOI PIER,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003488,00010,03900348800010,O,1995-12-25,NN,,,2008-01-04T17:58:47,true,2,PAR MR BONNEFOI PIER,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003512,00017,03900351200017,O,1995-12-25,NN,,,2015-05-14T03:04:36,true,2,,6,,RUE,DORIAN,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003520,00010,03900352000010,O,1997-12-25,NN,,,2008-01-04T17:58:47,true,2,,63,,RUE,VANEAU,75007,PARIS 7,,,75107,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003546,00015,03900354600015,O,1995-12-25,00,2019,,2021-10-27T08:01:41,true,2,MR PIERRE BONNEFOI,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003553,00011,03900355300011,O,1995-12-25,NN,,,2018-09-29T12:00:54,true,3,P PAR MR BONNEFOI PI,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2017-02-17,A,,,,,81.10Z,NAFRev2,N
039003561,00014,03900356100014,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,23,,RUE,EDOUARD JACQUES,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003579,00016,03900357900016,O,1995-12-25,NN,,,2016-04-26T01:05:28,true,2,AR MR BONNEFOI PIERR,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003587,00019,03900358700019,O,1995-12-25,NN,,,2016-04-26T01:05:28,true,2,MR BONNEFOI PIERRE,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003595,00012,03900359500012,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,12,,AV,REILLE,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003603,00014,03900360300014,O,1995-12-25,NN,,,2009-06-27T03:08:53,true,3,P PAR MR BONNEFOI PI,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003611,00017,03900361100017,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,ARIS REP PAR,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003629,00019,03900362900019,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,3,,6,,RUE,HOUDART DE LAMOTTE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-02-08,A,,,,,81.10Z,NAFRev2,O
039003629,00027,03900362900027,O,1995-12-25,NN,,,2008-02-20T09:02:33,false,3,,6,,RUE,HOUDART DE LAMOTTE,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-02-08,F,,,,,81.10Z,NAFRev2,N
039003637,00012,03900363700012,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,5015 PARIS REP PAR,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003645,00015,03900364500015,O,1995-12-25,NN,,,2008-01-04T17:58:47,true,2,P PAR MR BONNEFOI PI,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003660,00014,03900366000014,O,1995-12-25,NN,,,2008-01-04T17:58:47,true,3,RIS REP PAR,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003678,00016,03900367800016,O,1995-12-25,NN,,,2008-01-04T17:58:47,true,2,PAR MR BONNEFOI PIE,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003686,00019,03900368600019,O,1995-12-25,NN,,,2018-09-29T12:00:54,true,3,PAR MR PIERRE BONNE,43,,RUE,LETELLIER,75015,PARIS 15,,,75115,,,,,,,,,,,,,,,,,,,2017-09-30,A,,,,,81.10Z,NAFRev2,N
039003694,00013,03900369400013,O,1995-12-25,NN,,,2011-04-23T04:02:58,true,2,,3,,RUE,ROBERT TURQUAN,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003702,00014,03900370200014,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,76,,RUE,LEPIC,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003710,00017,03900371000017,O,,,,,,true,1,,32,,RUE,HERMEL,75018,PARIS 18,,,75118,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039003728,00019,03900372800019,O,1995-12-25,NN,,,2015-05-14T03:04:36,true,3,RIS REP PAR,24,,RUE,DU ROCHER,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,2013-12-31,A,,,,,81.10Z,NAFRev2,N
039003736,00012,03900373600012,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,16,,RUE,MEYNADIER,75019,PARIS 19,,,75119,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003777,00016,03900377700016,O,1995-12-25,,,,2011-04-23T04:02:58,true,3,,9,,RUE,GALILEE,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,81.10Z,NAFRev2,O
039003801,00014,03900380100014,O,1995-12-25,NN,,,2008-04-26T08:06:57,true,3,RIS REP PAR SARL CAB,9,,RUE,GALILEE,75116,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003835,00012,03900383500012,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,40,,RUE,DE LA SOURCE,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003843,00016,03900384300016,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,15,,RUE,DE CLERY,75002,PARIS 2,,,75102,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003868,00013,03900386800013,O,1995-12-25,NN,,,2015-03-27T15:22:51,true,3,P PAR,19,,RUE,LITTRE,75006,PARIS 6,,,75106,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,N
039003876,00016,03900387600016,O,,,,,,true,1,,27,,RUE,JEAN MERMOZ,75008,PARIS 8,,,75108,,,,,,,,,,,,,,,,,,,1997-12-25,F,,,,,70.3C,NAF1993,N
039003884,00010,03900388400010,O,1995-12-25,NN,,,2008-01-04T17:58:47,true,4,RIS REP PAR SARL SAB,120,,RUE,DE L OUEST,75014,PARIS 14,,,75114,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003892,00013,03900389200013,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,8,,RUE,VOLTAIRE,75011,PARIS 11,,,75111,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003900,00014,03900390000014,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,7,B,RUE,MICHEL CHASLES,75012,PARIS 12,,,75112,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
039003926,00019,03900392600019,O,1995-12-25,01,2019,,2021-10-27T08:01:41,true,2,,23,,AV,THEOPHILE GAUTIER,75016,PARIS 16,,,75116,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,81.10Z,NAFRev2,O
