301151858,00034,30115185800034,O,,NN,,,2019-11-14T14:00:55,true,1,,,,LD,LES PETITS BOURGS,72250,BRETTE-LES-PINS,,,72047,,,,,,,,,,,,,,,,,,,1991-12-25,F,,,,,86.08,NAP,N
301151866,00011,30115186600011,O,,,,,,true,1,,,,RUE,DE LA FOLIE,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.49,NAP,N
301151874,00049,30115187400049,O,,NN,,,,true,1,,22,,RUE,CONSTANTIN,67200,STRASBOURG,,,67482,,,,,,,,,,,,,,,,,,,1993-06-30,F,,,,,85.1G,NAF1993,N
301151882,00018,30115188200018,O,,,,,,true,1,,,,LD,LE RANCHER,72220,TELOCHE,,,72350,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.43,NAP,N
301151940,00022,30115194000022,O,,NN,,,2019-11-14T14:00:56,true,1,,,,RUE,DU 8 MAI,72800,THOREE-LES-PINS,,,72357,,,,,,,,,,,,,,,,,,,1991-09-30,F,,,,,77.10,NAP,N
301151957,00018,30115195700018,O,,,,,,true,1,,,,RUE,PRINCIPALE,72510,MANSIGNE,,,72182,,,,,,,,,,,,,,,,,,,1997-12-31,F,,,,,52.4N,NAF1993,N
301151965,00037,30115196500037,O,1981-01-31,NN,,,2019-11-14T14:00:56,true,5,,,,,LES COURTS LAYONS,72220,SAINT-GERVAIS-EN-BELIN,,,72287,,,,,,,,,,,,,,,,,,,2014-04-30,F,,,,,86.90D,NAFRev2,O
301151981,00026,30115198100026,O,,NN,,,,true,1,,,,,LE MAS,69490,SARCEY,,,69173,,,,,,,,,,,,,,,,,,,2001-06-30,F,,,,,52.6E,NAF1993,O
301151999,00028,30115199900028,O,1990-01-08,NN,,,2010-01-19T10:23:41,false,3,,92,,QUAI,JEAN JAURES,71000,MACON,,,71270,,,,,,,,,,,,,,,,,,,2003-11-01,F,,,,,74.1J,NAFRev1,N
301151999,00036,30115199900036,O,2010-01-01,,,,2012-11-09T00:11:24,true,2,,,,,LE VERNAY,01190,REYSSOUZE,,,01323,,,,,,,,,,,,,,,,,,,2011-12-31,F,,,,,96.04Z,NAFRev2,N
301152013,00019,30115201300019,O,1974-01-01,NN,,,2008-11-07T00:17:14,true,3,,21,,RUE,DU MONT BLANC,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,2006-12-31,F,,,,,45.4D,NAFRev1,N
301152021,00012,30115202100012,O,,,,,,true,1,,,,RUE,CARNOT,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.06,NAP,N
301152047,00033,30115204700033,O,,NN,,,2019-11-14T14:01:05,true,1,,7,B,RUE,DU MARECHAL LECLERC,94410,SAINT-MAURICE,,,94069,,,,,,,,,,,,,,,,,,,1987-12-31,F,,,,,55.70,NAP,N
301152096,00014,30115209600014,O,,NN,,,,true,1,,,,,LA PERRIERE,72540,LOUE,,,72168,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,52.6E,NAF1993,O
301152112,00035,30115211200035,O,,NN,,,2019-11-14T14:00:56,true,1,,2,B,IMP,DE L ORME,72400,LA FERTE-BERNARD,,,72132,,,,,,,,,,,,,,,,,,,1991-12-04,F,,,,,55.73,NAP,N
301152120,00012,30115212000012,O,1974-01-01,NN,,,2019-11-14T14:00:56,true,5,,136,,AV,DE VERDUN,72400,LA FERTE-BERNARD,,,72132,,,,,,,,,,,,,,,,,,,2009-02-27,F,,,,,45.20A,NAFRev2,O
301152161,00016,30115216100016,O,,,,,,true,1,,,,RUE,DU QUATRE AOUT 1789,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,84.12,NAP,N
301152179,00018,30115217900018,O,,,,,,true,1,,,,AV,DES CARRES,74940,ANNECY LE VIEUX,,,74011,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
301152195,00022,30115219500022,O,,NN,,,2019-11-14T14:00:57,true,1,,,,,FINDOL,74130,CONTAMINE-SUR-ARVE,,,74087,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,28.5D,NAF1993,N
301152211,00027,30115221100027,O,,NN,,,,true,1,,7,,AV,PASTEUR,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,1996-10-31,F,,,,,52.4C,NAF1993,O
301152229,00045,30115222900045,O,2004-01-23,NN,,,2019-11-14T14:01:04,false,4,,18,,RUE,FULTON,88370,PLOMBIERES-LES-BAINS,,,88351,,,,,,,,,,,,,,,,,,,2006-05-23,F,,,,,55.3A,NAFRev1,O
301152229,00052,30115222900052,O,2011-09-29,,,,2015-01-06T08:38:24,true,2,,13,,RUE,GEORGES RISLER,68000,COLMAR,,,68066,,,,,,,,,,,,,,,,,,,2013-12-31,F,,,,,96.09Z,NAFRev2,N
301152237,00014,30115223700014,O,,,,,,true,1,,,,AV,JULES FERRY,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.05,NAP,N
301152245,00017,30115224500017,O,,NN,,,,true,1,,24,,AV,DE LA GARE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
301152252,00013,30115225200013,O,,,,,,true,1,,,,,,72540,CHASSILLE,,,72070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
301152286,00011,30115228600011,O,,,,,,true,1,,,,RUE,NATIONALE,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.25,NAP,N
301152294,00015,30115229400015,O,1900-01-01,NN,,,2019-11-14T14:00:56,true,4,,23,,RUE,VICTOR HUGO,72270,MALICORNE-SUR-SARTHE,,,72179,,,,,,,,,,,,,,,,,,,2010-09-30,F,,,,,86.23Z,NAFRev2,N
