095510103,00013,09551010300013,O,,,,,,true,1,,,,PL,DE LA HALLE AU BLE,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
095510137,00037,09551013700037,O,,NN,,,,true,1,,49,,RUE,DU GENERAL FROMENTIN,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
095510285,00018,09551028500018,O,,,,,2019-11-14T14:00:49,true,1,,,,,,61170,LE MELE-SUR-SARTHE,,,61258,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.60,NAP,N
095510301,00013,09551030100013,O,,,,,,true,1,,,,RUE,BILLY,61500,SEES,,,61464,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.11,NAP,N
095510319,00015,09551031900015,O,,,,,,true,1,,20,,RUE,AUX SIEURS,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
095510327,00018,09551032700018,O,,,,,,true,1,,,,RUE,DES GUICHETS,61500,SEES,,,61464,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
095510368,00020,09551036800020,O,1982-01-01,NN,,,,true,1,,7,T,RUE,DU COLLEGE,61200,ARGENTAN,,,61006,,,,,,,,,,,,,,,,,,,1987-07-22,F,,,,,70.2C,NAF1993,N
095510376,00015,09551037600015,O,,NN,,,,true,1,,10,,RUE,SAINT LEONARD,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N
095510541,00014,09551054100014,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,,61420,SAINT-DENIS-SUR-SARTHON,,,61382,,,,,,,,,,,,,,,,,,,1992-12-31,F,,,,,51.6N,NAF1993,N
095510574,00015,09551057400015,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,,61420,SAINT-DENIS-SUR-SARTHON,,,61382,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
095510582,00018,09551058200018,O,,,,,,true,1,,70,,RUE,CAPITAINE CHARLES AVELINE,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,1986-12-25,F,,,,,81.21,NAP,N
095510657,00018,09551065700018,O,,NN,,,,true,1,,,,,,61250,HELOUP,,,61203,,,,,,,,,,,,,,,,,,,1982-02-05,F,,,,,67.01,NAP,N
095510681,00018,09551068100018,O,1900-01-01,NN,,,,false,4,,10,,AV,DU PRESIDENT WILSON,61000,ALENCON,,BP 51,61001,61002,ALENCON CEDEX,,,,,,,,,,,,,,,,,1997-01-20,F,AUTODISTRIBUTION,,,,50.3A,NAF1993,O
095510681,00026,09551068100026,O,1983-10-01,NN,,,2011-12-12T13:28:25,false,6,ZI NORD,,,RTE,DE FALAISE,61200,ARGENTAN,,,61006,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,68.20B,NAFRev2,N
095510681,00034,09551068100034,O,1990-07-01,NN,,,,false,4,ZIS,48,,RUE,PIERRE MARTIN,72100,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,1997-01-01,F,,,,,50.3A,NAF1993,O
095510681,00042,09551068100042,O,1993-12-06,NN,,,,false,4,,46,B,RUE,DE LA GARENNE,61300,L'AIGLE,,,61214,,,,,,,,,,,,,,,,,,,1996-12-25,F,,,,,50.3A,NAF1993,O
095510681,00059,09551068100059,O,1995-09-01,NN,,,2019-11-14T14:00:49,false,6,ROUTE D'ALENCON,,,RUE,DELESTANG,61400,SAINT-LANGIS-LES-MORTAGNE,,,61414,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,68.20B,NAFRev2,N
095510681,00067,09551068100067,O,1995-02-01,NN,,,2019-11-14T14:00:49,false,5,,,,,LE BOIS AULARD,61300,SAINT-SULPICE-SUR-RISLE,,,61456,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,68.20B,NAFRev2,N
095510681,00075,09551068100075,O,1997-01-20,NN,,,2011-11-16T14:16:32,true,6,PARC D'ACTIVITE DU LONDEAU,,,RUE,DE L'EXPANSION,61000,CERISE,,BP 51,61077,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,68.20B,NAFRev2,N
095510681,00083,09551068100083,O,1997-01-01,NN,,,,false,4,RTE DE PARIGNE,,,CHE,DES ETANGS CHAUDS,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,50.3A,NAF1993,O
095510681,00091,09551068100091,O,1983-10-01,NN,,,2011-11-16T14:16:32,false,4,,15,,RUE,MAURICE RAVEL,61200,ARGENTAN,,,61006,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,45.31Z,NAFRev2,N
095510681,00109,09551068100109,O,2002-01-01,NN,,,2011-11-16T14:16:32,false,5,,26,,CRS,CARNOT,76500,ELBEUF,,,76231,,,,,,,,,,,,,,,,,,,2009-12-31,F,AU COMPTOIR ELBEUVIEN,,,,68.20B,NAFRev2,N
095510681,00117,09551068100117,O,2002-10-01,NN,,,2011-11-16T14:16:32,false,5,,18,,AV,JEAN MANTELET,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,2009-12-31,F,,,,,45.31Z,NAFRev2,N
095510681,00125,09551068100125,O,2002-11-01,NN,,,2006-11-25T09:06:14,false,5,ZI DU PANORAMA,2,,RUE,ALAIN GERBAULT,72100,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,2005-12-31,F,,,,,70.2C,NAFRev1,N
095510681,00133,09551068100133,O,2005-01-01,NN,,,2007-05-19T08:08:34,false,2,ZI DE BELLEVUE,7,,BD,DE L EUROPE,72600,MAMERS,,,72180,,,,,,,,,,,,,,,,,,,2005-12-31,F,FIAO,,,,50.3A,NAFRev1,O
095510798,00010,09551079800010,O,,,,,,true,1,,,,,VILLAGE D ECHASSE,61500,SEES,,,61464,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,01.80,NAP,N
095510889,00017,09551088900017,O,,NN,,,,true,1,,9,,BD,MEZERAY,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,48.07,NAP,N
095510897,00010,09551089700010,O,,NN,,,,true,1,,9,,BD,MEZERAY,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,1989-12-31,F,,,,,48.07,NAP,N
095510988,00017,09551098800017,O,,,,,,true,1,,11,,PL,DU GENERAL DE GAULLE,61500,SEES,,,61464,,,,,,,,,,,,,,,,,,,1990-11-09,F,,,,,38.40,NAP,N
095511077,00026,09551107700026,O,,,,,,true,1,,6,,RUE,ST MARTIN,61320,CARROUGES,,,61074,,,,,,,,,,,,,,,,,,,1988-05-29,F,,,,,62.12,NAP,N
095511218,00018,09551121800018,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,,61250,LE MENIL-BROUT,,,61261,,,,,,,,,,,,,,,,,,,1987-04-16,F,,,,,01.50,NAP,N
095511226,00011,09551122600011,O,1955-01-01,NN,,,,true,1,,30,,RUE,DU GUE DE GESNES,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,2001-04-09,F,,,,,70.2C,NAF1993,N
095511333,00015,09551133300015,O,,NN,,,,true,1,,33,,RUE,DE LA REPUBLIQUE,61500,SEES,,,61464,,,,,,,,,,,,,,,,,,,,F,,,,,55.40,NAP,N
095511408,00015,09551140800015,O,,,,,,true,1,,,,RUE,PIERRE ET MARIE CURIE,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,87.03,NAP,N
095511424,00012,09551142400012,O,,,,,2019-11-14T14:00:49,true,1,,10,,RUE,D ALENCON,61250,CONDE-SUR-SARTHE,,,61117,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,57.05,NAP,N
095511572,00026,09551157200026,O,,NN,,,2019-11-14T14:00:49,true,1,,,,,LES SAINFOINS,61500,LA CHAPELLE-PRES-SEES,,,61098,,,,,,,,,,,,,,,,,,,1991-03-31,F,,,,,57.02,NAP,N
095511622,00011,09551162200011,O,,,,,,true,1,,,,RUE,MARCHAND SAILLANT,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.07,NAP,N
